system:index,DetailedQA,NDVI,.geo
0,2112,0.4002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.53536976649717,-6.843337985549752]}"
1,2116,0.388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.52631203022179,-6.843337985549752]}"
2,2372,0.3163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4900810851202,-6.843337985549752]}"
3,2372,0.34490000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.527000535459294,-6.8523311914723495]}"
4,2372,0.3186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51794262844948,-6.8523311914723495]}"
5,2116,0.3522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50888472143966,-6.8523311914723495]}"
6,35148,0.3635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49982681442984,-6.8523311914723495]}"
7,2372,0.3335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49076890742001,-6.8523311914723495]}"
8,34892,0.399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4817110004102,-6.8523311914723495]}"
9,35148,0.3294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47265309340038,-6.8523311914723495]}"
10,2441,0.35710000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.463595186390556,-6.8523311914723495]}"
11,2116,0.41490000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.454537279380745,-6.8523311914723495]}"
12,2116,0.4182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.445479372370926,-6.8523311914723495]}"
13,2441,0.3609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4364214653611,-6.8523311914723495]}"
14,2441,0.3512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42736355835128,-6.8523311914723495]}"
15,2372,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41830565134146,-6.8523311914723495]}"
16,2112,0.3743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40018983732183,-6.8523311914723495]}"
17,2112,0.34490000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39113193031201,-6.8523311914723495]}"
18,2372,0.2691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51863188862085,-6.861324397394947]}"
19,34892,0.34850000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.509573810647,-6.861324397394947]}"
20,34892,0.3682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50051573267316,-6.861324397394947]}"
21,2372,0.3488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4914576546993,-6.861324397394947]}"
22,34892,0.40750000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48239957672546,-6.861324397394947]}"
23,34892,0.39980000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47334149875162,-6.861324397394947]}"
24,34892,0.39830000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46428342077777,-6.861324397394947]}"
25,34892,0.36260000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45522534280393,-6.861324397394947]}"
26,34892,0.3548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44616726483008,-6.861324397394947]}"
27,2372,0.3315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43710918685623,-6.861324397394947]}"
28,35148,0.3704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.428051108882386,-6.861324397394947]}"
29,2112,0.306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41899303090853,-6.861324397394947]}"
30,2112,0.267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40993495293469,-6.861324397394947]}"
31,2112,0.2791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.400876874960844,-6.861324397394947]}"
