system:index,DetailedQA,NDVI,.geo
0,2112,0.3602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.53536976649717,-6.843337985549752]}"
1,2112,0.32880000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.52631203022179,-6.843337985549752]}"
2,2112,0.3316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4900810851202,-6.843337985549752]}"
3,2112,0.3282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.527000535459294,-6.8523311914723495]}"
4,2112,0.3437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51794262844948,-6.8523311914723495]}"
5,2112,0.312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50888472143966,-6.8523311914723495]}"
6,2112,0.31930000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49982681442984,-6.8523311914723495]}"
7,2112,0.3362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49076890742001,-6.8523311914723495]}"
8,2112,0.35860000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4817110004102,-6.8523311914723495]}"
9,2112,0.35850000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47265309340038,-6.8523311914723495]}"
10,2112,0.3603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.463595186390556,-6.8523311914723495]}"
11,2112,0.385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.454537279380745,-6.8523311914723495]}"
12,2112,0.3764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.445479372370926,-6.8523311914723495]}"
13,2112,0.3607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4364214653611,-6.8523311914723495]}"
14,2112,0.37310000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42736355835128,-6.8523311914723495]}"
15,2112,0.3529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41830565134146,-6.8523311914723495]}"
16,2112,0.3849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40018983732183,-6.8523311914723495]}"
17,2112,0.3766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39113193031201,-6.8523311914723495]}"
18,2112,0.3441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51863188862085,-6.861324397394947]}"
19,2112,0.3173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.509573810647,-6.861324397394947]}"
20,2112,0.33380000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50051573267316,-6.861324397394947]}"
21,2112,0.3582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4914576546993,-6.861324397394947]}"
22,2112,0.3682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48239957672546,-6.861324397394947]}"
23,2112,0.3685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47334149875162,-6.861324397394947]}"
24,2112,0.3617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46428342077777,-6.861324397394947]}"
25,2112,0.34490000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45522534280393,-6.861324397394947]}"
26,2112,0.3775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44616726483008,-6.861324397394947]}"
27,2112,0.36610000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43710918685623,-6.861324397394947]}"
28,2112,0.3561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.428051108882386,-6.861324397394947]}"
29,2112,0.3635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41899303090853,-6.861324397394947]}"
30,2112,0.3453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40993495293469,-6.861324397394947]}"
31,2112,0.3458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.400876874960844,-6.861324397394947]}"
32,2112,0.34990000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.391818796987,-6.861324397394947]}"
33,2112,0.3277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.519322074546885,-6.870317603317545]}"
34,2112,0.3408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51026382537939,-6.870317603317545]}"
35,2112,0.35850000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50120557621189,-6.870317603317545]}"
36,2112,0.3648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.492147327044385,-6.870317603317545]}"
37,2112,0.3834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4830890778769,-6.870317603317545]}"
38,2112,0.38830000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.474030828709395,-6.870317603317545]}"
39,2112,0.3961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46497257954189,-6.870317603317545]}"
40,2112,0.37010000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.455914330374405,-6.870317603317545]}"
41,2112,0.3471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4468560812069,-6.870317603317545]}"
42,2112,0.4002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4377978320394,-6.870317603317545]}"
43,2112,0.4133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42873958287191,-6.870317603317545]}"
44,2112,0.3764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4196813337044,-6.870317603317545]}"
45,2112,0.383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.410623084536915,-6.870317603317545]}"
46,2112,0.3658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40156483536942,-6.870317603317545]}"
47,2112,0.34500000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39250658620191,-6.870317603317545]}"
48,2112,0.33380000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51095476572329,-6.879310809240143]}"
49,2112,0.3543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.501896345132494,-6.879310809240143]}"
50,2112,0.3658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.492837924541696,-6.879310809240143]}"
51,2112,0.38180000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.483779503950906,-6.879310809240143]}"
52,2112,0.4045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47472108336011,-6.879310809240143]}"
53,2112,0.3889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46566266276931,-6.879310809240143]}"
54,2112,0.37310000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45660424217852,-6.879310809240143]}"
55,2112,0.38470000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44754582158773,-6.879310809240143]}"
56,2112,0.4247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.438487400996934,-6.879310809240143]}"
57,2112,0.4177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42942898040614,-6.879310809240143]}"
58,2112,0.4164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42037055981534,-6.879310809240143]}"
59,2112,0.4364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41131213922455,-6.879310809240143]}"
60,2112,0.3931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40225371863376,-6.879310809240143]}"
61,2112,0.40040000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.393195298042954,-6.879310809240143]}"
62,2112,0.3839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.384136877452164,-6.879310809240143]}"
63,2112,0.3996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.502588039521555,-6.88830401516274]}"
64,2112,0.3793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49352944727779,-6.88830401516274]}"
65,2112,0.3723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.484470855034026,-6.88830401516274]}"
66,2112,0.39980000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47541226279027,-6.88830401516274]}"
67,2112,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46635367054651,-6.88830401516274]}"
68,2112,0.43570000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45729507830276,-6.88830401516274]}"
69,2112,0.4571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.448236486059,-6.88830401516274]}"
70,2112,0.45930000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.439177893815234,-6.88830401516274]}"
71,2112,0.45380000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43011930157148,-6.88830401516274]}"
72,2112,0.4667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42106070932772,-6.88830401516274]}"
73,2112,0.46340000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.412002117083965,-6.88830401516274]}"
74,2112,0.4233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.402943524840204,-6.88830401516274]}"
75,2112,0.43920000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39388493259644,-6.88830401516274]}"
76,2112,0.4067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.38482634035268,-6.88830401516274]}"
77,2112,0.4267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50328065946575,-6.8972972210853385]}"
