system:index,DetailedQA,NDVI,.geo
0,2445,0.4576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.53533571462549,-6.842892998725961]}"
1,2376,0.4829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.52627798679213,-6.842892998725961]}"
2,2376,0.5546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4900470754587,-6.842892998725961]}"
3,2376,0.4829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.526966446218154,-6.851886204648558]}"
4,2376,0.5145000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51790854766173,-6.851886204648558]}"
5,2376,0.4893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.508850649105305,-6.851886204648558]}"
6,2376,0.5005000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.499792750548885,-6.851886204648558]}"
7,2376,0.5584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49073485199246,-6.851886204648558]}"
8,2376,0.6021000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48167695343603,-6.851886204648558]}"
9,2376,0.6167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47261905487961,-6.851886204648558]}"
10,2376,0.6167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46356115632318,-6.851886204648558]}"
11,2445,0.5665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45450325776676,-6.851886204648558]}"
12,2372,0.4435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44544535921034,-6.851886204648558]}"
13,2372,0.4781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43638746065391,-6.851886204648558]}"
14,2445,0.4611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42732956209749,-6.851886204648558]}"
15,2372,0.5261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41827166354106,-6.851886204648558]}"
16,2181,0.5132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.400155866428214,-6.851886204648558]}"
17,2372,0.4585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.391097967871794,-6.851886204648558]}"
18,2376,0.47940000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.5185977620287,-6.860879410571156]}"
19,35217,0.462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.5095396925196,-6.860879410571156]}"
20,35148,0.4741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.500481623010515,-6.860879410571156]}"
21,2376,0.5257000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49142355350143,-6.860879410571156]}"
22,2376,0.5257000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48236548399234,-6.860879410571156]}"
23,2376,0.511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47330741448325,-6.860879410571156]}"
24,2376,0.4793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46424934497416,-6.860879410571156]}"
25,2372,0.458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45519127546507,-6.860879410571156]}"
26,2372,0.3347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44613320595598,-6.860879410571156]}"
27,2372,0.40950000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.437075136446886,-6.860879410571156]}"
28,2372,0.4378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.428017066937805,-6.860879410571156]}"
29,2376,0.5627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4189589974287,-6.860879410571156]}"
30,2376,0.5156000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40990092791962,-6.860879410571156]}"
31,2372,0.5205000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40084285841053,-6.860879410571156]}"
32,2372,0.45480000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39178478890144,-6.860879410571156]}"
33,2376,0.43470000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.519287902146054,-6.869872616493754]}"
34,2376,0.46990000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.510229661454666,-6.869872616493754]}"
35,2376,0.4616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50117142076329,-6.869872616493754]}"
36,35148,0.5114000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49211318007191,-6.869872616493754]}"
37,2372,0.5825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48305493938053,-6.869872616493754]}"
38,2372,0.41200000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.473996698689156,-6.869872616493754]}"
39,2445,0.45230000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.464938457997775,-6.869872616493754]}"
40,2376,0.4666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.455880217306394,-6.869872616493754]}"
41,2376,0.5184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44682197661503,-6.869872616493754]}"
42,2376,0.5357000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43776373592364,-6.869872616493754]}"
43,2445,0.5147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42870549523226,-6.869872616493754]}"
44,2376,0.5971000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.419647254540884,-6.869872616493754]}"
45,2376,0.5147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4105890138495,-6.869872616493754]}"
46,2376,0.5401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40153077315812,-6.869872616493754]}"
47,2376,0.4595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39247253246675,-6.869872616493754]}"
48,2376,0.47890000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51092055599697,-6.878865822416351]}"
49,2376,0.5027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50186214389366,-6.878865822416351]}"
50,2372,0.46830000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.492803731790346,-6.878865822416351]}"
51,2372,0.5036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48374531968704,-6.878865822416351]}"
52,2376,0.4489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47468690758373,-6.878865822416351]}"
53,2116,0.44730000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46562849548041,-6.878865822416351]}"
54,2116,0.4791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4565700833771,-6.878865822416351]}"
55,2376,0.4778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44751167127379,-6.878865822416351]}"
56,2116,0.5751000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43845325917047,-6.878865822416351]}"
57,2116,0.5880000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42939484706716,-6.878865822416351]}"
58,2372,0.5575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42033643496384,-6.878865822416351]}"
59,2372,0.5691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.411278022860536,-6.878865822416351]}"
60,2445,0.6004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40221961075723,-6.878865822416351]}"
61,35217,0.44430000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39316119865391,-6.878865822416351]}"
62,2376,0.5399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.50255379248819,-6.88785902833895]}"
63,2376,0.5899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.493495208743276,-6.88785902833895]}"
64,2376,0.48760000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48443662499837,-6.88785902833895]}"
65,2185,0.4746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47537804125346,-6.88785902833895]}"
66,2116,0.48650000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46631945750855,-6.88785902833895]}"
67,2116,0.5888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45726087376363,-6.88785902833895]}"
68,2116,0.5860000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.44820229001873,-6.88785902833895]}"
69,2116,0.5993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4391437062738,-6.88785902833895]}"
70,2116,0.6382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4300851225289,-6.88785902833895]}"
71,2372,0.6352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.421026538783984,-6.88785902833895]}"
72,2372,0.6666000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.411967955039074,-6.88785902833895]}"
73,2372,0.5223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.402909371294164,-6.88785902833895]}"
74,2445,0.5827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.393850787549255,-6.88785902833895]}"
75,2372,0.4103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.38479220380434,-6.88785902833895]}"
76,2376,0.6707000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.503246366633576,-6.896852234261547]}"
77,2376,0.5037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49418761101737,-6.896852234261547]}"
78,2376,0.3617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48512885540117,-6.896852234261547]}"
79,2185,0.47050000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47607009978498,-6.896852234261547]}"
80,2185,0.47050000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.467011344168775,-6.896852234261547]}"
81,2185,0.49300000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45795258855257,-6.896852234261547]}"
82,2185,0.4718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.448893832936385,-6.896852234261547]}"
83,2116,0.7088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43983507732018,-6.896852234261547]}"
84,2116,0.6376000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43077632170399,-6.896852234261547]}"
