system:index,DetailedQA,NDVI,.geo
0,2112,0.43010000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.535301665021024,-6.842448011902168]}"
1,2372,0.4258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.52624394562914,-6.842448011902168]}"
2,2112,0.3357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49001306806159,-6.842448011902168]}"
3,2441,0.2808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.52693235924388,-6.851441217824767]}"
4,2112,0.3724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51787446914029,-6.851441217824767]}"
5,2112,0.3602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.5088165790367,-6.851441217824767]}"
6,2112,0.3547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.499758688933106,-6.851441217824767]}"
7,2112,0.33380000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.490700798829515,-6.851441217824767]}"
8,2372,0.2993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48164290872593,-6.851441217824767]}"
9,2112,0.29410000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47258501862233,-6.851441217824767]}"
10,2112,0.33190000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46352712851874,-6.851441217824767]}"
11,34888,0.3375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.45446923841515,-6.851441217824767]}"
12,35148,0.2943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.445411348311566,-6.851441217824767]}"
13,2441,0.2963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.43635345820797,-6.851441217824767]}"
14,2441,0.2652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.427295568104384,-6.851441217824767]}"
15,2372,0.2313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.418237678000786,-6.851441217824767]}"
16,2112,0.2444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40012189779361,-6.851441217824767]}"
17,2112,0.2248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39106400769002,-6.851441217824767]}"
18,2112,0.4128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51856363770306,-6.860434423747364]}"
19,2112,0.367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.509505576658164,-6.860434423747364]}"
20,2112,0.3533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.500447515613274,-6.860434423747364]}"
21,2112,0.3007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.49138945456837,-6.860434423747364]}"
22,2372,0.37360000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48233139352348,-6.860434423747364]}"
23,2112,0.3285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.47327333247859,-6.860434423747364]}"
24,2112,0.33390000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46421527143369,-6.860434423747364]}"
25,34888,0.3088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4551572103888,-6.860434423747364]}"
26,2112,0.2606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.4460991493439,-6.860434423747364]}"
27,2112,0.25730000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.437041088299,-6.860434423747364]}"
28,2112,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.42798302725411,-6.860434423747364]}"
29,2112,0.2296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.41892496620921,-6.860434423747364]}"
30,2112,0.2487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.409866905164314,-6.860434423747364]}"
31,2181,0.1699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.400808844119425,-6.860434423747364]}"
32,2112,0.21230000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.39175078307453,-6.860434423747364]}"
33,2112,0.39940000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.51925373201195,-6.8694276296699615]}"
34,2112,0.3815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.510195499796126,-6.8694276296699615]}"
35,2112,0.40290000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.5011372675803,-6.8694276296699615]}"
36,2181,0.30910000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.492079035364476,-6.8694276296699615]}"
37,2181,0.3426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48302080314866,-6.8694276296699615]}"
38,2112,0.3758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.473962570932834,-6.8694276296699615]}"
39,2181,0.3904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.46490433871701,-6.8694276296699615]}"
