system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.2842,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.2809,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land
2,0.2543,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.2753,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land
4,0.2771,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land
5,0.2428,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.2402,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.2564,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.267,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land
9,0.2683,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land
10,0.2903,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land
11,0.2932,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.295,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.2765,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.3028,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land
15,0.2769,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land
16,0.2664,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land
17,0.2624,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines
18,0.2735,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land
19,0.2357,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land
20,0.2518,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.2623,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.2746,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.2745,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land
24,0.2761,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land
25,0.2711,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land
26,0.3049,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land
27,0.2916,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.258,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.2629,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land
30,0.2633,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land
31,0.2577,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land
32,0.2502,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines
33,0.2375,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land
34,0.2496,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land
35,0.2507,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land
36,0.2719,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land
37,0.2874,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.3025,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.304,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.2806,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land
41,0.2761,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land
42,0.2974,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land
43,0.2895,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land
44,0.2727,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land
45,0.2675,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land
46,0.2688,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land
47,0.2419,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,land
48,0.2351,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land
49,0.2493,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land
50,0.2756,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land
51,0.2991,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land
52,0.3026,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land
