system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3341,-36.535301665021024,-6.842448011902168,goodQA,highest,low,no,land,no
1,0.3043,-36.52624394562914,-6.842448011902168,goodQA,highest,low,no,land,no
2,0.2627,-36.49001306806159,-6.842448011902168,goodQA,highest,low,no,land,no
3,0.2978,-36.52693235924388,-6.851441217824767,goodQA,highest,low,no,land,no
4,0.2737,-36.51787446914029,-6.851441217824767,goodQA,highest,low,no,land,no
5,0.2552,-36.5088165790367,-6.851441217824767,goodQA,highest,low,no,land,no
6,0.2543,-36.499758688933106,-6.851441217824767,goodQA,highest,low,no,land,no
7,0.2588,-36.490700798829515,-6.851441217824767,goodQA,highest,low,no,land,no
8,0.2658,-36.48164290872593,-6.851441217824767,goodQA,highest,low,no,land,no
9,0.261,-36.47258501862233,-6.851441217824767,goodQA,highest,low,no,land,no
10,0.2605,-36.46352712851874,-6.851441217824767,goodQA,highest,low,no,land,no
11,0.2643,-36.45446923841515,-6.851441217824767,goodQA,highest,low,no,land,no
12,0.2658,-36.445411348311566,-6.851441217824767,goodQA,highest,low,no,land,no
13,0.2518,-36.43635345820797,-6.851441217824767,goodQA,highest,low,no,land,no
14,0.2638,-36.427295568104384,-6.851441217824767,goodQA,highest,low,no,land,no
15,0.226,-36.418237678000786,-6.851441217824767,goodQA,highest,low,no,land,no
16,0.2203,-36.40012189779361,-6.851441217824767,goodQA,highest,low,no,land,no
17,0.2045,-36.39106400769002,-6.851441217824767,goodQA,highest,low,no,land,no
18,0.289,-36.51856363770306,-6.860434423747364,goodQA,highest,low,no,land,no
19,0.2578,-36.509505576658164,-6.860434423747364,goodQA,highest,low,no,land,no
20,0.257,-36.500447515613274,-6.860434423747364,goodQA,highest,low,no,land,no
21,0.2653,-36.49138945456837,-6.860434423747364,goodQA,highest,low,no,land,no
22,0.2648,-36.48233139352348,-6.860434423747364,goodQA,highest,low,no,land,no
23,0.2554,-36.47327333247859,-6.860434423747364,goodQA,highest,low,no,land,no
24,0.2408,-36.46421527143369,-6.860434423747364,goodQA,highest,low,no,land,no
25,0.2401,-36.4551572103888,-6.860434423747364,goodQA,highest,low,no,land,no
26,0.254,-36.4460991493439,-6.860434423747364,goodQA,highest,low,no,land,no
27,0.248,-36.437041088299,-6.860434423747364,goodQA,highest,low,no,land,no
28,0.2286,-36.42798302725411,-6.860434423747364,goodQA,highest,low,no,land,no
29,0.2103,-36.41892496620921,-6.860434423747364,goodQA,highest,low,no,land,no
30,0.2073,-36.409866905164314,-6.860434423747364,goodQA,highest,low,no,land,no
31,0.1878,-36.400808844119425,-6.860434423747364,goodQA,highest,low,no,land,no
32,0.1858,-36.39175078307453,-6.860434423747364,goodQA,highest,low,no,land,no
33,0.3038,-36.51925373201195,-6.8694276296699615,goodQA,highest,low,no,land,no
34,0.3066,-36.510195499796126,-6.8694276296699615,goodQA,highest,low,no,land,no
35,0.2849,-36.5011372675803,-6.8694276296699615,goodQA,highest,low,no,land,no
36,0.2683,-36.492079035364476,-6.8694276296699615,goodQA,highest,low,no,land,no
37,0.2736,-36.48302080314866,-6.8694276296699615,goodQA,highest,low,no,land,no
38,0.2714,-36.473962570932834,-6.8694276296699615,goodQA,highest,low,no,land,no
39,0.2679,-36.46490433871701,-6.8694276296699615,goodQA,highest,low,no,land,no
40,0.2613,-36.45584610650119,-6.8694276296699615,goodQA,highest,low,no,land,no
41,0.2559,-36.44678787428537,-6.8694276296699615,goodQA,highest,low,no,land,no
42,0.2647,-36.43772964206955,-6.8694276296699615,goodQA,highest,low,no,land,no
43,0.2482,-36.42867140985372,-6.8694276296699615,goodQA,highest,low,no,land,no
44,0.2169,-36.4196131776379,-6.8694276296699615,goodQA,highest,low,no,land,no
45,0.2066,-36.410554945422085,-6.8694276296699615,goodQA,highest,low,no,land,no
46,0.2074,-36.40149671320626,-6.8694276296699615,goodQA,highest,low,no,land,no
47,0.187,-36.392438480990435,-6.8694276296699615,goodQA,highest,low,no,land,no
48,0.3156,-36.51088634853703,-6.87842083559256,goodQA,highest,low,no,land,no
49,0.2866,-36.50182794492064,-6.87842083559256,goodQA,highest,low,no,land,no
50,0.2599,-36.49276954130425,-6.87842083559256,goodQA,highest,low,no,land,no
51,0.2685,-36.483711137687855,-6.87842083559256,goodQA,highest,low,no,land,no
52,0.2638,-36.47465273407147,-6.87842083559256,goodQA,highest,low,no,land,no
53,0.2655,-36.46559433045507,-6.87842083559256,goodQA,highest,low,no,land,no
54,0.26,-36.45653592683868,-6.87842083559256,goodQA,highest,low,no,land,no
55,0.2672,-36.44747752322229,-6.87842083559256,goodQA,highest,low,no,land,no
56,0.2572,-36.438419119605896,-6.87842083559256,goodQA,highest,low,no,land,no
57,0.2548,-36.4293607159895,-6.87842083559256,goodQA,highest,low,no,land,no
58,0.2451,-36.42030231237311,-6.87842083559256,goodQA,highest,low,no,land,no
59,0.2413,-36.41124390875672,-6.87842083559256,goodQA,highest,low,no,land,no
60,0.2115,-36.40218550514033,-6.87842083559256,goodQA,highest,low,no,land,no
61,0.2129,-36.39312710152394,-6.87842083559256,goodQA,highest,low,no,land,no
62,0.3785,-36.50251954772086,-6.887414041515157,goodQA,highest,low,no,land,no
63,0.3196,-36.49346097247423,-6.887414041515157,goodQA,highest,low,no,land,no
64,0.2794,-36.484402397227605,-6.887414041515157,goodQA,highest,low,no,land,no
65,0.2708,-36.47534382198098,-6.887414041515157,goodQA,highest,low,no,land,no
66,0.2554,-36.46628524673435,-6.887414041515157,goodQA,highest,low,no,land,no
67,0.3046,-36.457226671487724,-6.887414041515157,goodQA,highest,low,no,land,no
68,0.3186,-36.448168096241105,-6.887414041515157,goodQA,highest,low,no,land,no
69,0.3023,-36.439109520994464,-6.887414041515157,goodQA,highest,low,no,land,no
