system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.4909,-36.53533571462549,-6.842892998725961,goodQA,highest,low,no,land
1,0.5431,-36.52627798679213,-6.842892998725961,goodQA,highest,low,no,land
2,0.4706,-36.4900470754587,-6.842892998725961,goodQA,highest,low,no,land
3,0.5184,-36.526966446218154,-6.851886204648558,goodQA,highest,low,no,land
4,0.5287000000000001,-36.51790854766173,-6.851886204648558,goodQA,highest,low,no,land
5,0.5143,-36.508850649105305,-6.851886204648558,goodQA,highest,low,no,land
6,0.4765,-36.499792750548885,-6.851886204648558,goodQA,highest,low,no,land
7,0.4518,-36.49073485199246,-6.851886204648558,goodQA,highest,low,no,land
8,0.475,-36.48167695343603,-6.851886204648558,goodQA,highest,low,no,land
9,0.5131,-36.47261905487961,-6.851886204648558,goodQA,highest,low,no,land
10,0.5182,-36.46356115632318,-6.851886204648558,goodQA,highest,low,no,land
11,0.5028,-36.45450325776676,-6.851886204648558,goodQA,highest,low,no,land
12,0.5223,-36.44544535921034,-6.851886204648558,goodQA,highest,low,no,land
13,0.5515,-36.43638746065391,-6.851886204648558,goodQA,highest,low,no,land
14,0.5882000000000001,-36.42732956209749,-6.851886204648558,goodQA,highest,low,no,land
15,0.5492,-36.41827166354106,-6.851886204648558,goodQA,highest,low,no,land
16,0.5008,-36.400155866428214,-6.851886204648558,goodQA,highest,low,no,land
17,0.4225,-36.391097967871794,-6.851886204648558,goodQA,highest,low,no,land
18,0.5197,-36.5185977620287,-6.860879410571156,goodQA,highest,low,no,land
19,0.5118,-36.5095396925196,-6.860879410571156,goodQA,highest,low,no,land
20,0.4295,-36.500481623010515,-6.860879410571156,goodQA,highest,low,no,land
21,0.4676,-36.49142355350143,-6.860879410571156,goodQA,highest,low,no,land
22,0.5083,-36.48236548399234,-6.860879410571156,goodQA,highest,low,no,land
23,0.5037,-36.47330741448325,-6.860879410571156,goodQA,highest,low,no,land
24,0.4804,-36.46424934497416,-6.860879410571156,goodQA,highest,low,no,land
25,0.4408,-36.45519127546507,-6.860879410571156,goodQA,highest,low,no,land
26,0.4936,-36.44613320595598,-6.860879410571156,goodQA,highest,low,no,land
27,0.4615,-36.437075136446886,-6.860879410571156,goodQA,highest,low,no,land
28,0.5204,-36.428017066937805,-6.860879410571156,goodQA,highest,low,no,land
29,0.5198,-36.4189589974287,-6.860879410571156,goodQA,highest,low,no,land
30,0.4986,-36.40990092791962,-6.860879410571156,goodQA,highest,low,no,land
31,0.4587,-36.40084285841053,-6.860879410571156,goodQA,highest,low,no,land
32,0.3862,-36.39178478890144,-6.860879410571156,goodQA,highest,low,no,land
33,0.4986,-36.519287902146054,-6.869872616493754,goodQA,highest,low,no,land
34,0.4816,-36.510229661454666,-6.869872616493754,goodQA,highest,low,no,land
35,0.477,-36.50117142076329,-6.869872616493754,goodQA,highest,low,no,land
36,0.4772,-36.49211318007191,-6.869872616493754,goodQA,highest,low,no,land
37,0.5152,-36.48305493938053,-6.869872616493754,goodQA,highest,low,no,land
38,0.5265000000000001,-36.473996698689156,-6.869872616493754,goodQA,highest,low,no,land
39,0.5235000000000001,-36.464938457997775,-6.869872616493754,goodQA,highest,low,no,land
40,0.4832,-36.455880217306394,-6.869872616493754,goodQA,highest,low,no,land
41,0.4581,-36.44682197661503,-6.869872616493754,goodQA,highest,low,no,land
42,0.5188,-36.43776373592364,-6.869872616493754,goodQA,highest,low,no,land
43,0.6072000000000001,-36.42870549523226,-6.869872616493754,goodQA,highest,low,no,land
44,0.5089,-36.419647254540884,-6.869872616493754,goodQA,highest,low,no,land
45,0.4489,-36.4105890138495,-6.869872616493754,goodQA,highest,low,no,land
46,0.4843,-36.40153077315812,-6.869872616493754,goodQA,highest,low,no,land
47,0.4097,-36.39247253246675,-6.869872616493754,goodQA,highest,low,no,land
48,0.46,-36.51092055599697,-6.878865822416351,goodQA,highest,low,no,land
49,0.4462,-36.50186214389366,-6.878865822416351,goodQA,highest,low,no,land
50,0.4443,-36.492803731790346,-6.878865822416351,goodQA,highest,low,no,land
51,0.4866,-36.48374531968704,-6.878865822416351,goodQA,highest,low,no,land
52,0.5178,-36.47468690758373,-6.878865822416351,goodQA,highest,low,no,land
53,0.5248,-36.46562849548041,-6.878865822416351,goodQA,highest,low,no,land
54,0.4918,-36.4565700833771,-6.878865822416351,goodQA,highest,low,no,land
55,0.4674,-36.44751167127379,-6.878865822416351,goodQA,highest,low,no,land
56,0.5332,-36.43845325917047,-6.878865822416351,goodQA,highest,low,no,land
57,0.5619000000000001,-36.42939484706716,-6.878865822416351,goodQA,highest,low,no,land
58,0.5885,-36.42033643496384,-6.878865822416351,goodQA,highest,low,no,land
59,0.4886,-36.411278022860536,-6.878865822416351,goodQA,highest,low,no,land
60,0.5087,-36.40221961075723,-6.878865822416351,goodQA,highest,low,no,land
61,0.4948,-36.39316119865391,-6.878865822416351,goodQA,highest,low,no,land
62,0.5592,-36.50255379248819,-6.88785902833895,goodQA,highest,low,no,land
63,0.5224,-36.493495208743276,-6.88785902833895,goodQA,highest,low,no,land
64,0.4598,-36.48443662499837,-6.88785902833895,goodQA,highest,low,no,land
65,0.4629,-36.47537804125346,-6.88785902833895,goodQA,highest,low,no,land
66,0.4504,-36.46631945750855,-6.88785902833895,goodQA,highest,low,no,land
67,0.5488000000000001,-36.45726087376363,-6.88785902833895,goodQA,highest,low,no,land
68,0.6614,-36.44820229001873,-6.88785902833895,goodQA,highest,low,no,land
69,0.6314000000000001,-36.4391437062738,-6.88785902833895,goodQA,highest,low,no,land
70,0.5816,-36.4300851225289,-6.88785902833895,goodQA,highest,low,no,land
71,0.6465000000000001,-36.421026538783984,-6.88785902833895,goodQA,highest,low,no,land
72,0.6614,-36.411967955039074,-6.88785902833895,goodQA,highest,low,no,land
73,0.5284,-36.402909371294164,-6.88785902833895,goodQA,highest,low,no,land
74,0.624,-36.393850787549255,-6.88785902833895,goodQA,highest,low,no,land
75,0.4178,-36.38479220380434,-6.88785902833895,goodQA,highest,low,no,land
76,0.5533,-36.503246366633576,-6.896852234261547,goodQA,highest,low,no,land
77,0.4587,-36.49418761101737,-6.896852234261547,goodQA,highest,low,no,land
78,0.4275,-36.48512885540117,-6.896852234261547,goodQA,highest,low,no,land
79,0.4713,-36.47607009978498,-6.896852234261547,goodQA,highest,low,no,land
80,0.4955,-36.467011344168775,-6.896852234261547,goodQA,highest,low,no,land
81,0.6559,-36.45795258855257,-6.896852234261547,goodQA,highest,low,no,land
82,0.6552,-36.448893832936385,-6.896852234261547,goodQA,highest,low,no,land
83,0.7043,-36.43983507732018,-6.896852234261547,goodQA,highest,low,no,land
84,0.6003000000000001,-36.43077632170399,-6.896852234261547,goodQA,highest,low,no,land
85,0.6327,-36.42171756608778,-6.896852234261547,goodQA,highest,low,no,land
86,0.6086,-36.412658810471584,-6.896852234261547,goodQA,highest,low,no,land
87,0.3724,-36.40360005485539,-6.896852234261547,goodQA,highest,low,no,land
88,0.5232,-36.39454129923919,-6.896852234261547,goodQA,highest,low,no,land
89,0.4836,-36.385482543622985,-6.896852234261547,goodQA,highest,low,no,land
90,0.389,-36.3764237880068,-6.896852234261547,goodQA,highest,low,no,land
91,0.4384,-36.49488093869942,-6.9058454401841445,goodQA,highest,low,no,land
92,0.4745,-36.48582201098222,-6.9058454401841445,goodQA,highest,low,no,land
93,0.4307,-36.47676308326503,-6.9058454401841445,goodQA,highest,low,no,land
94,0.5036,-36.46770415554783,-6.9058454401841445,goodQA,highest,low,no,land
95,0.5565,-36.45864522783064,-6.9058454401841445,goodQA,highest,low,no,land
96,0.683,-36.449586300113445,-6.9058454401841445,goodQA,highest,low,no,land
97,0.6589,-36.44052737239625,-6.9058454401841445,goodQA,highest,low,no,land
98,0.531,-36.431468444679055,-6.9058454401841445,goodQA,highest,low,no,land
99,0.5611,-36.42240951696186,-6.9058454401841445,goodQA,highest,low,no,land
100,0.5643,-36.413350589244665,-6.9058454401841445,goodQA,highest,low,no,land
101,0.4682,-36.40429166152747,-6.9058454401841445,goodQA,highest,low,no,land
102,0.4466,-36.395232733810275,-6.9058454401841445,goodQA,highest,low,no,land
103,0.3756,-36.38617380609308,-6.9058454401841445,goodQA,highest,low,no,land
104,0.4747,-36.377114878375885,-6.9058454401841445,goodQA,highest,low,no,land
105,0.4963,-36.36805595065869,-6.9058454401841445,goodQA,highest,low,no,land
106,0.4884,-36.48651609182839,-6.914838646106743,goodQA,highest,low,no,land
107,0.4776,-36.47745699178048,-6.914838646106743,goodQA,highest,low,no,land
108,0.4649,-36.46839789173256,-6.914838646106743,goodQA,highest,low,no,land
109,0.4148,-36.45933879168463,-6.914838646106743,goodQA,highest,low,no,land
110,0.4315,-36.450279691636716,-6.914838646106743,goodQA,highest,low,no,land
111,0.5457000000000001,-36.44122059158879,-6.914838646106743,goodQA,highest,low,no,land
112,0.4884,-36.432161491540874,-6.914838646106743,goodQA,highest,low,no,land
113,0.4948,-36.42310239149295,-6.914838646106743,goodQA,highest,low,no,land
114,0.5193,-36.414043291445026,-6.914838646106743,goodQA,highest,low,no,land
115,0.4405,-36.40498419139711,-6.914838646106743,goodQA,highest,low,no,land
116,0.4101,-36.395925091349184,-6.914838646106743,goodQA,highest,low,no,land
117,0.5533,-36.38686599130126,-6.914838646106743,goodQA,highest,low,no,land
118,0.6047,-36.37780689125335,-6.914838646106743,goodQA,highest,low,no,land
119,0.3765,-36.36874779120542,-6.914838646106743,goodQA,highest,low,no,land
120,0.3674,-36.35968869115751,-6.914838646106743,goodQA,highest,low,no,land
121,0.5986,-36.48721109802671,-6.92383185202934,goodQA,highest,low,no,land
122,0.5767,-36.478151825418315,-6.92383185202934,goodQA,highest,low,no,land
123,0.4874,-36.469092552809904,-6.92383185202934,goodQA,highest,low,no,land
124,0.3958,-36.460033280201515,-6.92383185202934,goodQA,highest,low,no,land
125,0.405,-36.45097400759312,-6.92383185202934,goodQA,highest,low,no,land
126,0.5674,-36.44191473498471,-6.92383185202934,goodQA,highest,low,no,land
127,0.6327,-36.43285546237632,-6.92383185202934,goodQA,highest,low,no,land
128,0.4383,-36.42379618976791,-6.92383185202934,goodQA,highest,low,no,land
129,0.4496,-36.41473691715951,-6.92383185202934,goodQA,highest,low,no,land
130,0.387,-36.40567764455112,-6.92383185202934,goodQA,highest,low,no,land
131,0.339,-36.396618371942715,-6.92383185202934,goodQA,highest,low,no,land
132,0.3504,-36.38755909933431,-6.92383185202934,goodQA,highest,low,no,land
133,0.4866,-36.37849982672592,-6.92383185202934,goodQA,highest,low,no,land
134,0.4333,-36.36944055411751,-6.92383185202934,goodQA,highest,low,no,land
135,0.338,-36.36038128150911,-6.92383185202934,goodQA,highest,low,no,land
136,0.3584,-36.351322008900716,-6.92383185202934,goodQA,highest,low,no,land
137,0.487,-36.478847584265644,-6.932825057951938,goodQA,highest,low,no,land
138,0.4436,-36.46978813886698,-6.932825057951938,goodQA,highest,low,no,land
139,0.4255,-36.46072869346833,-6.932825057951938,goodQA,highest,low,no,land
140,0.3379,-36.451669248069685,-6.932825057951938,goodQA,highest,low,no,land
141,0.3711,-36.44260980267103,-6.932825057951938,goodQA,highest,low,no,land
142,0.4755,-36.43355035727238,-6.932825057951938,goodQA,highest,low,no,land
143,0.3956,-36.42449091187372,-6.932825057951938,goodQA,highest,low,no,land
144,0.3479,-36.41543146647507,-6.932825057951938,goodQA,highest,low,no,land
145,0.3538,-36.40637202107642,-6.932825057951938,goodQA,highest,low,no,land
146,0.3048,-36.397312575677766,-6.932825057951938,goodQA,highest,low,no,land
147,0.3036,-36.38825313027912,-6.932825057951938,goodQA,highest,low,no,land
148,0.3468,-36.37919368488046,-6.932825057951938,goodQA,highest,low,no,land
149,0.3327,-36.37013423948181,-6.932825057951938,goodQA,highest,low,no,land
150,0.3444,-36.36107479408316,-6.932825057951938,goodQA,highest,low,no,land
151,0.3379,-36.3520153486845,-6.932825057951938,goodQA,highest,low,no,land
152,0.3456,-36.342955903285855,-6.932825057951938,goodQA,highest,low,no,land
153,0.3896,-36.3338964578872,-6.932825057951938,goodQA,highest,low,no,land
154,0.364,-36.47048464999097,-6.941818263874536,goodQA,highest,low,no,land
155,0.3025,-36.461425031572276,-6.941818263874536,goodQA,highest,low,no,land
156,0.3359,-36.45236541315357,-6.941818263874536,goodQA,highest,low,no,land
157,0.3439,-36.443305794734876,-6.941818263874536,goodQA,highest,low,no,land
158,0.4665,-36.43424617631617,-6.941818263874536,goodQA,highest,low,no,land
