system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.6388,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.6599,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land
2,0.5771000000000001,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.6114,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land
4,0.6079,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land
5,0.6026,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.5900000000000001,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.605,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.6457,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land
9,0.6278,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land
10,0.5670000000000001,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land
11,0.547,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.5152,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.5445,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.5848,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land
15,0.5975,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land
16,0.6348,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land
17,0.5711,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land
18,0.6207,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land
19,0.6085,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land
20,0.6036,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.63,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.6404000000000001,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.5977,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land
24,0.5758,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land
25,0.4893,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land
26,0.513,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land
27,0.4946,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.5361,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.6351,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.6343,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land
31,0.5732,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land
32,0.5862,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land
33,0.602,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land
34,0.6247,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land
35,0.6237,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land
36,0.5989,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land
37,0.6369,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.6208,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.6277,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.5895,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land
41,0.5628000000000001,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land
42,0.6139,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land
43,0.6614,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land
44,0.7137,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land
45,0.6980000000000001,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land
46,0.7081000000000001,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land
47,0.5933,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land
48,0.5726,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land
49,0.5831000000000001,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land
50,0.5678000000000001,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land
51,0.5732,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land
52,0.6151,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land
53,0.6308,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land
54,0.5964,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land
55,0.5643,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land
56,0.6335000000000001,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land
57,0.6529,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land
58,0.7409,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land
59,0.7377,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land
60,0.742,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land
61,0.7539,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land
62,0.5987,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land
63,0.6779000000000001,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land
64,0.5181,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land
65,0.5388000000000001,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land
66,0.5937,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land
67,0.6156,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land
68,0.6465000000000001,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land
69,0.7438,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land
70,0.7113,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land
71,0.6573,-36.43011930157148,-6.88830401516274,goodQA,highest,low,no,land
72,0.7325,-36.42106070932772,-6.88830401516274,goodQA,highest,low,no,land
73,0.743,-36.412002117083965,-6.88830401516274,goodQA,highest,low,no,land
74,0.6647000000000001,-36.402943524840204,-6.88830401516274,goodQA,highest,low,no,land
75,0.7164,-36.39388493259644,-6.88830401516274,goodQA,highest,low,no,land
76,0.6092000000000001,-36.38482634035268,-6.88830401516274,goodQA,highest,low,no,land
77,0.6948000000000001,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land
78,0.5753,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land
79,0.531,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land
80,0.6023000000000001,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land
81,0.663,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land
82,0.7116,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land
83,0.7708,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land
84,0.7709,-36.43986931058087,-6.8972972210853385,goodQA,highest,low,no,land
85,0.6883,-36.43081054645446,-6.8972972210853385,goodQA,highest,low,no,land
86,0.727,-36.42175178232804,-6.8972972210853385,goodQA,highest,low,no,land
87,0.6609,-36.41269301820164,-6.8972972210853385,goodQA,highest,low,no,land
88,0.5591,-36.40363425407523,-6.8972972210853385,goodQA,highest,low,no,land
89,0.6778000000000001,-36.394575489948814,-6.8972972210853385,goodQA,highest,low,no,land
90,0.6819000000000001,-36.3855167258224,-6.8972972210853385,goodQA,highest,low,no,land
91,0.5588000000000001,-36.37645796169599,-6.8972972210853385,goodQA,highest,low,no,land
92,0.6593,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land
93,0.5917,-36.48585633257435,-6.906290427007936,goodQA,highest,low,no,land
94,0.5884,-36.476797396335584,-6.906290427007936,goodQA,highest,low,no,land
95,0.6556000000000001,-36.467738460096804,-6.906290427007936,goodQA,highest,low,no,land
96,0.6526000000000001,-36.45867952385804,-6.906290427007936,goodQA,highest,low,no,land
97,0.7384000000000001,-36.449620587619265,-6.906290427007936,goodQA,highest,low,no,land
98,0.7452000000000001,-36.44056165138049,-6.906290427007936,goodQA,highest,low,no,land
99,0.6924,-36.43150271514172,-6.906290427007936,goodQA,highest,low,no,land
100,0.7438,-36.42244377890294,-6.906290427007936,goodQA,highest,low,no,land
101,0.7001000000000001,-36.41338484266417,-6.906290427007936,goodQA,highest,low,no,land
102,0.6081,-36.4043259064254,-6.906290427007936,goodQA,highest,low,no,land
103,0.5838,-36.39526697018662,-6.906290427007936,goodQA,highest,low,no,land
104,0.5869,-36.386208033947845,-6.906290427007936,goodQA,highest,low,no,land
105,0.6271,-36.37714909770908,-6.906290427007936,goodQA,highest,low,no,land
106,0.6848000000000001,-36.3680901614703,-6.906290427007936,goodQA,highest,low,no,land
107,0.6947,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land
108,0.6449,-36.477491350624355,-6.915283632930533,goodQA,highest,low,no,land
109,0.6181,-36.46843224204348,-6.915283632930533,goodQA,highest,low,no,shorelines
110,0.5679000000000001,-36.45937313346261,-6.915283632930533,goodQA,highest,low,no,shorelines
111,0.5727,-36.45031402488174,-6.915283632930533,goodQA,highest,low,no,shorelines
112,0.6546000000000001,-36.44125491630088,-6.915283632930533,goodQA,highest,low,no,shorelines
113,0.6861,-36.432195807720014,-6.915283632930533,goodQA,highest,low,no,shorelines
114,0.6798000000000001,-36.423136699139135,-6.915283632930533,goodQA,highest,low,no,land
115,0.6934,-36.41407759055827,-6.915283632930533,goodQA,highest,low,no,land
116,0.643,-36.40501848197741,-6.915283632930533,goodQA,highest,low,no,land
117,0.5799000000000001,-36.395959373396536,-6.915283632930533,goodQA,highest,low,no,land
118,0.6594,-36.386900264815665,-6.915283632930533,goodQA,highest,low,no,land
119,0.7463000000000001,-36.37784115623481,-6.915283632930533,goodQA,highest,low,no,land
120,0.5404,-36.36878204765394,-6.915283632930533,goodQA,highest,low,no,land
121,0.5477000000000001,-36.359722939073066,-6.915283632930533,goodQA,highest,low,no,land
122,0.7911,-36.487245511192526,-6.924276838853132,goodQA,highest,low,no,land
123,0.7100000000000001,-36.47818623003981,-6.924276838853132,goodQA,highest,low,no,land
124,0.6348,-36.469126948887094,-6.924276838853132,goodQA,highest,low,no,shorelines
125,0.5695,-36.46006766773438,-6.924276838853132,goodQA,highest,low,no,shorelines
126,0.5834,-36.45100838658166,-6.924276838853132,goodQA,highest,low,no,shorelines
127,0.7179,-36.44194910542895,-6.924276838853132,goodQA,highest,low,no,shorelines
128,0.7352000000000001,-36.43288982427624,-6.924276838853132,goodQA,highest,low,no,shorelines
129,0.6114,-36.423830543123515,-6.924276838853132,goodQA,highest,low,no,shorelines
130,0.6366,-36.414771261970806,-6.924276838853132,goodQA,highest,low,no,land
131,0.5940000000000001,-36.40571198081809,-6.924276838853132,goodQA,highest,low,no,land
132,0.549,-36.396652699665374,-6.924276838853132,goodQA,highest,low,no,land
133,0.5336000000000001,-36.38759341851266,-6.924276838853132,goodQA,highest,low,no,land
134,0.5871000000000001,-36.37853413735994,-6.924276838853132,goodQA,highest,low,no,land
135,0.6374000000000001,-36.369474856207226,-6.924276838853132,goodQA,highest,low,no,land
136,0.5656,-36.36041557505451,-6.924276838853132,goodQA,highest,low,no,land
137,0.542,-36.351356293901794,-6.924276838853132,goodQA,highest,low,no,land
138,0.5488000000000001,-36.34229701274908,-6.924276838853132,goodQA,highest,low,no,land
139,0.732,-36.47888203466907,-6.933270044775729,goodQA,highest,low,no,land
140,0.6351,-36.469822580714734,-6.933270044775729,goodQA,highest,low,no,shorelines
141,0.5888,-36.4607631267604,-6.933270044775729,goodQA,highest,low,no,shorelines
142,0.5489,-36.45170367280606,-6.933270044775729,goodQA,highest,low,no,shorelines
143,0.5823,-36.44264421885172,-6.933270044775729,goodQA,highest,low,no,shorelines
144,0.6329,-36.43358476489738,-6.933270044775729,goodQA,highest,low,no,shorelines
145,0.6037,-36.42452531094304,-6.933270044775729,goodQA,highest,low,no,shorelines
146,0.5522,-36.41546585698871,-6.933270044775729,goodQA,highest,low,no,land
147,0.4914,-36.406406403034374,-6.933270044775729,goodQA,highest,low,no,land
148,0.467,-36.39734694908003,-6.933270044775729,goodQA,highest,low,no,land
149,0.4837,-36.388287495125695,-6.933270044775729,goodQA,lower,low,no,land
150,0.507,-36.37922804117136,-6.933270044775729,goodQA,highest,low,no,land
151,0.4919,-36.370168587217016,-6.933270044775729,goodQA,highest,low,no,land
152,0.5114000000000001,-36.36110913326268,-6.933270044775729,goodQA,highest,low,no,land
153,0.5352,-36.352049679308344,-6.933270044775729,goodQA,highest,low,no,land
154,0.5317000000000001,-36.34299022535401,-6.933270044775729,goodQA,highest,low,no,land
155,0.5904,-36.33393077139967,-6.933270044775729,goodQA,highest,low,no,land
156,0.6189,-36.47051913761361,-6.942263250698327,goodQA,highest,low,no,land
157,0.5452,-36.46145951062785,-6.942263250698327,goodQA,highest,low,no,land
158,0.5446,-36.452399883642094,-6.942263250698327,goodQA,highest,low,no,shorelines
159,0.5790000000000001,-36.443340256656334,-6.942263250698327,goodQA,highest,low,no,shorelines
160,0.6456000000000001,-36.43428062967058,-6.942263250698327,goodQA,highest,low,no,shorelines
161,0.5527000000000001,-36.42522100268482,-6.942263250698327,goodQA,highest,low,no,shorelines
162,0.5568000000000001,-36.41616137569906,-6.942263250698327,goodQA,highest,low,no,land
163,0.5333,-36.40710174871331,-6.942263250698327,goodQA,highest,low,no,land
164,0.5847,-36.39804212172755,-6.942263250698327,goodQA,highest,low,no,land
165,0.5666,-36.388982494741796,-6.942263250698327,goodQA,highest,low,no,land
166,0.5312,-36.379922867756044,-6.942263250698327,goodQA,highest,low,no,land
167,0.5517000000000001,-36.37086324077028,-6.942263250698327,goodQA,highest,low,no,land
168,0.6332,-36.361803613784524,-6.942263250698327,goodQA,highest,low,no,land
169,0.5817,-36.352743986798764,-6.942263250698327,goodQA,highest,low,no,land
170,0.5652,-36.34368435981301,-6.942263250698327,goodQA,highest,low,no,land
171,0.5734,-36.47121661967105,-6.951256456620926,goodQA,highest,low,no,land
172,0.5026,-36.46215681942405,-6.951256456620926,goodQA,highest,low,no,land
173,0.5025000000000001,-36.453097019177065,-6.951256456620926,goodQA,highest,low,no,land
174,0.5349,-36.444037218930056,-6.951256456620926,goodQA,highest,low,no,land
175,0.5878,-36.43497741868307,-6.951256456620926,goodQA,highest,low,no,shorelines
176,0.6618,-36.425917618436074,-6.951256456620926,goodQA,highest,low,no,shorelines
177,0.6379,-36.41685781818908,-6.951256456620926,goodQA,highest,low,no,shorelines
178,0.6473,-36.40779801794209,-6.951256456620926,goodQA,highest,low,no,land
179,0.5931000000000001,-36.39873821769509,-6.951256456620926,goodQA,highest,low,no,land
180,0.5393,-36.3896784174481,-6.951256456620926,goodQA,highest,low,no,land
181,0.5028,-36.38061861720111,-6.951256456620926,goodQA,highest,low,no,land
182,0.5484,-36.37155881695411,-6.951256456620926,goodQA,highest,low,no,land
183,0.6225,-36.36249901670712,-6.951256456620926,goodQA,highest,low,no,land
184,0.7250000000000001,-36.35343921646012,-6.951256456620926,goodQA,highest,low,no,land
185,0.543,-36.4719150269745,-6.960249662543523,goodQA,highest,low,no,land
186,0.4965,-36.46285505323643,-6.960249662543523,goodQA,highest,low,no,land
187,0.4888,-36.45379507949836,-6.960249662543523,goodQA,highest,low,no,land
188,0.5035000000000001,-36.44473510576029,-6.960249662543523,goodQA,highest,low,no,land
189,0.5399,-36.43567513202222,-6.960249662543523,goodQA,highest,low,no,shorelines
190,0.6158,-36.42661515828414,-6.960249662543523,goodQA,highest,low,no,shorelines
191,0.5668000000000001,-36.417555184546075,-6.960249662543523,goodQA,highest,low,no,shorelines
192,0.5703,-36.408495210808,-6.960249662543523,goodQA,highest,low,no,shorelines
193,0.5917,-36.39943523706992,-6.960249662543523,goodQA,highest,low,no,land
194,0.6188,-36.390375263331855,-6.960249662543523,goodQA,highest,low,no,land
195,0.6331,-36.381315289593786,-6.960249662543523,goodQA,highest,low,no,land
196,0.6211,-36.37225531585572,-6.960249662543523,goodQA,highest,low,no,land
197,0.6586000000000001,-36.36319534211765,-6.960249662543523,goodQA,highest,low,no,land
198,0.4982,-36.46355421215253,-6.969242868466121,goodQA,highest,low,no,land
199,0.511,-36.45449406469352,-6.969242868466121,goodQA,highest,low,no,land
200,0.6398,-36.4454339172345,-6.969242868466121,goodQA,highest,low,no,land
201,0.5591,-36.4363737697755,-6.969242868466121,goodQA,highest,low,no,shorelines
202,0.6615,-36.42731362231648,-6.969242868466121,goodQA,highest,low,no,shorelines
203,0.6317,-36.41825347485747,-6.969242868466121,goodQA,highest,low,no,shorelines
204,0.5750000000000001,-36.40919332739846,-6.969242868466121,goodQA,highest,low,no,shorelines
205,0.6225,-36.40013317993945,-6.969242868466121,goodQA,highest,low,no,land
206,0.5775,-36.39107303248044,-6.969242868466121,goodQA,highest,low,no,land
207,0.6614,-36.38201288502144,-6.969242868466121,goodQA,highest,low,no,land
208,0.7004,-36.37295273756242,-6.969242868466121,goodQA,highest,low,no,land
209,0.5756,-36.464254296260016,-6.978236074388719,goodQA,highest,low,no,land
210,0.6446000000000001,-36.45519397485018,-6.978236074388719,goodQA,highest,low,no,land
