system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3678,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.3168,-36.52631203022179,-6.843337985549752,goodQA,lower,low,no,land
2,0.2848,-36.4900810851202,-6.843337985549752,goodQA,lower,low,no,land
3,0.3102,-36.527000535459294,-6.8523311914723495,goodQA,lower,low,no,land
4,0.2848,-36.51794262844948,-6.8523311914723495,goodQA,lower,low,no,land
5,0.2654,-36.50888472143966,-6.8523311914723495,goodQA,lower,low,no,land
6,0.264,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,no,land
7,0.289,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,no,land
8,0.2999,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land
9,0.2977,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land
10,0.3005,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land
11,0.3019,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land
12,0.303,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land
13,0.2837,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.3059,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land
15,0.2675,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land
16,0.2493,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land
17,0.2968,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land
18,0.2698,-36.51863188862085,-6.861324397394947,goodQA,lower,low,no,land
19,0.2613,-36.509573810647,-6.861324397394947,goodQA,lower,low,no,land
20,0.2654,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land
21,0.2905,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land
22,0.302,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land
23,0.306,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land
24,0.3191,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land
25,0.2987,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land
26,0.2987,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land
27,0.2191,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.2647,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.2542,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.2475,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land
31,0.2269,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land
32,0.2088,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land
33,0.2619,-36.519322074546885,-6.870317603317545,goodQA,lower,low,no,land
34,0.2918,-36.51026382537939,-6.870317603317545,goodQA,lower,low,no,land
35,0.3119,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land
36,0.3138,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land
37,0.315,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.3084,-36.474030828709395,-6.870317603317545,regularQA,lower,intermediate,no,land
39,0.3568,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land
40,0.3333,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land
41,0.3171,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land
42,0.3115,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land
43,0.3202,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land
44,0.2681,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land
45,0.2521,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land
46,0.2326,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land
47,0.1987,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land
48,0.3239,-36.51095476572329,-6.879310809240143,goodQA,lower,low,no,land
49,0.3453,-36.501896345132494,-6.879310809240143,goodQA,lower,low,no,land
50,0.3444,-36.492837924541696,-6.879310809240143,goodQA,lower,low,no,land
51,0.3808,-36.483779503950906,-6.879310809240143,goodQA,lower,low,no,land
52,0.3985,-36.47472108336011,-6.879310809240143,goodQA,lower,low,no,land
53,0.3859,-36.46566266276931,-6.879310809240143,goodQA,lower,low,no,land
