system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3765,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.3627,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land
2,0.408,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.3642,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land
4,0.3582,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land
5,0.3219,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.339,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.36,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.4159,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land
9,0.4146,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land
10,0.4201,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land
11,0.446,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.4601,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.4407,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.4846,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land
15,0.442,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land
16,0.4253,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land
17,0.4058,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land
18,0.3533,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land
19,0.3402,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land
20,0.3571,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.4086,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.4141,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.4024,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land
24,0.3949,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land
25,0.3735,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land
26,0.3956,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land
27,0.3927,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.4212,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.4332,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.3909,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land
31,0.4265,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land
32,0.3876,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land
33,0.3507,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land
34,0.3653,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land
35,0.3746,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land
36,0.4169,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land
37,0.4621,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.4599,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.4032,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.3922,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land
41,0.3867,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land
42,0.4207,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land
43,0.482,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land
44,0.4441,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land
45,0.4326,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land
46,0.4209,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land
47,0.3748,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land
48,0.3722,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land
49,0.404,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land
50,0.4215,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land
51,0.45,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land
52,0.4897,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land
53,0.4745,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land
54,0.4208,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land
55,0.4273,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land
56,0.4618,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land
