system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
101,0.4012,-36.40425741888981,-6.905400453360353,goodQA,lower,low,yes,land,no
102,0.4234,-36.395198499693635,-6.905400453360353,goodQA,highest,low,no,land,no
103,0.3914,-36.38613958049746,-6.905400453360353,goodQA,highest,low,no,land,no
104,0.4327,-36.377080661301285,-6.905400453360353,goodQA,highest,low,no,land,no
105,0.4287,-36.48648172671712,-6.914393659282951,goodQA,highest,low,no,land,no
106,0.4126,-36.47742263520159,-6.914393659282951,goodQA,highest,low,no,land,no
107,0.4075,-36.468363543686046,-6.914393659282951,goodQA,highest,low,no,land,no
108,0.3782,-36.459304452170514,-6.914393659282951,goodQA,highest,low,no,land,no
109,0.3437,-36.450245360654975,-6.914393659282951,goodQA,highest,low,no,shorelines,no
110,0.4183,-36.441186269139436,-6.914393659282951,goodQA,lower,low,yes,land,no
111,0.5707,-36.43212717762391,-6.914393659282951,regularQA,decreasing1,intermediate,no,land,no
112,0.6359,-36.423068086108366,-6.914393659282951,regularQA,decreasing1,intermediate,no,land,no
113,0.407,-36.414008994592834,-6.914393659282951,goodQA,lower,low,yes,land,no
114,0.3824,-36.404949903077295,-6.914393659282951,goodQA,lower,low,yes,land,no
115,0.417,-36.395890811561756,-6.914393659282951,goodQA,highest,low,no,land,no
116,0.4273,-36.386831720046224,-6.914393659282951,goodQA,highest,low,no,land,no
117,0.4036,-36.37777262853069,-6.914393659282951,goodQA,highest,low,no,land,no
118,0.3501,-36.36871353701515,-6.914393659282951,goodQA,highest,low,no,land,no
119,0.3133,-36.359654445499615,-6.914393659282951,regularQA,decreasing1,intermediate,yes,land,no
120,0.5104000000000001,-36.487176687126656,-6.923386865205549,goodQA,highest,low,no,land,no
121,0.4417,-36.47811742306202,-6.923386865205549,goodQA,highest,low,no,land,no
122,0.4248,-36.469058158997356,-6.923386865205549,goodQA,highest,low,no,land,no
123,0.3764,-36.45999889493272,-6.923386865205549,goodQA,highest,low,no,land,no
124,0.3963,-36.45093963086807,-6.923386865205549,goodQA,highest,low,no,shorelines,no
125,0.4987,-36.441880366803424,-6.923386865205549,goodQA,highest,low,no,shorelines,no
126,0.5288,-36.432821102738785,-6.923386865205549,goodQA,highest,low,no,shorelines,no
127,0.48,-36.423761838674125,-6.923386865205549,goodQA,highest,low,no,land,no
128,0.415,-36.414702574609485,-6.923386865205549,goodQA,highest,low,no,land,no
129,0.4025,-36.40564331054484,-6.923386865205549,goodQA,highest,low,no,land,no
130,0.3461,-36.39658404648019,-6.923386865205549,goodQA,highest,low,no,land,no
131,0.3498,-36.38752478241554,-6.923386865205549,goodQA,highest,low,no,land,no
132,0.3829,-36.3784655183509,-6.923386865205549,goodQA,highest,low,no,land,no
133,0.3705,-36.369406254286254,-6.923386865205549,goodQA,lower,low,yes,land,no
134,0.332,-36.36034699022161,-6.923386865205549,goodQA,lower,low,yes,land,no
135,0.3762,-36.351287726156954,-6.923386865205549,goodQA,lower,low,yes,land,no
136,0.4249,-36.47881313612761,-6.932380071128147,goodQA,highest,low,no,land,no
137,0.4008,-36.46975369928408,-6.932380071128147,goodQA,highest,low,no,land,no
138,0.4068,-36.46069426244055,-6.932380071128147,goodQA,highest,low,no,land,no
139,0.3554,-36.451634825597026,-6.932380071128147,goodQA,highest,low,no,shorelines,no
140,0.3461,-36.44257538875349,-6.932380071128147,goodQA,highest,low,no,shorelines,no
141,0.4191,-36.43351595190997,-6.932380071128147,goodQA,highest,low,no,shorelines,no
142,0.3848,-36.424456515066424,-6.932380071128147,goodQA,highest,low,no,land,no
143,0.3478,-36.4153970782229,-6.932380071128147,goodQA,highest,low,no,land,no
144,0.33,-36.40633764137937,-6.932380071128147,goodQA,highest,low,no,land,no
145,0.3357,-36.397278204535844,-6.932380071128147,goodQA,highest,low,no,land,no
146,0.3143,-36.388218767692315,-6.932380071128147,goodQA,highest,low,no,land,no
147,0.3229,-36.379159330848786,-6.932380071128147,goodQA,highest,low,no,land,no
148,0.3187,-36.37009989400526,-6.932380071128147,goodQA,lower,low,yes,land,no
149,0.2997,-36.36104045716173,-6.932380071128147,goodQA,lower,low,yes,land,no
150,0.3661,-36.3519810203182,-6.932380071128147,goodQA,decreasing1,low,yes,land,no
151,0.3117,-36.34292158347467,-6.932380071128147,goodQA,highest,low,no,land,no
152,0.3723,-36.33386214663114,-6.932380071128147,goodQA,highest,low,no,land,no
153,0.4191,-36.47950977448561,-6.941373277050745,goodQA,highest,low,no,land,no
154,0.3642,-36.47045016463339,-6.941373277050745,goodQA,highest,low,no,land,no
155,0.3321,-36.46139055478119,-6.941373277050745,goodQA,highest,low,no,land,no
156,0.3498,-36.45233094492899,-6.941373277050745,goodQA,highest,low,no,shorelines,no
157,0.3712,-36.44327133507678,-6.941373277050745,goodQA,highest,low,no,shorelines,no
158,0.4102,-36.43421172522457,-6.941373277050745,goodQA,highest,low,no,shorelines,no
159,0.335,-36.425152115372356,-6.941373277050745,goodQA,highest,low,no,land,no
160,0.3415,-36.416092505520155,-6.941373277050745,goodQA,highest,low,no,land,no
161,0.3265,-36.40703289566795,-6.941373277050745,goodQA,highest,low,no,land,no
162,0.3155,-36.397973285815745,-6.941373277050745,goodQA,highest,low,no,land,no
163,0.3283,-36.388913675963536,-6.941373277050745,goodQA,highest,low,no,land,no
164,0.3303,-36.379854066111335,-6.941373277050745,goodQA,highest,low,no,land,no
165,0.3838,-36.37079445625913,-6.941373277050745,goodQA,highest,low,no,land,no
166,0.3281,-36.36173484640692,-6.941373277050745,goodQA,highest,low,no,land,no
167,0.2932,-36.35267523655471,-6.941373277050745,goodQA,highest,low,no,land,no
168,0.2757,-36.3436156267025,-6.941373277050745,goodQA,highest,low,no,land,no
169,0.3478,-36.3345560168503,-6.941373277050745,goodQA,highest,low,no,land,no
170,0.3243,-36.47114755513263,-6.950366482973342,goodQA,highest,low,no,land,no
171,0.3119,-36.46208777204193,-6.950366482973342,goodQA,highest,low,no,land,no
172,0.2936,-36.453027988951234,-6.950366482973342,goodQA,highest,low,no,land,no
173,0.313,-36.44396820586053,-6.950366482973342,goodQA,highest,low,no,land,no
174,0.4058,-36.43490842276984,-6.950366482973342,goodQA,highest,low,no,shorelines,no
175,0.4898,-36.42584863967913,-6.950366482973342,goodQA,highest,low,no,shorelines,no
176,0.4731,-36.41678885658843,-6.950366482973342,goodQA,highest,low,no,land,no
177,0.4323,-36.407729073497734,-6.950366482973342,goodQA,highest,low,no,land,no
178,0.3939,-36.398669290407035,-6.950366482973342,goodQA,highest,low,no,land,no
179,0.3556,-36.38960950731634,-6.950366482973342,goodQA,highest,low,no,land,no
180,0.3209,-36.38054972422564,-6.950366482973342,goodQA,highest,low,no,land,no
181,0.3338,-36.37148994113493,-6.950366482973342,goodQA,highest,low,no,land,no
182,0.4142,-36.36243015804423,-6.950366482973342,goodQA,highest,low,no,land,no
183,0.5014000000000001,-36.353370374953535,-6.950366482973342,goodQA,highest,low,no,land,no
184,0.3359,-36.47184587086922,-6.95935968889594,goodQA,highest,low,no,land,no
185,0.3309,-36.46278591431019,-6.95935968889594,goodQA,highest,low,no,land,no
186,0.3078,-36.45372595775116,-6.95935968889594,goodQA,highest,low,no,land,no
187,0.3092,-36.44466600119213,-6.95935968889594,goodQA,highest,low,no,land,no
188,0.3318,-36.435606044633104,-6.95935968889594,goodQA,highest,low,no,shorelines,no
189,0.4288,-36.42654608807406,-6.95935968889594,goodQA,highest,low,no,shorelines,no
190,0.3587,-36.417486131515034,-6.95935968889594,goodQA,highest,low,no,shorelines,no
191,0.3733,-36.408426174956006,-6.95935968889594,goodQA,highest,low,no,shorelines,no
192,0.3653,-36.39936621839697,-6.95935968889594,goodQA,highest,low,no,land,no
193,0.41,-36.39030626183794,-6.95935968889594,goodQA,highest,low,no,land,no
194,0.4142,-36.381246305278914,-6.95935968889594,goodQA,highest,low,no,land,no
195,0.3966,-36.37218634871988,-6.95935968889594,goodQA,highest,low,no,land,no
196,0.508,-36.36312639216085,-6.95935968889594,goodQA,highest,low,no,land,no
197,0.3355,-36.4634849816735,-6.968352894818538,goodQA,highest,low,no,land,no
198,0.3746,-36.454424851416285,-6.968352894818538,goodQA,highest,low,no,land,no
199,0.3957,-36.44536472115906,-6.968352894818538,goodQA,highest,low,no,land,no
200,0.3553,-36.43630459090184,-6.968352894818538,goodQA,highest,low,no,shorelines,no
201,0.4673,-36.42724446064461,-6.968352894818538,goodQA,highest,low,no,shallow inland water,no
202,0.4444,-36.4181843303874,-6.968352894818538,goodQA,highest,low,no,shorelines,no
203,0.3599,-36.40912420013017,-6.968352894818538,goodQA,highest,low,no,shorelines,no
204,0.3976,-36.40006406987295,-6.968352894818538,goodQA,highest,low,no,land,no
205,0.3817,-36.39100393961573,-6.968352894818538,goodQA,highest,low,no,land,no
206,0.4645,-36.38194380935851,-6.968352894818538,goodQA,highest,low,no,land,no
207,0.4265,-36.37288367910128,-6.968352894818538,goodQA,highest,low,no,land,no
208,0.3275,-36.46418497421952,-6.977346100741136,goodQA,highest,low,no,land,no
209,0.4455,-36.45512467003423,-6.977346100741136,goodQA,highest,low,no,land,no
210,0.4877,-36.44606436584894,-6.977346100741136,goodQA,highest,low,no,land,no
211,0.3978,-36.43700406166364,-6.977346100741136,goodQA,highest,low,no,shorelines,no
212,0.3963,-36.427943757478346,-6.977346100741136,goodQA,highest,low,no,shorelines,no
213,0.4512,-36.41888345329305,-6.977346100741136,goodQA,highest,low,no,shorelines,no
214,0.4838,-36.40982314910776,-6.977346100741136,goodQA,highest,low,no,shorelines,no
215,0.4717,-36.40076284492247,-6.977346100741136,goodQA,highest,low,no,land,no
216,0.4051,-36.39170254073717,-6.977346100741136,goodQA,highest,low,no,land,no
217,0.4172,-36.46488589203602,-6.986339306663734,goodQA,highest,low,no,land,no
218,0.3972,-36.45582541369276,-6.986339306663734,goodQA,highest,low,no,land,no
219,0.4085,-36.446764935349485,-6.986339306663734,goodQA,highest,low,no,land,no
220,0.4427,-36.43770445700622,-6.986339306663734,goodQA,highest,low,no,shorelines,no
221,0.4213,-36.42864397866295,-6.986339306663734,goodQA,highest,low,no,shorelines,no
222,0.3907,-36.419583500319675,-6.986339306663734,goodQA,highest,low,no,shorelines,no
223,0.4801,-36.41052302197641,-6.986339306663734,goodQA,highest,low,no,shorelines,no
224,0.5446,-36.40146254363314,-6.986339306663734,goodQA,highest,low,no,land,no
225,0.3937,-36.45652708247974,-6.995332512586331,goodQA,highest,low,no,land,no
226,0.3544,-36.42934512428623,-6.995332512586331,goodQA,highest,low,no,land,no
