system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.23,-36.535301665021024,-6.842448011902168,goodQA,highest,low,no,land
1,0.2379,-36.52624394562914,-6.842448011902168,goodQA,lower,low,yes,land
2,0.2131,-36.49001306806159,-6.842448011902168,goodQA,highest,low,no,land
3,0.2278,-36.52693235924388,-6.851441217824767,goodQA,lower,low,yes,land
4,0.2282,-36.51787446914029,-6.851441217824767,goodQA,lower,low,yes,land
5,0.225,-36.5088165790367,-6.851441217824767,goodQA,highest,low,no,land
6,0.221,-36.499758688933106,-6.851441217824767,goodQA,highest,low,no,land
7,0.233,-36.490700798829515,-6.851441217824767,goodQA,highest,low,no,land
8,0.239,-36.48164290872593,-6.851441217824767,goodQA,highest,low,no,land
9,0.2451,-36.47258501862233,-6.851441217824767,goodQA,highest,low,no,land
10,0.2375,-36.46352712851874,-6.851441217824767,goodQA,highest,low,no,land
11,0.2525,-36.45446923841515,-6.851441217824767,goodQA,highest,low,no,land
12,0.2734,-36.445411348311566,-6.851441217824767,goodQA,highest,low,no,land
13,0.2653,-36.43635345820797,-6.851441217824767,goodQA,highest,low,no,land
14,0.2778,-36.427295568104384,-6.851441217824767,goodQA,highest,low,no,land
15,0.242,-36.418237678000786,-6.851441217824767,goodQA,highest,low,no,land
16,0.2226,-36.40012189779361,-6.851441217824767,goodQA,highest,low,no,land
17,0.213,-36.39106400769002,-6.851441217824767,goodQA,highest,low,no,land
18,0.2401,-36.51856363770306,-6.860434423747364,goodQA,highest,low,no,land
19,0.2255,-36.509505576658164,-6.860434423747364,goodQA,highest,low,no,land
20,0.2267,-36.500447515613274,-6.860434423747364,goodQA,highest,low,no,land
21,0.2311,-36.49138945456837,-6.860434423747364,goodQA,highest,low,no,land
22,0.2654,-36.48233139352348,-6.860434423747364,goodQA,lower,low,yes,land
23,0.24,-36.47327333247859,-6.860434423747364,goodQA,decreasing1,low,no,land
24,0.2464,-36.46421527143369,-6.860434423747364,goodQA,highest,low,no,land
25,0.2412,-36.4551572103888,-6.860434423747364,goodQA,highest,low,no,land
26,0.2423,-36.4460991493439,-6.860434423747364,goodQA,highest,low,no,land
27,0.2436,-36.437041088299,-6.860434423747364,goodQA,highest,low,no,land
28,0.2349,-36.42798302725411,-6.860434423747364,goodQA,highest,low,no,land
29,0.2321,-36.41892496620921,-6.860434423747364,goodQA,highest,low,no,land
30,0.2253,-36.409866905164314,-6.860434423747364,goodQA,highest,low,no,land
31,0.2119,-36.400808844119425,-6.860434423747364,goodQA,highest,low,no,land
32,0.202,-36.39175078307453,-6.860434423747364,goodQA,highest,low,no,land
33,0.2217,-36.51925373201195,-6.8694276296699615,goodQA,lower,low,yes,land
34,0.2302,-36.510195499796126,-6.8694276296699615,goodQA,highest,low,no,land
35,0.2229,-36.5011372675803,-6.8694276296699615,goodQA,highest,low,no,land
36,0.2139,-36.492079035364476,-6.8694276296699615,goodQA,highest,low,no,land
37,0.2738,-36.48302080314866,-6.8694276296699615,goodQA,highest,low,no,land
38,0.2724,-36.473962570932834,-6.8694276296699615,goodQA,highest,low,no,land
39,0.2696,-36.46490433871701,-6.8694276296699615,goodQA,highest,low,no,land
40,0.2573,-36.45584610650119,-6.8694276296699615,goodQA,highest,low,no,land
41,0.2456,-36.44678787428537,-6.8694276296699615,goodQA,highest,low,no,land
42,0.267,-36.43772964206955,-6.8694276296699615,goodQA,highest,low,no,land
43,0.2294,-36.42867140985372,-6.8694276296699615,goodQA,highest,low,no,land
44,0.2403,-36.4196131776379,-6.8694276296699615,goodQA,highest,low,no,land
45,0.211,-36.410554945422085,-6.8694276296699615,goodQA,highest,low,no,land
46,0.2199,-36.40149671320626,-6.8694276296699615,goodQA,highest,low,no,land
47,0.1991,-36.392438480990435,-6.8694276296699615,goodQA,highest,low,no,land
48,0.2062,-36.51088634853703,-6.87842083559256,goodQA,decreasing1,low,yes,land
49,0.227,-36.50182794492064,-6.87842083559256,goodQA,lower,low,yes,land
50,0.241,-36.49276954130425,-6.87842083559256,goodQA,lower,low,yes,land
51,0.2541,-36.483711137687855,-6.87842083559256,regularQA,lower,intermediate,no,land
52,0.2276,-36.47465273407147,-6.87842083559256,regularQA,lower,intermediate,no,land
53,0.2768,-36.46559433045507,-6.87842083559256,goodQA,highest,low,no,land
54,0.2774,-36.45653592683868,-6.87842083559256,goodQA,highest,low,no,land
