system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.4301,-36.53533571462549,-6.842892998725961,goodQA,highest,low,no,land
1,0.4084,-36.52627798679213,-6.842892998725961,goodQA,highest,low,no,land
2,0.2908,-36.4900470754587,-6.842892998725961,goodQA,decreasing1,low,no,land
3,0.4563,-36.526966446218154,-6.851886204648558,goodQA,highest,low,no,land
4,0.4317,-36.51790854766173,-6.851886204648558,goodQA,highest,low,no,land
5,0.4173,-36.508850649105305,-6.851886204648558,goodQA,highest,low,no,land
6,0.3228,-36.499792750548885,-6.851886204648558,goodQA,lower,low,yes,land
7,0.3103,-36.49073485199246,-6.851886204648558,goodQA,highest,low,no,land
8,0.2993,-36.48167695343603,-6.851886204648558,goodQA,lower,low,yes,land
9,0.2941,-36.47261905487961,-6.851886204648558,goodQA,highest,low,no,land
10,0.3319,-36.46356115632318,-6.851886204648558,goodQA,highest,low,no,land
11,0.3375,-36.45450325776676,-6.851886204648558,goodQA,decreasing1,low,no,land
12,0.2961,-36.44544535921034,-6.851886204648558,goodQA,lower,low,yes,land
13,0.2782,-36.43638746065391,-6.851886204648558,goodQA,lower,low,yes,land
14,0.2813,-36.42732956209749,-6.851886204648558,goodQA,highest,low,no,land
15,0.2578,-36.41827166354106,-6.851886204648558,goodQA,highest,low,no,land
16,0.2444,-36.400155866428214,-6.851886204648558,goodQA,highest,low,no,land
17,0.2248,-36.391097967871794,-6.851886204648558,goodQA,highest,low,no,land
18,0.4113,-36.5185977620287,-6.860879410571156,goodQA,lower,low,yes,land
19,0.3303,-36.5095396925196,-6.860879410571156,goodQA,lower,low,yes,land
20,0.2423,-36.500481623010515,-6.860879410571156,regularQA,lower,intermediate,no,land
21,0.3007,-36.49142355350143,-6.860879410571156,goodQA,highest,low,no,land
22,0.43,-36.48236548399234,-6.860879410571156,regularQA,decreasing3,intermediate,no,land
23,0.3285,-36.47330741448325,-6.860879410571156,goodQA,highest,low,no,land
24,0.3339,-36.46424934497416,-6.860879410571156,goodQA,highest,low,no,land
25,0.3088,-36.45519127546507,-6.860879410571156,goodQA,decreasing1,low,no,land
26,0.3096,-36.44613320595598,-6.860879410571156,goodQA,decreasing1,low,no,land
27,0.2538,-36.437075136446886,-6.860879410571156,goodQA,highest,low,no,land
28,0.2463,-36.428017066937805,-6.860879410571156,goodQA,highest,low,no,land
29,0.2296,-36.4189589974287,-6.860879410571156,goodQA,highest,low,no,land
30,0.2487,-36.40990092791962,-6.860879410571156,goodQA,highest,low,no,land
31,0.2186,-36.40084285841053,-6.860879410571156,goodQA,highest,low,no,land
32,0.2123,-36.39178478890144,-6.860879410571156,goodQA,highest,low,no,land
33,0.3694,-36.519287902146054,-6.869872616493754,goodQA,lower,low,yes,land
34,0.3594,-36.510229661454666,-6.869872616493754,goodQA,lower,low,yes,land
35,0.2918,-36.50117142076329,-6.869872616493754,goodQA,highest,low,no,land
36,0.3091,-36.49211318007191,-6.869872616493754,regularQA,lower,intermediate,no,land
37,0.4625,-36.48305493938053,-6.869872616493754,regularQA,decreasing1,intermediate,no,land
38,0.3028,-36.473996698689156,-6.869872616493754,regularQA,lower,intermediate,no,land
39,0.3904,-36.464938457997775,-6.869872616493754,regularQA,lower,intermediate,no,land
40,0.3082,-36.455880217306394,-6.869872616493754,goodQA,decreasing1,low,no,land
41,0.2808,-36.44682197661503,-6.869872616493754,goodQA,lower,low,yes,land
42,0.2882,-36.43776373592364,-6.869872616493754,goodQA,highest,low,no,land
43,0.2724,-36.42870549523226,-6.869872616493754,goodQA,highest,low,no,land
44,0.2521,-36.419647254540884,-6.869872616493754,goodQA,highest,low,no,land
45,0.2734,-36.4105890138495,-6.869872616493754,goodQA,highest,low,no,land
46,0.2436,-36.40153077315812,-6.869872616493754,goodQA,highest,low,no,land
47,0.2141,-36.39247253246675,-6.869872616493754,goodQA,highest,low,no,land
48,0.3345,-36.51092055599697,-6.878865822416351,goodQA,highest,low,no,land
49,0.337,-36.50186214389366,-6.878865822416351,goodQA,highest,low,no,land
50,0.3256,-36.492803731790346,-6.878865822416351,goodQA,highest,low,no,land
51,0.3802,-36.48374531968704,-6.878865822416351,goodQA,highest,low,no,land
52,0.3499,-36.47468690758373,-6.878865822416351,regularQA,lower,intermediate,no,land
53,0.345,-36.46562849548041,-6.878865822416351,regularQA,lower,intermediate,no,land
54,0.3525,-36.4565700833771,-6.878865822416351,goodQA,decreasing1,low,no,land
55,0.3301,-36.44751167127379,-6.878865822416351,goodQA,lower,low,yes,land
56,0.344,-36.43845325917047,-6.878865822416351,goodQA,lower,low,yes,land
57,0.2871,-36.42939484706716,-6.878865822416351,goodQA,highest,low,no,land
58,0.3056,-36.42033643496384,-6.878865822416351,goodQA,highest,low,no,land
59,0.3007,-36.411278022860536,-6.878865822416351,goodQA,highest,low,no,land
60,0.2563,-36.40221961075723,-6.878865822416351,goodQA,lower,low,yes,land
61,0.2141,-36.39316119865391,-6.878865822416351,goodQA,highest,low,no,land
62,0.4618,-36.50255379248819,-6.88785902833895,goodQA,highest,low,no,land
63,0.4151,-36.493495208743276,-6.88785902833895,goodQA,highest,low,no,land
64,0.3888,-36.48443662499837,-6.88785902833895,goodQA,highest,low,no,land
65,0.4407,-36.47537804125346,-6.88785902833895,goodQA,highest,low,no,land
66,0.3703,-36.46631945750855,-6.88785902833895,goodQA,highest,low,no,land
67,0.4003,-36.45726087376363,-6.88785902833895,regularQA,lower,intermediate,no,land
68,0.4634,-36.44820229001873,-6.88785902833895,goodQA,lower,low,yes,land
69,0.378,-36.4391437062738,-6.88785902833895,goodQA,lower,low,yes,land
70,0.3206,-36.4300851225289,-6.88785902833895,goodQA,highest,low,no,land
71,0.3227,-36.421026538783984,-6.88785902833895,regularQA,decreasing1,intermediate,yes,land
72,0.3208,-36.411967955039074,-6.88785902833895,goodQA,highest,low,no,land
73,0.2526,-36.402909371294164,-6.88785902833895,goodQA,lower,low,yes,land
74,0.2482,-36.393850787549255,-6.88785902833895,regularQA,decreasing1,intermediate,yes,land
75,0.2327,-36.38479220380434,-6.88785902833895,regularQA,decreasing1,intermediate,yes,land
76,0.5424,-36.503246366633576,-6.896852234261547,goodQA,highest,low,no,land
77,0.4192,-36.49418761101737,-6.896852234261547,goodQA,highest,low,no,land
78,0.392,-36.48512885540117,-6.896852234261547,goodQA,highest,low,no,land
79,0.439,-36.47607009978498,-6.896852234261547,goodQA,highest,low,no,land
80,0.3513,-36.467011344168775,-6.896852234261547,goodQA,highest,low,no,land
81,0.5335,-36.45795258855257,-6.896852234261547,goodQA,highest,low,no,land
82,0.535,-36.448893832936385,-6.896852234261547,goodQA,lower,low,yes,land
83,0.4509,-36.43983507732018,-6.896852234261547,goodQA,lower,low,yes,land
84,0.3361,-36.43077632170399,-6.896852234261547,goodQA,highest,low,no,land
85,0.2377,-36.42171756608778,-6.896852234261547,goodQA,lower,low,yes,land
86,0.2506,-36.412658810471584,-6.896852234261547,goodQA,lower,low,yes,land
87,0.158,-36.40360005485539,-6.896852234261547,goodQA,lower,low,yes,land
88,0.2324,-36.39454129923919,-6.896852234261547,regularQA,decreasing1,intermediate,yes,land
89,0.2491,-36.385482543622985,-6.896852234261547,goodQA,lower,low,yes,land
90,0.2524,-36.3764237880068,-6.896852234261547,goodQA,lower,low,yes,land
91,0.4234,-36.49488093869942,-6.9058454401841445,goodQA,highest,low,no,land
92,0.461,-36.48582201098222,-6.9058454401841445,goodQA,highest,low,no,land
93,0.4161,-36.47676308326503,-6.9058454401841445,goodQA,highest,low,no,land
94,0.4726,-36.46770415554783,-6.9058454401841445,goodQA,highest,low,no,land
95,0.4336,-36.45864522783064,-6.9058454401841445,goodQA,highest,low,no,land
96,0.5800000000000001,-36.449586300113445,-6.9058454401841445,goodQA,highest,low,no,land
97,0.5177,-36.44052737239625,-6.9058454401841445,goodQA,highest,low,no,land
98,0.3973,-36.431468444679055,-6.9058454401841445,goodQA,highest,low,no,land
99,0.3402,-36.42240951696186,-6.9058454401841445,goodQA,decreasing2,low,yes,land
100,0.3438,-36.413350589244665,-6.9058454401841445,goodQA,lower,low,yes,land
101,0.2564,-36.40429166152747,-6.9058454401841445,goodQA,lower,low,yes,land
102,0.3068,-36.395232733810275,-6.9058454401841445,cloudy,decreasing1,correction,no,land
103,0.2176,-36.38617380609308,-6.9058454401841445,regularQA,decreasing1,intermediate,yes,land
104,0.2887,-36.377114878375885,-6.9058454401841445,goodQA,highest,low,no,land
105,0.2633,-36.36805595065869,-6.9058454401841445,goodQA,highest,low,no,land
106,0.4407,-36.48651609182839,-6.914838646106743,goodQA,highest,low,no,land
107,0.3955,-36.47745699178048,-6.914838646106743,goodQA,highest,low,no,land
108,0.3992,-36.46839789173256,-6.914838646106743,goodQA,highest,low,no,land
109,0.3485,-36.45933879168463,-6.914838646106743,goodQA,decreasing1,low,no,land
110,0.3043,-36.450279691636716,-6.914838646106743,goodQA,lower,low,yes,land
111,0.3241,-36.44122059158879,-6.914838646106743,goodQA,lower,low,yes,land
112,0.3412,-36.432161491540874,-6.914838646106743,goodQA,lower,low,yes,land
113,0.2077,-36.42310239149295,-6.914838646106743,goodQA,lower,low,yes,land
114,0.2183,-36.414043291445026,-6.914838646106743,regularQA,decreasing1,intermediate,yes,land
115,0.2321,-36.40498419139711,-6.914838646106743,goodQA,lower,low,yes,land
116,0.2324,-36.395925091349184,-6.914838646106743,goodQA,lower,low,yes,land
117,0.2274,-36.38686599130126,-6.914838646106743,goodQA,lower,low,yes,land
118,0.2923,-36.37780689125335,-6.914838646106743,regularQA,lower,intermediate,no,land
119,0.2215,-36.36874779120542,-6.914838646106743,goodQA,highest,low,no,land
120,0.233,-36.35968869115751,-6.914838646106743,goodQA,lower,low,yes,land
121,0.4555,-36.48721109802671,-6.92383185202934,goodQA,highest,low,no,land
122,0.4139,-36.478151825418315,-6.92383185202934,goodQA,highest,low,no,land
123,0.3415,-36.469092552809904,-6.92383185202934,goodQA,highest,low,no,land
124,0.3039,-36.460033280201515,-6.92383185202934,goodQA,lower,low,yes,land
125,0.3023,-36.45097400759312,-6.92383185202934,regularQA,decreasing3,intermediate,yes,land
126,0.388,-36.44191473498471,-6.92383185202934,cloudy,decreasing1,correction,no,shorelines
