system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.3072,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.296,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.2984,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.306,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2945,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.3038,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.3192,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.3402,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.3377,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.3446,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.3552,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.3401,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.3126,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.3244,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land,no
15,0.2978,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land,no
16,0.2712,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.2561,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land,no
18,0.3176,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.3071,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.3227,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.335,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.348,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.325,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.311,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.2993,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land,no
26,0.2763,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.2815,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.2898,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.2675,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land,no
30,0.2659,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.2516,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.2411,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land,no
33,0.2975,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3149,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.3136,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.3103,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.3161,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.3353,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.334,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land,no
40,0.2975,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land,no
41,0.282,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land,no
42,0.3039,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.304,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land,no
44,0.275,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land,no
45,0.2705,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land,no
46,0.2727,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land,no
47,0.2361,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land,no
48,0.2921,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.3082,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.3093,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.3207,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.3124,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.3106,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land,no
54,0.2994,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land,no
55,0.303,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land,no
56,0.2861,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.2882,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land,no
58,0.3089,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land,no
59,0.2896,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land,no
60,0.2939,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land,no
61,0.2993,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land,no
62,0.2533,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land,no
63,0.3792,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.3325,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.3355,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.3079,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.2824,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.3314,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
69,0.3624,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land,no
70,0.3413,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land,no
71,0.3038,-36.43011930157148,-6.88830401516274,goodQA,highest,low,no,land,no
72,0.324,-36.42106070932772,-6.88830401516274,goodQA,highest,low,no,land,no
73,0.3289,-36.412002117083965,-6.88830401516274,goodQA,highest,low,no,land,no
74,0.2928,-36.402943524840204,-6.88830401516274,goodQA,highest,low,no,land,no
75,0.3265,-36.39388493259644,-6.88830401516274,goodQA,highest,low,no,land,no
76,0.2719,-36.38482634035268,-6.88830401516274,goodQA,highest,low,no,land,no
77,0.3595,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land,no
78,0.3227,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land,no
79,0.2987,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land,no
80,0.3337,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land,no
81,0.3076,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land,no
82,0.3622,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land,no
83,0.3981,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land,no
84,0.3915,-36.43986931058087,-6.8972972210853385,goodQA,highest,low,no,land,no
85,0.2988,-36.43081054645446,-6.8972972210853385,goodQA,highest,low,no,land,no
86,0.2892,-36.42175178232804,-6.8972972210853385,goodQA,highest,low,no,land,no
87,0.2636,-36.41269301820164,-6.8972972210853385,goodQA,highest,low,no,land,no
88,0.2228,-36.40363425407523,-6.8972972210853385,goodQA,highest,low,no,land,no
89,0.2878,-36.394575489948814,-6.8972972210853385,goodQA,highest,low,no,land,no
90,0.2649,-36.3855167258224,-6.8972972210853385,goodQA,highest,low,no,land,no
91,0.2543,-36.37645796169599,-6.8972972210853385,goodQA,highest,low,no,land,no
92,0.2872,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land,no
93,0.3043,-36.48585633257435,-6.906290427007936,goodQA,highest,low,no,land,no
94,0.2927,-36.476797396335584,-6.906290427007936,goodQA,highest,low,no,land,no
95,0.3228,-36.467738460096804,-6.906290427007936,goodQA,highest,low,no,land,no
96,0.3078,-36.45867952385804,-6.906290427007936,goodQA,highest,low,no,land,no
97,0.3767,-36.449620587619265,-6.906290427007936,goodQA,highest,low,no,land,no
98,0.3547,-36.44056165138049,-6.906290427007936,goodQA,highest,low,no,land,no
99,0.2781,-36.43150271514172,-6.906290427007936,goodQA,highest,low,no,land,no
100,0.2933,-36.42244377890294,-6.906290427007936,goodQA,highest,low,no,land,no
101,0.2859,-36.41338484266417,-6.906290427007936,goodQA,highest,low,no,land,no
102,0.2473,-36.4043259064254,-6.906290427007936,goodQA,highest,low,no,land,no
103,0.2445,-36.39526697018662,-6.906290427007936,goodQA,highest,low,no,land,no
104,0.2325,-36.386208033947845,-6.906290427007936,goodQA,highest,low,no,land,no
105,0.2843,-36.37714909770908,-6.906290427007936,goodQA,highest,low,no,land,no
106,0.2898,-36.3680901614703,-6.906290427007936,goodQA,highest,low,no,land,no
107,0.3277,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land,no
108,0.3144,-36.477491350624355,-6.915283632930533,goodQA,highest,low,no,land,no
109,0.2945,-36.46843224204348,-6.915283632930533,goodQA,highest,low,no,land,no
110,0.2553,-36.45937313346261,-6.915283632930533,goodQA,highest,low,no,shorelines,no
111,0.2401,-36.45031402488174,-6.915283632930533,goodQA,highest,low,no,shorelines,no
112,0.2456,-36.44125491630088,-6.915283632930533,goodQA,highest,low,no,shorelines,no
113,0.2432,-36.432195807720014,-6.915283632930533,goodQA,highest,low,no,land,no
114,0.2661,-36.423136699139135,-6.915283632930533,goodQA,highest,low,no,land,no
115,0.2791,-36.41407759055827,-6.915283632930533,goodQA,highest,low,no,land,no
116,0.2316,-36.40501848197741,-6.915283632930533,goodQA,highest,low,no,land,no
117,0.2381,-36.395959373396536,-6.915283632930533,goodQA,highest,low,no,land,no
118,0.3109,-36.386900264815665,-6.915283632930533,goodQA,highest,low,no,land,no
119,0.3335,-36.37784115623481,-6.915283632930533,goodQA,highest,low,no,land,no
120,0.2666,-36.36878204765394,-6.915283632930533,goodQA,highest,low,no,land,no
121,0.2685,-36.359722939073066,-6.915283632930533,goodQA,highest,low,no,land,no
122,0.4062,-36.487245511192526,-6.924276838853132,goodQA,highest,low,no,shorelines,no
123,0.3743,-36.47818623003981,-6.924276838853132,goodQA,highest,low,no,land,no
124,0.2931,-36.469126948887094,-6.924276838853132,goodQA,highest,low,no,land,no
125,0.2522,-36.46006766773438,-6.924276838853132,goodQA,highest,low,no,shorelines,no
126,0.2437,-36.45100838658166,-6.924276838853132,goodQA,highest,low,no,shorelines,no
127,0.2915,-36.44194910542895,-6.924276838853132,goodQA,highest,low,no,shorelines,no
128,0.3068,-36.43288982427624,-6.924276838853132,goodQA,highest,low,no,shorelines,no
129,0.2406,-36.423830543123515,-6.924276838853132,goodQA,highest,low,no,shorelines,no
130,0.2481,-36.414771261970806,-6.924276838853132,goodQA,highest,low,no,land,no
131,0.2344,-36.40571198081809,-6.924276838853132,goodQA,highest,low,no,land,no
132,0.2323,-36.396652699665374,-6.924276838853132,goodQA,highest,low,no,land,no
133,0.2503,-36.38759341851266,-6.924276838853132,goodQA,highest,low,no,land,no
134,0.2784,-36.37853413735994,-6.924276838853132,goodQA,highest,low,no,land,no
135,0.2841,-36.369474856207226,-6.924276838853132,goodQA,highest,low,no,land,no
136,0.2438,-36.36041557505451,-6.924276838853132,goodQA,highest,low,no,land,no
137,0.2531,-36.351356293901794,-6.924276838853132,goodQA,highest,low,no,land,no
138,0.2913,-36.34229701274908,-6.924276838853132,goodQA,highest,low,no,land,no
139,0.4421,-36.47888203466907,-6.933270044775729,goodQA,lower,low,no,land,no
140,0.2789,-36.469822580714734,-6.933270044775729,goodQA,highest,low,no,land,no
141,0.2357,-36.4607631267604,-6.933270044775729,goodQA,highest,low,no,shorelines,no
142,0.2015,-36.45170367280606,-6.933270044775729,goodQA,highest,low,no,shorelines,no
143,0.2177,-36.44264421885172,-6.933270044775729,goodQA,highest,low,no,shorelines,no
144,0.2603,-36.43358476489738,-6.933270044775729,goodQA,highest,low,no,shorelines,no
145,0.248,-36.42452531094304,-6.933270044775729,goodQA,highest,low,no,shorelines,no
146,0.2182,-36.41546585698871,-6.933270044775729,goodQA,highest,low,no,land,no
147,0.2362,-36.406406403034374,-6.933270044775729,goodQA,highest,low,no,land,no
148,0.2259,-36.39734694908003,-6.933270044775729,goodQA,highest,low,no,land,no
149,0.2376,-36.388287495125695,-6.933270044775729,goodQA,highest,low,no,land,no
150,0.2387,-36.37922804117136,-6.933270044775729,goodQA,highest,low,no,land,no
151,0.2371,-36.370168587217016,-6.933270044775729,goodQA,highest,low,no,land,no
152,0.2396,-36.36110913326268,-6.933270044775729,goodQA,highest,low,no,land,no
153,0.2412,-36.352049679308344,-6.933270044775729,goodQA,highest,low,no,land,no
154,0.2577,-36.34299022535401,-6.933270044775729,goodQA,highest,low,no,land,no
155,0.3104,-36.33393077139967,-6.933270044775729,goodQA,highest,low,no,land,no
156,0.2419,-36.47051913761361,-6.942263250698327,goodQA,highest,low,no,land,no
157,0.209,-36.46145951062785,-6.942263250698327,goodQA,highest,low,no,land,no
158,0.2078,-36.452399883642094,-6.942263250698327,goodQA,highest,low,no,land,no
159,0.2142,-36.443340256656334,-6.942263250698327,goodQA,highest,low,no,land,no
160,0.2172,-36.43428062967058,-6.942263250698327,goodQA,highest,low,no,land,no
161,0.2496,-36.42522100268482,-6.942263250698327,goodQA,highest,low,no,land,no
162,0.2534,-36.41616137569906,-6.942263250698327,goodQA,highest,low,no,land,no
163,0.2299,-36.40710174871331,-6.942263250698327,goodQA,highest,low,no,land,no
164,0.2599,-36.39804212172755,-6.942263250698327,goodQA,highest,low,no,land,no
165,0.2566,-36.388982494741796,-6.942263250698327,goodQA,highest,low,no,land,no
166,0.2488,-36.379922867756044,-6.942263250698327,goodQA,highest,low,no,land,no
167,0.2316,-36.37086324077028,-6.942263250698327,goodQA,highest,low,no,land,no
168,0.2736,-36.361803613784524,-6.942263250698327,goodQA,highest,low,no,land,no
169,0.2508,-36.352743986798764,-6.942263250698327,goodQA,highest,low,no,land,no
170,0.2464,-36.34368435981301,-6.942263250698327,goodQA,highest,low,no,land,no
171,0.2287,-36.47121661967105,-6.951256456620926,goodQA,highest,low,no,land,no
172,0.2158,-36.46215681942405,-6.951256456620926,goodQA,highest,low,no,land,no
173,0.2129,-36.453097019177065,-6.951256456620926,goodQA,highest,low,no,land,no
174,0.2176,-36.444037218930056,-6.951256456620926,goodQA,highest,low,no,land,no
175,0.2379,-36.43497741868307,-6.951256456620926,goodQA,highest,low,no,shorelines,no
176,0.2898,-36.425917618436074,-6.951256456620926,goodQA,highest,low,no,land,no
177,0.2806,-36.41685781818908,-6.951256456620926,goodQA,highest,low,no,land,no
178,0.3018,-36.40779801794209,-6.951256456620926,goodQA,highest,low,no,land,no
179,0.2734,-36.39873821769509,-6.951256456620926,goodQA,highest,low,no,land,no
180,0.2424,-36.3896784174481,-6.951256456620926,goodQA,highest,low,no,land,no
181,0.2297,-36.38061861720111,-6.951256456620926,goodQA,highest,low,no,land,no
182,0.2185,-36.37155881695411,-6.951256456620926,goodQA,highest,low,no,land,no
