system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3298,-36.53536976649717,-6.843337985549752,goodQA,lower,low,no,land
1,0.307,-36.52631203022179,-6.843337985549752,goodQA,lower,low,no,land
2,0.282,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.2923,-36.527000535459294,-6.8523311914723495,goodQA,lower,low,no,land
4,0.3016,-36.51794262844948,-6.8523311914723495,goodQA,lower,low,no,land
5,0.2722,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.2755,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.2943,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.3043,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land
9,0.318,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land
10,0.331,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land
11,0.3386,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land
12,0.3331,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land
13,0.3333,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land
14,0.3411,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land
15,0.307,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land
16,0.2974,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land
17,0.3058,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines
18,0.2807,-36.51863188862085,-6.861324397394947,goodQA,lower,low,no,land
19,0.2738,-36.509573810647,-6.861324397394947,goodQA,lower,low,no,land
20,0.2822,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.3076,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.3069,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.3178,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land
24,0.322,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land
25,0.3256,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land
26,0.3453,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land
27,0.3295,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land
28,0.2997,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land
29,0.299,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land
30,0.2917,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land
31,0.2917,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land
32,0.2808,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines
33,0.27,-36.519322074546885,-6.870317603317545,goodQA,lower,low,no,land
34,0.2753,-36.51026382537939,-6.870317603317545,goodQA,lower,low,no,land
35,0.2881,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land
36,0.3126,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land
37,0.332,-36.4830890778769,-6.870317603317545,goodQA,lower,low,no,land
38,0.3362,-36.474030828709395,-6.870317603317545,goodQA,lower,low,no,land
39,0.3483,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land
40,0.3296,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land
41,0.3258,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land
42,0.3481,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land
43,0.3381,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land
44,0.2964,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land
45,0.2934,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land
46,0.2911,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land
47,0.2739,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,land
48,0.2657,-36.51095476572329,-6.879310809240143,goodQA,lower,low,no,land
49,0.2792,-36.501896345132494,-6.879310809240143,goodQA,lower,low,no,land
50,0.3033,-36.492837924541696,-6.879310809240143,goodQA,lower,low,no,land
51,0.3257,-36.483779503950906,-6.879310809240143,goodQA,lower,low,no,land
52,0.3396,-36.47472108336011,-6.879310809240143,goodQA,lower,low,no,land
53,0.3428,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land
54,0.3314,-36.45660424217852,-6.879310809240143,goodQA,lower,low,no,land
55,0.3455,-36.44754582158773,-6.879310809240143,goodQA,lower,low,no,land
56,0.3515,-36.438487400996934,-6.879310809240143,goodQA,lower,low,no,land
57,0.3412,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land
58,0.3174,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land
59,0.3198,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land
60,0.3113,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land
61,0.3033,-36.393195298042954,-6.879310809240143,goodQA,lower,low,no,land
62,0.2769,-36.384136877452164,-6.879310809240143,goodQA,lower,low,no,land
63,0.3097,-36.502588039521555,-6.88830401516274,goodQA,lower,low,no,land
64,0.3108,-36.49352944727779,-6.88830401516274,goodQA,lower,low,no,land
65,0.3109,-36.484470855034026,-6.88830401516274,goodQA,lower,low,no,land
66,0.3159,-36.47541226279027,-6.88830401516274,goodQA,lower,low,no,land
67,0.3413,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land
68,0.3844,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land
69,0.4139,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land
70,0.4021,-36.439177893815234,-6.88830401516274,goodQA,lower,low,no,land
71,0.3852,-36.43011930157148,-6.88830401516274,goodQA,lower,low,no,land
72,0.3569,-36.42106070932772,-6.88830401516274,goodQA,lower,low,no,land
73,0.3532,-36.412002117083965,-6.88830401516274,goodQA,lower,low,no,land
74,0.3398,-36.402943524840204,-6.88830401516274,goodQA,lower,low,no,land
75,0.3139,-36.39388493259644,-6.88830401516274,goodQA,lower,low,no,land
76,0.2918,-36.38482634035268,-6.88830401516274,goodQA,lower,low,no,land
77,0.3176,-36.50328065946575,-6.8972972210853385,goodQA,lower,low,no,land
78,0.3025,-36.49422189533933,-6.8972972210853385,goodQA,lower,low,no,land
79,0.3077,-36.48516313121292,-6.8972972210853385,goodQA,lower,low,no,land
80,0.3319,-36.47610436708651,-6.8972972210853385,goodQA,lower,low,no,land
81,0.2748,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land
82,0.37,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land
83,0.3673,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land
84,0.4283,-36.43986931058087,-6.8972972210853385,goodQA,lower,low,no,land
85,0.3789,-36.43081054645446,-6.8972972210853385,goodQA,lower,low,no,land
86,0.3606,-36.42175178232804,-6.8972972210853385,goodQA,lower,low,no,land
87,0.3378,-36.41269301820164,-6.8972972210853385,goodQA,lower,low,no,land
88,0.3075,-36.40363425407523,-6.8972972210853385,goodQA,lower,low,no,land
89,0.3088,-36.394575489948814,-6.8972972210853385,goodQA,lower,low,no,land
90,0.279,-36.3855167258224,-6.8972972210853385,goodQA,lower,low,no,land
91,0.2656,-36.37645796169599,-6.8972972210853385,goodQA,lower,low,no,land
92,0.3024,-36.49491526881312,-6.906290427007936,goodQA,lower,low,no,land
93,0.3105,-36.48585633257435,-6.906290427007936,goodQA,lower,low,no,land
94,0.3055,-36.476797396335584,-6.906290427007936,goodQA,lower,low,no,land
95,0.3205,-36.467738460096804,-6.906290427007936,goodQA,lower,low,no,land
96,0.3344,-36.45867952385804,-6.906290427007936,goodQA,lower,low,no,land
97,0.3983,-36.449620587619265,-6.906290427007936,goodQA,lower,low,no,land
98,0.4055,-36.44056165138049,-6.906290427007936,goodQA,lower,low,no,land
99,0.3621,-36.43150271514172,-6.906290427007936,goodQA,lower,low,no,land
100,0.3647,-36.42244377890294,-6.906290427007936,goodQA,lower,low,no,land
101,0.3458,-36.41338484266417,-6.906290427007936,goodQA,lower,low,no,land
102,0.3137,-36.4043259064254,-6.906290427007936,goodQA,lower,low,no,land
103,0.292,-36.39526697018662,-6.906290427007936,goodQA,lower,low,no,land
104,0.2794,-36.386208033947845,-6.906290427007936,goodQA,lower,low,no,land
105,0.2958,-36.37714909770908,-6.906290427007936,goodQA,lower,low,no,land
106,0.2949,-36.3680901614703,-6.906290427007936,goodQA,lower,low,no,land
107,0.3132,-36.48655045920521,-6.915283632930533,goodQA,lower,low,no,land
108,0.308,-36.477491350624355,-6.915283632930533,goodQA,lower,low,no,land
109,0.315,-36.46843224204348,-6.915283632930533,goodQA,lower,low,no,land
110,0.3227,-36.45937313346261,-6.915283632930533,goodQA,lower,low,no,land
111,0.3027,-36.45031402488174,-6.915283632930533,goodQA,lower,low,no,land
112,0.3205,-36.44125491630088,-6.915283632930533,goodQA,lower,low,no,land
113,0.3204,-36.432195807720014,-6.915283632930533,goodQA,lower,low,no,land
114,0.3538,-36.423136699139135,-6.915283632930533,goodQA,lower,low,no,land
115,0.3592,-36.41407759055827,-6.915283632930533,goodQA,lower,low,no,land
116,0.2977,-36.40501848197741,-6.915283632930533,goodQA,lower,low,no,land
117,0.2905,-36.395959373396536,-6.915283632930533,goodQA,lower,low,no,land
118,0.3206,-36.386900264815665,-6.915283632930533,goodQA,lower,low,no,land
119,0.3179,-36.37784115623481,-6.915283632930533,goodQA,lower,low,no,land
120,0.2672,-36.36878204765394,-6.915283632930533,goodQA,lower,low,no,land
121,0.2867,-36.359722939073066,-6.915283632930533,goodQA,lower,low,no,land
122,0.3651,-36.487245511192526,-6.924276838853132,goodQA,lower,low,no,land
123,0.3591,-36.47818623003981,-6.924276838853132,goodQA,lower,low,no,land
124,0.3228,-36.469126948887094,-6.924276838853132,goodQA,lower,low,no,land
125,0.2998,-36.46006766773438,-6.924276838853132,goodQA,lower,low,no,land
126,0.2969,-36.45100838658166,-6.924276838853132,goodQA,lower,low,no,land
127,0.357,-36.44194910542895,-6.924276838853132,goodQA,lower,low,no,land
128,0.3849,-36.43288982427624,-6.924276838853132,goodQA,lower,low,no,land
129,0.3138,-36.423830543123515,-6.924276838853132,goodQA,highest,low,no,land
130,0.3103,-36.414771261970806,-6.924276838853132,goodQA,highest,low,no,land
131,0.3035,-36.40571198081809,-6.924276838853132,goodQA,lower,low,no,land
132,0.2883,-36.396652699665374,-6.924276838853132,goodQA,lower,low,no,land
133,0.298,-36.38759341851266,-6.924276838853132,goodQA,lower,low,no,land
134,0.3082,-36.37853413735994,-6.924276838853132,goodQA,lower,low,no,land
135,0.2941,-36.369474856207226,-6.924276838853132,goodQA,lower,low,no,land
136,0.276,-36.36041557505451,-6.924276838853132,goodQA,lower,low,no,land
137,0.281,-36.351356293901794,-6.924276838853132,goodQA,lower,low,no,land
138,0.3015,-36.34229701274908,-6.924276838853132,goodQA,lower,low,no,land
139,0.3185,-36.47888203466907,-6.933270044775729,goodQA,lower,low,no,land
