system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3425,-36.53533571462549,-6.842892998725961,goodQA,lower,low,no,land
1,0.3331,-36.52627798679213,-6.842892998725961,goodQA,lower,low,no,land
2,0.3186,-36.4900470754587,-6.842892998725961,goodQA,lower,low,no,land
3,0.3284,-36.526966446218154,-6.851886204648558,goodQA,lower,low,no,land
4,0.3305,-36.51790854766173,-6.851886204648558,goodQA,lower,low,no,land
5,0.3113,-36.508850649105305,-6.851886204648558,goodQA,lower,low,no,land
6,0.3159,-36.499792750548885,-6.851886204648558,goodQA,lower,low,no,land
7,0.3331,-36.49073485199246,-6.851886204648558,goodQA,lower,low,no,land
8,0.3477,-36.48167695343603,-6.851886204648558,goodQA,lower,low,no,land
9,0.3789,-36.47261905487961,-6.851886204648558,goodQA,lower,low,no,land
10,0.4004,-36.46356115632318,-6.851886204648558,goodQA,lower,low,no,land
11,0.4009,-36.45450325776676,-6.851886204648558,goodQA,lower,low,no,land
12,0.3768,-36.44544535921034,-6.851886204648558,goodQA,lower,low,no,land
13,0.363,-36.43638746065391,-6.851886204648558,goodQA,lower,low,no,land
14,0.3668,-36.42732956209749,-6.851886204648558,goodQA,lower,low,no,land
15,0.3558,-36.41827166354106,-6.851886204648558,goodQA,lower,low,no,land
16,0.3481,-36.400155866428214,-6.851886204648558,goodQA,highest,low,no,land
17,0.3564,-36.391097967871794,-6.851886204648558,goodQA,lower,low,no,shorelines
18,0.3306,-36.5185977620287,-6.860879410571156,goodQA,lower,low,no,land
19,0.3132,-36.5095396925196,-6.860879410571156,goodQA,lower,low,no,land
20,0.3179,-36.500481623010515,-6.860879410571156,goodQA,lower,low,no,land
21,0.3454,-36.49142355350143,-6.860879410571156,goodQA,lower,low,no,land
22,0.3632,-36.48236548399234,-6.860879410571156,goodQA,lower,low,no,land
23,0.3678,-36.47330741448325,-6.860879410571156,goodQA,lower,low,no,land
24,0.3525,-36.46424934497416,-6.860879410571156,goodQA,lower,low,no,land
25,0.3514,-36.45519127546507,-6.860879410571156,goodQA,lower,low,no,land
26,0.3724,-36.44613320595598,-6.860879410571156,goodQA,lower,low,no,land
27,0.3749,-36.437075136446886,-6.860879410571156,goodQA,lower,low,no,land
28,0.3502,-36.428017066937805,-6.860879410571156,goodQA,lower,low,no,land
29,0.3537,-36.4189589974287,-6.860879410571156,goodQA,lower,low,no,land
30,0.3292,-36.40990092791962,-6.860879410571156,goodQA,lower,low,no,land
31,0.3026,-36.40084285841053,-6.860879410571156,goodQA,highest,low,no,land
32,0.3268,-36.39178478890144,-6.860879410571156,goodQA,lower,low,no,land
33,0.3241,-36.519287902146054,-6.869872616493754,goodQA,lower,low,no,land
34,0.3207,-36.510229661454666,-6.869872616493754,goodQA,lower,low,no,land
35,0.3412,-36.50117142076329,-6.869872616493754,goodQA,lower,low,no,land
36,0.3563,-36.49211318007191,-6.869872616493754,goodQA,lower,low,no,land
37,0.3719,-36.48305493938053,-6.869872616493754,goodQA,lower,low,no,land
38,0.3693,-36.473996698689156,-6.869872616493754,goodQA,lower,low,no,land
39,0.3667,-36.464938457997775,-6.869872616493754,goodQA,lower,low,no,land
40,0.3511,-36.455880217306394,-6.869872616493754,goodQA,lower,low,no,land
41,0.3545,-36.44682197661503,-6.869872616493754,goodQA,lower,low,no,land
42,0.3813,-36.43776373592364,-6.869872616493754,goodQA,lower,low,no,land
43,0.3789,-36.42870549523226,-6.869872616493754,goodQA,lower,low,no,land
44,0.3632,-36.419647254540884,-6.869872616493754,goodQA,lower,low,no,land
45,0.356,-36.4105890138495,-6.869872616493754,goodQA,lower,low,no,land
46,0.341,-36.40153077315812,-6.869872616493754,goodQA,lower,low,no,land
47,0.319,-36.39247253246675,-6.869872616493754,goodQA,highest,low,no,land
48,0.3158,-36.51092055599697,-6.878865822416351,goodQA,lower,low,no,land
49,0.346,-36.50186214389366,-6.878865822416351,goodQA,lower,low,no,land
50,0.3561,-36.492803731790346,-6.878865822416351,goodQA,lower,low,no,land
51,0.3738,-36.48374531968704,-6.878865822416351,goodQA,lower,low,no,land
52,0.3844,-36.47468690758373,-6.878865822416351,goodQA,lower,low,no,land
53,0.3797,-36.46562849548041,-6.878865822416351,goodQA,lower,low,no,land
54,0.342,-36.4565700833771,-6.878865822416351,goodQA,highest,low,no,land
55,0.3801,-36.44751167127379,-6.878865822416351,goodQA,lower,low,no,land
56,0.399,-36.43845325917047,-6.878865822416351,goodQA,lower,low,no,land
57,0.4067,-36.42939484706716,-6.878865822416351,goodQA,lower,low,no,land
58,0.3855,-36.42033643496384,-6.878865822416351,goodQA,lower,low,no,land
59,0.3933,-36.411278022860536,-6.878865822416351,goodQA,lower,low,no,land
60,0.3799,-36.40221961075723,-6.878865822416351,goodQA,lower,low,no,land
61,0.3097,-36.39316119865391,-6.878865822416351,goodQA,highest,low,no,land
62,0.3824,-36.50255379248819,-6.88785902833895,goodQA,lower,low,no,land
63,0.3643,-36.493495208743276,-6.88785902833895,goodQA,lower,low,no,land
64,0.3605,-36.48443662499837,-6.88785902833895,goodQA,lower,low,no,land
65,0.3778,-36.47537804125346,-6.88785902833895,goodQA,lower,low,no,land
66,0.3818,-36.46631945750855,-6.88785902833895,goodQA,lower,low,no,land
67,0.3828,-36.45726087376363,-6.88785902833895,goodQA,highest,low,no,land
68,0.4134,-36.44820229001873,-6.88785902833895,goodQA,lower,low,no,land
69,0.4293,-36.4391437062738,-6.88785902833895,goodQA,lower,low,no,land
70,0.4397,-36.4300851225289,-6.88785902833895,goodQA,lower,low,no,land
71,0.4114,-36.421026538783984,-6.88785902833895,goodQA,lower,low,no,land
72,0.4065,-36.411967955039074,-6.88785902833895,goodQA,lower,low,no,land
73,0.381,-36.402909371294164,-6.88785902833895,goodQA,lower,low,no,land
74,0.3964,-36.393850787549255,-6.88785902833895,goodQA,lower,low,no,land
75,0.3717,-36.38479220380434,-6.88785902833895,goodQA,lower,low,no,land
76,0.3895,-36.503246366633576,-6.896852234261547,goodQA,lower,low,no,land
77,0.3804,-36.49418761101737,-6.896852234261547,goodQA,lower,low,no,land
78,0.3716,-36.48512885540117,-6.896852234261547,goodQA,lower,low,no,land
79,0.3839,-36.47607009978498,-6.896852234261547,goodQA,lower,low,no,land
80,0.3905,-36.467011344168775,-6.896852234261547,goodQA,lower,low,no,land
81,0.3978,-36.45795258855257,-6.896852234261547,goodQA,lower,low,no,land
82,0.4273,-36.448893832936385,-6.896852234261547,goodQA,lower,low,no,land
83,0.4375,-36.43983507732018,-6.896852234261547,goodQA,lower,low,no,land
84,0.4336,-36.43077632170399,-6.896852234261547,goodQA,lower,low,no,land
85,0.4132,-36.42171756608778,-6.896852234261547,goodQA,lower,low,no,land
86,0.3758,-36.412658810471584,-6.896852234261547,goodQA,lower,low,no,land
87,0.3551,-36.40360005485539,-6.896852234261547,goodQA,lower,low,no,land
88,0.3783,-36.39454129923919,-6.896852234261547,goodQA,lower,low,no,land
89,0.3772,-36.385482543622985,-6.896852234261547,goodQA,lower,low,no,land
90,0.3647,-36.3764237880068,-6.896852234261547,goodQA,lower,low,no,land
91,0.3543,-36.49488093869942,-6.9058454401841445,goodQA,lower,low,no,land
92,0.3741,-36.48582201098222,-6.9058454401841445,goodQA,lower,low,no,land
93,0.3815,-36.47676308326503,-6.9058454401841445,goodQA,lower,low,no,land
94,0.4007,-36.46770415554783,-6.9058454401841445,goodQA,lower,low,no,land
95,0.4111,-36.45864522783064,-6.9058454401841445,goodQA,lower,low,no,land
96,0.4144,-36.449586300113445,-6.9058454401841445,goodQA,lower,low,no,land
97,0.4215,-36.44052737239625,-6.9058454401841445,goodQA,lower,low,no,land
98,0.4089,-36.431468444679055,-6.9058454401841445,goodQA,lower,low,no,land
99,0.4058,-36.42240951696186,-6.9058454401841445,goodQA,lower,low,no,land
100,0.3984,-36.413350589244665,-6.9058454401841445,goodQA,lower,low,no,land
101,0.3756,-36.40429166152747,-6.9058454401841445,goodQA,lower,low,no,land
