system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.7140000000000001,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.7457,-36.52631203022179,-6.843337985549752,goodQA,lower,low,yes,land
2,0.7549,-36.4900810851202,-6.843337985549752,regularQA,decreasing1,intermediate,yes,land
3,0.7164,-36.527000535459294,-6.8523311914723495,goodQA,lower,low,yes,land
4,0.7484000000000001,-36.51794262844948,-6.8523311914723495,goodQA,lower,low,yes,land
5,0.7413000000000001,-36.50888472143966,-6.8523311914723495,goodQA,lower,low,yes,land
6,0.7361000000000001,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,yes,land
7,0.7872,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,yes,land
8,0.7244,-36.4817110004102,-6.8523311914723495,regularQA,decreasing1,intermediate,yes,land
9,0.6813,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,yes,land
10,0.6357,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,yes,land
11,0.4116,-36.454537279380745,-6.8523311914723495,cloudy,decreasing1,correction,no,land
12,0.6104,-36.445479372370926,-6.8523311914723495,regularQA,decreasing1,intermediate,yes,land
13,0.7492000000000001,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,yes,land
14,0.7175,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,yes,land
15,0.5956,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land
16,0.6435000000000001,-36.40018983732183,-6.8523311914723495,cloudy,decreasing3,low,yes,land
17,0.5685,-36.39113193031201,-6.8523311914723495,cloudy,decreasing4,intermediate,yes,land
18,0.6793,-36.51863188862085,-6.861324397394947,goodQA,lower,low,yes,land
19,0.7144,-36.509573810647,-6.861324397394947,goodQA,lower,low,yes,land
20,0.7303000000000001,-36.50051573267316,-6.861324397394947,goodQA,lower,low,yes,land
21,0.7168,-36.4914576546993,-6.861324397394947,goodQA,lower,low,yes,land
22,0.6933,-36.48239957672546,-6.861324397394947,goodQA,lower,low,yes,land
23,0.7246,-36.47334149875162,-6.861324397394947,goodQA,lower,low,yes,land
24,0.6799000000000001,-36.46428342077777,-6.861324397394947,goodQA,lower,low,yes,land
25,0.6367,-36.45522534280393,-6.861324397394947,goodQA,lower,low,yes,land
26,0.635,-36.44616726483008,-6.861324397394947,goodQA,lower,low,yes,land
27,0.628,-36.43710918685623,-6.861324397394947,goodQA,lower,low,yes,land
28,0.6703,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.5689000000000001,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.6243000000000001,-36.40993495293469,-6.861324397394947,cloudy,decreasing3,low,yes,land
31,0.5848,-36.400876874960844,-6.861324397394947,cloudy,decreasing3,low,yes,land
32,0.518,-36.391818796987,-6.861324397394947,cloudy,decreasing1,intermediate,yes,land
33,0.7106,-36.519322074546885,-6.870317603317545,goodQA,lower,low,yes,land
34,0.6866,-36.51026382537939,-6.870317603317545,regularQA,decreasing1,intermediate,yes,land
35,0.7041000000000001,-36.50120557621189,-6.870317603317545,regularQA,decreasing1,intermediate,yes,land
36,0.7557,-36.492147327044385,-6.870317603317545,goodQA,lower,low,yes,land
37,0.7557,-36.4830890778769,-6.870317603317545,goodQA,lower,low,yes,land
38,0.783,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.7712,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.7054,-36.455914330374405,-6.870317603317545,goodQA,lower,low,yes,land
41,0.6849000000000001,-36.4468560812069,-6.870317603317545,goodQA,lower,low,yes,land
42,0.6849000000000001,-36.4377978320394,-6.870317603317545,goodQA,lower,low,yes,land
