system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3274,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.3078,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.3004,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.3031,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.309,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.289,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.2893,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.3042,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.3546,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.3663,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.3418,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.3669,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.3777,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.3496,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.3619,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land,no
15,0.3309,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land,no
16,0.3251,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.3228,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land,no
18,0.3063,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.2841,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.2929,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.2981,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.337,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.3208,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.3123,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.3627,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land,no
26,0.2891,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.2801,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.2919,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.312,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land,no
30,0.3357,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.3186,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.3027,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land,no
33,0.2993,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3236,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.3106,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.2994,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.3192,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.33,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.3408,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land,no
40,0.2965,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land,no
41,0.2772,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land,no
42,0.2948,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.3086,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land,no
44,0.303,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land,no
45,0.3112,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land,no
46,0.356,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land,no
47,0.3117,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land,no
48,0.3045,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.3273,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.3227,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.349,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.3365,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.3272,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land,no
54,0.2815,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land,no
55,0.2857,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land,no
56,0.285,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.3024,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land,no
58,0.3281,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land,no
59,0.3566,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land,no
60,0.381,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land,no
61,0.371,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land,no
62,0.304,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land,no
63,0.4016,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.3455,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.3608,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.3508,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.3251,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.3491,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
