system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.5023,-36.535301665021024,-6.842448011902168,goodQA,highest,low,no,land
1,0.5334,-36.52624394562914,-6.842448011902168,goodQA,highest,low,no,land
2,0.637,-36.49001306806159,-6.842448011902168,goodQA,highest,low,no,land
3,0.4749,-36.52693235924388,-6.851441217824767,goodQA,highest,low,no,land
4,0.498,-36.51787446914029,-6.851441217824767,goodQA,highest,low,no,land
5,0.5262,-36.5088165790367,-6.851441217824767,goodQA,highest,low,no,land
6,0.5549000000000001,-36.499758688933106,-6.851441217824767,goodQA,highest,low,no,land
7,0.5599000000000001,-36.490700798829515,-6.851441217824767,goodQA,highest,low,no,land
8,0.6657000000000001,-36.48164290872593,-6.851441217824767,goodQA,highest,low,no,land
9,0.6622,-36.47258501862233,-6.851441217824767,goodQA,highest,low,no,land
10,0.6068,-36.46352712851874,-6.851441217824767,goodQA,highest,low,no,land
11,0.5503,-36.45446923841515,-6.851441217824767,goodQA,highest,low,no,land
12,0.5367000000000001,-36.445411348311566,-6.851441217824767,goodQA,highest,low,no,land
13,0.5001,-36.43635345820797,-6.851441217824767,goodQA,highest,low,no,land
14,0.5851000000000001,-36.427295568104384,-6.851441217824767,goodQA,highest,low,no,land
15,0.537,-36.418237678000786,-6.851441217824767,goodQA,highest,low,no,land
16,0.5361,-36.40012189779361,-6.851441217824767,goodQA,highest,low,no,land
17,0.5019,-36.39106400769002,-6.851441217824767,goodQA,highest,low,no,land
18,0.4745,-36.51856363770306,-6.860434423747364,goodQA,highest,low,no,land
19,0.4653,-36.509505576658164,-6.860434423747364,goodQA,highest,low,no,land
20,0.4946,-36.500447515613274,-6.860434423747364,goodQA,highest,low,no,land
21,0.5525,-36.49138945456837,-6.860434423747364,goodQA,highest,low,no,land
22,0.6149,-36.48233139352348,-6.860434423747364,goodQA,highest,low,no,land
23,0.6129,-36.47327333247859,-6.860434423747364,goodQA,highest,low,no,land
