system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.2572,-36.53533571462549,-6.842892998725961,goodQA,highest,low,no,land
1,0.2556,-36.52627798679213,-6.842892998725961,goodQA,highest,low,no,land
2,0.2414,-36.4900470754587,-6.842892998725961,goodQA,highest,low,no,land
3,0.2279,-36.526966446218154,-6.851886204648558,goodQA,highest,low,no,land
4,0.2395,-36.51790854766173,-6.851886204648558,goodQA,highest,low,no,land
5,0.2233,-36.508850649105305,-6.851886204648558,goodQA,highest,low,no,land
6,0.2333,-36.499792750548885,-6.851886204648558,goodQA,highest,low,no,land
7,0.2445,-36.49073485199246,-6.851886204648558,goodQA,highest,low,no,land
8,0.2605,-36.48167695343603,-6.851886204648558,goodQA,highest,low,no,land
9,0.2614,-36.47261905487961,-6.851886204648558,goodQA,highest,low,no,land
10,0.2629,-36.46356115632318,-6.851886204648558,goodQA,highest,low,no,land
11,0.2647,-36.45450325776676,-6.851886204648558,goodQA,highest,low,no,land
12,0.2765,-36.44544535921034,-6.851886204648558,goodQA,highest,low,no,land
13,0.2698,-36.43638746065391,-6.851886204648558,goodQA,highest,low,no,land
14,0.2748,-36.42732956209749,-6.851886204648558,goodQA,highest,low,no,land
15,0.2622,-36.41827166354106,-6.851886204648558,goodQA,highest,low,no,land
16,0.2721,-36.400155866428214,-6.851886204648558,goodQA,highest,low,no,land
17,0.2554,-36.391097967871794,-6.851886204648558,goodQA,highest,low,no,land
18,0.2439,-36.5185977620287,-6.860879410571156,goodQA,highest,low,no,land
19,0.2254,-36.5095396925196,-6.860879410571156,goodQA,highest,low,no,land
20,0.2395,-36.500481623010515,-6.860879410571156,goodQA,highest,low,no,land
21,0.2598,-36.49142355350143,-6.860879410571156,goodQA,highest,low,no,land
22,0.2623,-36.48236548399234,-6.860879410571156,goodQA,highest,low,no,land
23,0.2608,-36.47330741448325,-6.860879410571156,goodQA,highest,low,no,land
24,0.2548,-36.46424934497416,-6.860879410571156,goodQA,highest,low,no,land
25,0.2391,-36.45519127546507,-6.860879410571156,goodQA,highest,low,no,land
26,0.2638,-36.44613320595598,-6.860879410571156,goodQA,highest,low,no,land
27,0.2541,-36.437075136446886,-6.860879410571156,goodQA,highest,low,no,land
28,0.2503,-36.428017066937805,-6.860879410571156,goodQA,highest,low,no,land
29,0.263,-36.4189589974287,-6.860879410571156,goodQA,highest,low,no,land
30,0.249,-36.40990092791962,-6.860879410571156,goodQA,highest,low,no,land
31,0.2354,-36.40084285841053,-6.860879410571156,goodQA,highest,low,no,land
32,0.2367,-36.39178478890144,-6.860879410571156,goodQA,highest,low,no,land
33,0.2301,-36.519287902146054,-6.869872616493754,goodQA,highest,low,no,land
34,0.2384,-36.510229661454666,-6.869872616493754,goodQA,highest,low,no,land
35,0.2447,-36.50117142076329,-6.869872616493754,goodQA,highest,low,no,land
36,0.2664,-36.49211318007191,-6.869872616493754,goodQA,highest,low,no,land
37,0.2646,-36.48305493938053,-6.869872616493754,goodQA,highest,low,no,land
