system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.4605,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.4332,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.4451,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.4366,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.4492,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.4125,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.4234,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.4473,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.4682,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.4823,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.4804,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.5301,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.5019,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.4835,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.4943,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land,no
15,0.4651,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land,no
16,0.5007,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.4878,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land,no
18,0.4631,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.4369,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.4576,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.4714,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.5012,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.4945,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.4802,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.4626,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land,no
26,0.4766,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.4785,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.4602,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.4872,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land,no
30,0.4689,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.4712,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.4764,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land,no
33,0.4417,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.4726,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.4828,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.501,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.5267000000000001,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.5284,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.522,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land,no
40,0.5037,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land,no
41,0.4675,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land,no
42,0.5177,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.5419,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land,no
44,0.518,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land,no
45,0.4941,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land,no
46,0.5018,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land,no
47,0.4801,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land,no
48,0.4695,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.4816,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.4861,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.514,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.5388000000000001,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.5339,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land,no
54,0.5284,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land,no
55,0.5216000000000001,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land,no
56,0.5554,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.5675,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land,no
58,0.5596,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land,no
59,0.5554,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land,no
60,0.5422,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land,no
61,0.5613,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land,no
62,0.4851,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land,no
63,0.5962000000000001,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.5433,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.5261,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.5398000000000001,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.5303,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.5889,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
69,0.5786,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land,no
70,0.6211,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land,no
71,0.6072000000000001,-36.43011930157148,-6.88830401516274,goodQA,highest,low,no,land,no
72,0.6116,-36.42106070932772,-6.88830401516274,goodQA,highest,low,no,land,no
73,0.6347,-36.412002117083965,-6.88830401516274,goodQA,highest,low,no,land,no
74,0.5424,-36.402943524840204,-6.88830401516274,goodQA,highest,low,no,land,no
75,0.6048,-36.39388493259644,-6.88830401516274,goodQA,highest,low,no,land,no
76,0.5522,-36.38482634035268,-6.88830401516274,goodQA,highest,low,no,land,no
77,0.5803,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land,no
78,0.5009,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land,no
79,0.5067,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land,no
80,0.5564,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land,no
81,0.5850000000000001,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land,no
82,0.616,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land,no
83,0.6406000000000001,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land,no
84,0.6581,-36.43986931058087,-6.8972972210853385,goodQA,highest,low,no,land,no
85,0.5808,-36.43081054645446,-6.8972972210853385,goodQA,highest,low,no,land,no
86,0.6384000000000001,-36.42175178232804,-6.8972972210853385,goodQA,highest,low,no,land,no
87,0.6077,-36.41269301820164,-6.8972972210853385,goodQA,highest,low,no,land,no
88,0.4643,-36.40363425407523,-6.8972972210853385,goodQA,highest,low,no,land,no
89,0.6051000000000001,-36.394575489948814,-6.8972972210853385,goodQA,highest,low,no,land,no
90,0.5690000000000001,-36.3855167258224,-6.8972972210853385,goodQA,highest,low,no,land,no
91,0.5119,-36.37645796169599,-6.8972972210853385,goodQA,highest,low,no,land,no
92,0.5297000000000001,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land,no
93,0.5452,-36.48585633257435,-6.906290427007936,goodQA,highest,low,no,land,no
94,0.5297000000000001,-36.476797396335584,-6.906290427007936,goodQA,highest,low,no,land,no
95,0.6209,-36.467738460096804,-6.906290427007936,goodQA,highest,low,no,land,no
96,0.6186,-36.45867952385804,-6.906290427007936,goodQA,highest,low,no,land,no
97,0.6292,-36.449620587619265,-6.906290427007936,goodQA,highest,low,no,land,no
98,0.6153000000000001,-36.44056165138049,-6.906290427007936,goodQA,highest,low,no,land,no
99,0.5722,-36.43150271514172,-6.906290427007936,goodQA,highest,low,no,land,no
100,0.5674,-36.42244377890294,-6.906290427007936,goodQA,highest,low,no,land,no
101,0.5981000000000001,-36.41338484266417,-6.906290427007936,goodQA,highest,low,no,land,no
102,0.5238,-36.4043259064254,-6.906290427007936,goodQA,highest,low,no,land,no
103,0.5654,-36.39526697018662,-6.906290427007936,goodQA,highest,low,no,land,no
104,0.5426,-36.386208033947845,-6.906290427007936,goodQA,highest,low,no,land,no
105,0.6022000000000001,-36.37714909770908,-6.906290427007936,goodQA,highest,low,no,land,no
106,0.5064000000000001,-36.3680901614703,-6.906290427007936,goodQA,highest,low,no,land,no
107,0.5626,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land,no
108,0.5571,-36.477491350624355,-6.915283632930533,goodQA,highest,low,no,land,no
109,0.5733,-36.46843224204348,-6.915283632930533,goodQA,highest,low,no,land,no
110,0.5201,-36.45937313346261,-6.915283632930533,goodQA,highest,low,no,land,no
111,0.4995,-36.45031402488174,-6.915283632930533,goodQA,highest,low,no,land,no
112,0.5425,-36.44125491630088,-6.915283632930533,goodQA,highest,low,no,land,no
113,0.5368,-36.432195807720014,-6.915283632930533,goodQA,highest,low,no,land,no
114,0.5257000000000001,-36.423136699139135,-6.915283632930533,goodQA,highest,low,no,land,no
115,0.6074,-36.41407759055827,-6.915283632930533,goodQA,highest,low,no,land,no
116,0.5159,-36.40501848197741,-6.915283632930533,goodQA,highest,low,no,land,no
117,0.5569000000000001,-36.395959373396536,-6.915283632930533,goodQA,highest,low,no,land,no
118,0.6406000000000001,-36.386900264815665,-6.915283632930533,goodQA,highest,low,no,land,no
