system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3428,-36.535301665021024,-6.842448011902168,goodQA,highest,low,no,land,no
1,0.2955,-36.52624394562914,-6.842448011902168,goodQA,highest,low,no,land,no
2,0.3057,-36.49001306806159,-6.842448011902168,goodQA,highest,low,no,land,no
3,0.2774,-36.52693235924388,-6.851441217824767,goodQA,highest,low,no,land,no
4,0.3184,-36.51787446914029,-6.851441217824767,goodQA,highest,low,no,land,no
5,0.2965,-36.5088165790367,-6.851441217824767,goodQA,highest,low,no,land,no
6,0.3048,-36.499758688933106,-6.851441217824767,goodQA,highest,low,no,land,no
7,0.3196,-36.490700798829515,-6.851441217824767,goodQA,highest,low,no,land,no
8,0.3378,-36.48164290872593,-6.851441217824767,goodQA,highest,low,no,land,no
9,0.3561,-36.47258501862233,-6.851441217824767,goodQA,highest,low,no,land,no
10,0.3769,-36.46352712851874,-6.851441217824767,goodQA,highest,low,no,land,no
11,0.3732,-36.45446923841515,-6.851441217824767,goodQA,highest,low,no,land,no
12,0.361,-36.445411348311566,-6.851441217824767,goodQA,highest,low,no,land,no
13,0.329,-36.43635345820797,-6.851441217824767,goodQA,highest,low,no,land,no
14,0.3567,-36.427295568104384,-6.851441217824767,goodQA,highest,low,no,land,no
15,0.3286,-36.418237678000786,-6.851441217824767,goodQA,highest,low,no,land,no
16,0.3231,-36.40012189779361,-6.851441217824767,goodQA,highest,low,no,land,no
17,0.3485,-36.39106400769002,-6.851441217824767,goodQA,highest,low,no,land,no
18,0.3198,-36.51856363770306,-6.860434423747364,goodQA,highest,low,no,land,no
19,0.2927,-36.509505576658164,-6.860434423747364,goodQA,highest,low,no,land,no
20,0.3112,-36.500447515613274,-6.860434423747364,goodQA,highest,low,no,land,no
21,0.3326,-36.49138945456837,-6.860434423747364,goodQA,highest,low,no,land,no
22,0.3478,-36.48233139352348,-6.860434423747364,goodQA,highest,low,no,land,no
23,0.3518,-36.47327333247859,-6.860434423747364,goodQA,highest,low,no,land,no
24,0.335,-36.46421527143369,-6.860434423747364,goodQA,highest,low,no,land,no
25,0.2973,-36.4551572103888,-6.860434423747364,goodQA,highest,low,no,land,no
26,0.348,-36.4460991493439,-6.860434423747364,goodQA,highest,low,no,land,no
27,0.338,-36.437041088299,-6.860434423747364,goodQA,highest,low,no,land,no
28,0.3147,-36.42798302725411,-6.860434423747364,goodQA,highest,low,no,land,no
29,0.3301,-36.41892496620921,-6.860434423747364,goodQA,highest,low,no,land,no
30,0.3136,-36.409866905164314,-6.860434423747364,goodQA,highest,low,no,land,no
31,0.3012,-36.400808844119425,-6.860434423747364,goodQA,highest,low,no,land,no
32,0.2984,-36.39175078307453,-6.860434423747364,goodQA,highest,low,no,land,no
33,0.29,-36.51925373201195,-6.8694276296699615,goodQA,highest,low,no,land,no
34,0.3148,-36.510195499796126,-6.8694276296699615,goodQA,highest,low,no,land,no
35,0.3208,-36.5011372675803,-6.8694276296699615,goodQA,highest,low,no,land,no
36,0.3371,-36.492079035364476,-6.8694276296699615,goodQA,highest,low,no,land,no
37,0.3568,-36.48302080314866,-6.8694276296699615,goodQA,highest,low,no,land,no
38,0.3577,-36.473962570932834,-6.8694276296699615,goodQA,highest,low,no,land,no
39,0.3611,-36.46490433871701,-6.8694276296699615,goodQA,highest,low,no,land,no
40,0.3258,-36.45584610650119,-6.8694276296699615,goodQA,highest,low,no,land,no
41,0.3238,-36.44678787428537,-6.8694276296699615,goodQA,highest,low,no,land,no
42,0.372,-36.43772964206955,-6.8694276296699615,goodQA,highest,low,no,land,no
43,0.3695,-36.42867140985372,-6.8694276296699615,goodQA,highest,low,no,land,no
44,0.3441,-36.4196131776379,-6.8694276296699615,goodQA,highest,low,no,land,no
45,0.3356,-36.410554945422085,-6.8694276296699615,goodQA,highest,low,no,land,no
46,0.3239,-36.40149671320626,-6.8694276296699615,goodQA,highest,low,no,land,no
47,0.3027,-36.392438480990435,-6.8694276296699615,goodQA,highest,low,no,land,no
48,0.3022,-36.51088634853703,-6.87842083559256,goodQA,highest,low,no,land,no
49,0.3223,-36.50182794492064,-6.87842083559256,goodQA,highest,low,no,land,no
50,0.3413,-36.49276954130425,-6.87842083559256,goodQA,highest,low,no,land,no
51,0.3503,-36.483711137687855,-6.87842083559256,goodQA,highest,low,no,land,no
52,0.3576,-36.47465273407147,-6.87842083559256,goodQA,highest,low,no,land,no
53,0.363,-36.46559433045507,-6.87842083559256,goodQA,highest,low,no,land,no
54,0.3625,-36.45653592683868,-6.87842083559256,goodQA,highest,low,no,land,no
55,0.3671,-36.44747752322229,-6.87842083559256,goodQA,highest,low,no,land,no
56,0.3774,-36.438419119605896,-6.87842083559256,goodQA,highest,low,no,land,no
57,0.3803,-36.4293607159895,-6.87842083559256,goodQA,highest,low,no,land,no
58,0.3647,-36.42030231237311,-6.87842083559256,goodQA,highest,low,no,land,no
59,0.3805,-36.41124390875672,-6.87842083559256,goodQA,highest,low,no,land,no
60,0.3344,-36.40218550514033,-6.87842083559256,goodQA,highest,low,no,land,no
61,0.3241,-36.39312710152394,-6.87842083559256,goodQA,highest,low,no,land,no
62,0.3415,-36.50251954772086,-6.887414041515157,goodQA,lower,low,no,land,no
63,0.3464,-36.49346097247423,-6.887414041515157,goodQA,lower,low,no,land,no
64,0.3359,-36.484402397227605,-6.887414041515157,goodQA,highest,low,no,land,no
65,0.3596,-36.47534382198098,-6.887414041515157,goodQA,highest,low,no,land,no
66,0.357,-36.46628524673435,-6.887414041515157,goodQA,highest,low,no,land,no
67,0.3843,-36.457226671487724,-6.887414041515157,goodQA,highest,low,no,land,no
68,0.4005,-36.448168096241105,-6.887414041515157,goodQA,highest,low,no,land,no
69,0.4248,-36.439109520994464,-6.887414041515157,goodQA,highest,low,no,land,no
70,0.4118,-36.430050945747844,-6.887414041515157,goodQA,highest,low,no,land,no
71,0.3673,-36.42099237050122,-6.887414041515157,goodQA,lower,low,no,land,no
72,0.3999,-36.41193379525459,-6.887414041515157,goodQA,highest,low,no,land,no
73,0.3581,-36.402875220007964,-6.887414041515157,goodQA,highest,low,no,land,no
74,0.3612,-36.39381664476134,-6.887414041515157,goodQA,highest,low,no,land,no
75,0.3285,-36.38475806951471,-6.887414041515157,goodQA,highest,low,no,land,no
76,0.3456,-36.50321207606763,-6.896407247437755,goodQA,lower,low,no,land,no
77,0.3439,-36.494153328961076,-6.896407247437755,goodQA,lower,low,no,land,no
78,0.3367,-36.48509458185453,-6.896407247437755,goodQA,lower,low,no,land,no
79,0.3549,-36.47603583474799,-6.896407247437755,goodQA,lower,low,no,land,no
80,0.3553,-36.46697708764144,-6.896407247437755,goodQA,lower,low,no,land,no
81,0.3954,-36.457918340534896,-6.896407247437755,goodQA,lower,low,no,land,no
82,0.417,-36.448859593428345,-6.896407247437755,goodQA,lower,low,no,land,no
83,0.4316,-36.439800846321795,-6.896407247437755,goodQA,lower,low,no,land,no
84,0.4043,-36.430742099215244,-6.896407247437755,goodQA,lower,low,no,land,no
85,0.3768,-36.421683352108694,-6.896407247437755,goodQA,lower,low,no,land,no
86,0.3361,-36.41262460500215,-6.896407247437755,goodQA,lower,low,no,land,no
87,0.2881,-36.4035658578956,-6.896407247437755,goodQA,lower,low,no,land,no
88,0.3575,-36.39450711078905,-6.896407247437755,goodQA,lower,low,no,land,no
89,0.3164,-36.3854483636825,-6.896407247437755,goodQA,highest,low,no,land,no
90,0.3207,-36.37638961657596,-6.896407247437755,goodQA,highest,low,no,land,no
91,0.3451,-36.49484661085159,-6.905400453360353,goodQA,lower,low,no,land,no
92,0.3435,-36.48578769165542,-6.905400453360353,goodQA,lower,low,no,land,no
93,0.3403,-36.47672877245924,-6.905400453360353,goodQA,lower,low,no,land,no
94,0.3783,-36.467669853263054,-6.905400453360353,goodQA,lower,low,no,land,no
95,0.3684,-36.45861093406688,-6.905400453360353,goodQA,lower,low,no,land,no
96,0.3854,-36.44955201487071,-6.905400453360353,goodQA,lower,low,no,land,no
97,0.3175,-36.440493095674526,-6.905400453360353,regularQA,lower,intermediate,no,land,no
98,0.3256,-36.43143417647835,-6.905400453360353,regularQA,lower,intermediate,no,land,no
99,0.3741,-36.42237525728217,-6.905400453360353,goodQA,lower,low,no,land,no
100,0.3581,-36.41331633808599,-6.905400453360353,goodQA,lower,low,no,land,no
101,0.3421,-36.40425741888981,-6.905400453360353,goodQA,lower,low,no,land,no
102,0.3522,-36.395198499693635,-6.905400453360353,goodQA,lower,low,no,land,no
103,0.3102,-36.38613958049746,-6.905400453360353,goodQA,lower,low,no,land,no
104,0.3385,-36.377080661301285,-6.905400453360353,goodQA,lower,low,no,land,no
105,0.3374,-36.48648172671712,-6.914393659282951,goodQA,lower,low,no,land,no
106,0.3449,-36.47742263520159,-6.914393659282951,goodQA,lower,low,no,land,no
107,0.362,-36.468363543686046,-6.914393659282951,goodQA,lower,low,no,land,no
108,0.3449,-36.459304452170514,-6.914393659282951,goodQA,lower,low,no,land,no
109,0.3288,-36.450245360654975,-6.914393659282951,goodQA,lower,low,no,land,no
110,0.3334,-36.441186269139436,-6.914393659282951,goodQA,highest,low,no,shorelines,no
111,0.3343,-36.43212717762391,-6.914393659282951,goodQA,highest,low,no,shorelines,no
112,0.3188,-36.423068086108366,-6.914393659282951,goodQA,lower,low,no,land,no
113,0.3351,-36.414008994592834,-6.914393659282951,goodQA,lower,low,no,land,no
114,0.3093,-36.404949903077295,-6.914393659282951,goodQA,lower,low,no,land,no
115,0.3255,-36.395890811561756,-6.914393659282951,goodQA,lower,low,no,land,no
116,0.3504,-36.386831720046224,-6.914393659282951,goodQA,lower,low,no,land,no
117,0.3658,-36.37777262853069,-6.914393659282951,goodQA,lower,low,no,land,no
118,0.2946,-36.36871353701515,-6.914393659282951,goodQA,highest,low,no,land,no
119,0.315,-36.359654445499615,-6.914393659282951,goodQA,highest,low,no,land,no
120,0.3813,-36.487176687126656,-6.923386865205549,goodQA,lower,low,no,land,no
121,0.3658,-36.47811742306202,-6.923386865205549,goodQA,lower,low,no,land,no
