system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.6971,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.6864,-36.52631203022179,-6.843337985549752,goodQA,lower,low,no,land,no
2,0.6992,-36.4900810851202,-6.843337985549752,goodQA,lower,low,no,land,no
3,0.6605000000000001,-36.527000535459294,-6.8523311914723495,goodQA,lower,low,no,land,no
4,0.6735,-36.51794262844948,-6.8523311914723495,goodQA,lower,low,no,land,no
5,0.6805,-36.50888472143966,-6.8523311914723495,goodQA,lower,low,no,land,no
6,0.6974,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,no,land,no
7,0.7336,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,no,land,no
8,0.731,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land,no
9,0.7116,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land,no
10,0.6994,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land,no
11,0.6923,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land,no
12,0.6826,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land,no
13,0.7033,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land,no
14,0.7146,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.6663,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.6361,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,shorelines,no
17,0.6145,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines,no
18,0.6569,-36.51863188862085,-6.861324397394947,goodQA,lower,low,no,land,no
19,0.6825,-36.509573810647,-6.861324397394947,goodQA,lower,low,no,land,no
20,0.7142000000000001,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land,no
21,0.7444000000000001,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land,no
22,0.7421,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land,no
23,0.7091000000000001,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land,no
24,0.6676000000000001,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land,no
25,0.6145,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.6082000000000001,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land,no
27,0.6173000000000001,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land,no
28,0.6417,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.6505000000000001,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.6099,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.6046,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,shorelines,no
32,0.548,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines,no
33,0.6559,-36.519322074546885,-6.870317603317545,goodQA,lower,low,no,land,no
34,0.677,-36.51026382537939,-6.870317603317545,goodQA,lower,low,no,land,no
35,0.6873,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land,no
36,0.7199,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land,no
37,0.7574000000000001,-36.4830890778769,-6.870317603317545,goodQA,lower,low,no,land,no
38,0.7347,-36.474030828709395,-6.870317603317545,goodQA,lower,low,no,land,no
39,0.7120000000000001,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land,no
40,0.643,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land,no
41,0.6411,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land,no
42,0.6306,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land,no
43,0.6339,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.6491,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.6412,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,shorelines,no
46,0.6383,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,shorelines,no
47,0.5781000000000001,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,shorelines,no
48,0.6705,-36.51095476572329,-6.879310809240143,goodQA,lower,low,no,land,no
49,0.6617000000000001,-36.501896345132494,-6.879310809240143,goodQA,lower,low,no,land,no
50,0.653,-36.492837924541696,-6.879310809240143,goodQA,lower,low,no,land,no
51,0.6934,-36.483779503950906,-6.879310809240143,goodQA,lower,low,no,land,no
52,0.7026,-36.47472108336011,-6.879310809240143,goodQA,lower,low,no,land,no
53,0.7205,-36.46566266276931,-6.879310809240143,goodQA,lower,low,no,land,no
54,0.6715,-36.45660424217852,-6.879310809240143,goodQA,lower,low,no,land,no
55,0.6802,-36.44754582158773,-6.879310809240143,goodQA,lower,low,no,land,no
56,0.6648000000000001,-36.438487400996934,-6.879310809240143,goodQA,lower,low,no,land,no
57,0.6762,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land,no
58,0.6880000000000001,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land,no
59,0.6872,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land,no
60,0.6945,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land,no
61,0.6589,-36.393195298042954,-6.879310809240143,goodQA,lower,low,no,land,no
62,0.5977,-36.384136877452164,-6.879310809240143,goodQA,lower,low,no,shorelines,no
63,0.7234,-36.502588039521555,-6.88830401516274,goodQA,lower,low,no,land,no
64,0.6752,-36.49352944727779,-6.88830401516274,goodQA,lower,low,no,land,no
65,0.7053,-36.484470855034026,-6.88830401516274,goodQA,lower,low,no,land,no
66,0.7643000000000001,-36.47541226279027,-6.88830401516274,goodQA,lower,low,no,land,no
67,0.7067,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.7398,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
69,0.7481,-36.448236486059,-6.88830401516274,goodQA,lower,low,no,land,no
70,0.7554000000000001,-36.439177893815234,-6.88830401516274,goodQA,lower,low,no,land,no
71,0.7323000000000001,-36.43011930157148,-6.88830401516274,goodQA,lower,low,no,land,no
72,0.6856,-36.42106070932772,-6.88830401516274,goodQA,lower,low,no,land,no
73,0.6963,-36.412002117083965,-6.88830401516274,goodQA,lower,low,no,land,no
74,0.6514,-36.402943524840204,-6.88830401516274,goodQA,lower,low,no,land,no
75,0.6228,-36.39388493259644,-6.88830401516274,goodQA,lower,low,no,land,no
76,0.5788,-36.38482634035268,-6.88830401516274,goodQA,lower,low,no,land,no
77,0.7474000000000001,-36.50328065946575,-6.8972972210853385,goodQA,lower,low,no,land,no
78,0.6888000000000001,-36.49422189533933,-6.8972972210853385,goodQA,lower,low,no,land,no
79,0.7198,-36.48516313121292,-6.8972972210853385,goodQA,lower,low,no,land,no
80,0.762,-36.47610436708651,-6.8972972210853385,goodQA,lower,low,no,land,no
81,0.7433000000000001,-36.4670456029601,-6.8972972210853385,goodQA,lower,low,no,land,no
82,0.7433000000000001,-36.45798683883369,-6.8972972210853385,goodQA,lower,low,no,land,no
83,0.7827000000000001,-36.44892807470728,-6.8972972210853385,goodQA,lower,low,no,land,no
84,0.7669,-36.43986931058087,-6.8972972210853385,goodQA,lower,low,no,land,no
85,0.7495,-36.43081054645446,-6.8972972210853385,goodQA,lower,low,no,land,no
86,0.6946,-36.42175178232804,-6.8972972210853385,goodQA,lower,low,no,land,no
87,0.6631,-36.41269301820164,-6.8972972210853385,goodQA,lower,low,no,land,no
88,0.6038,-36.40363425407523,-6.8972972210853385,goodQA,lower,low,no,land,no
89,0.5917,-36.394575489948814,-6.8972972210853385,goodQA,lower,low,no,land,no
90,0.5788,-36.3855167258224,-6.8972972210853385,goodQA,lower,low,no,land,no
91,0.5432,-36.37645796169599,-6.8972972210853385,goodQA,lower,low,no,land,no
92,0.5892000000000001,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land,no
93,0.7449,-36.48585633257435,-6.906290427007936,goodQA,lower,low,no,land,no
94,0.7836000000000001,-36.476797396335584,-6.906290427007936,goodQA,lower,low,no,shorelines,no
95,0.7031000000000001,-36.467738460096804,-6.906290427007936,goodQA,lower,low,no,land,no
96,0.7031000000000001,-36.45867952385804,-6.906290427007936,goodQA,lower,low,no,land,no
97,0.7371000000000001,-36.449620587619265,-6.906290427007936,goodQA,lower,low,no,land,no
98,0.7182000000000001,-36.44056165138049,-6.906290427007936,goodQA,lower,low,no,land,no
99,0.6991,-36.43150271514172,-6.906290427007936,goodQA,lower,low,no,land,no
100,0.6847000000000001,-36.42244377890294,-6.906290427007936,goodQA,lower,low,no,land,no
101,0.6778000000000001,-36.41338484266417,-6.906290427007936,goodQA,lower,low,no,land,no
102,0.5993,-36.4043259064254,-6.906290427007936,goodQA,lower,low,no,land,no
103,0.5833,-36.39526697018662,-6.906290427007936,goodQA,lower,low,no,land,no
104,0.5713,-36.386208033947845,-6.906290427007936,goodQA,lower,low,no,land,no
105,0.5547000000000001,-36.37714909770908,-6.906290427007936,goodQA,lower,low,no,land,no
106,0.5474,-36.3680901614703,-6.906290427007936,goodQA,lower,low,no,land,no
107,0.7013,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land,no
108,0.6492,-36.477491350624355,-6.915283632930533,goodQA,highest,low,no,land,no
109,0.5780000000000001,-36.46843224204348,-6.915283632930533,goodQA,lower,low,no,land,no
110,0.5804,-36.45937313346261,-6.915283632930533,goodQA,lower,low,no,land,no
111,0.5833,-36.45031402488174,-6.915283632930533,goodQA,lower,low,no,land,no
112,0.6083000000000001,-36.44125491630088,-6.915283632930533,goodQA,lower,low,no,land,no
113,0.608,-36.432195807720014,-6.915283632930533,goodQA,lower,low,no,land,no
114,0.6003000000000001,-36.423136699139135,-6.915283632930533,goodQA,lower,low,no,land,no
115,0.5890000000000001,-36.41407759055827,-6.915283632930533,goodQA,lower,low,no,land,no
116,0.5787,-36.40501848197741,-6.915283632930533,goodQA,lower,low,no,land,no
117,0.5889,-36.395959373396536,-6.915283632930533,goodQA,lower,low,no,land,no
118,0.6,-36.386900264815665,-6.915283632930533,goodQA,lower,low,no,land,no
119,0.6081,-36.37784115623481,-6.915283632930533,goodQA,lower,low,no,land,no
120,0.5409,-36.36878204765394,-6.915283632930533,goodQA,lower,low,no,land,no
121,0.5009,-36.359722939073066,-6.915283632930533,goodQA,lower,low,no,land,no
122,0.7364,-36.487245511192526,-6.924276838853132,goodQA,lower,low,no,land,no
123,0.7364,-36.47818623003981,-6.924276838853132,goodQA,lower,low,no,land,no
124,0.6186,-36.469126948887094,-6.924276838853132,goodQA,lower,low,no,land,no
125,0.5729000000000001,-36.46006766773438,-6.924276838853132,goodQA,lower,low,no,land,no
126,0.5549000000000001,-36.45100838658166,-6.924276838853132,goodQA,lower,low,no,land,no
127,0.6466000000000001,-36.44194910542895,-6.924276838853132,goodQA,lower,low,no,land,no
128,0.6934,-36.43288982427624,-6.924276838853132,goodQA,lower,low,no,land,no
129,0.5271,-36.423830543123515,-6.924276838853132,goodQA,lower,low,no,land,no
130,0.5122,-36.414771261970806,-6.924276838853132,goodQA,lower,low,no,land,no
131,0.4959,-36.40571198081809,-6.924276838853132,goodQA,lower,low,no,land,no
132,0.4856,-36.396652699665374,-6.924276838853132,goodQA,lower,low,no,land,no
133,0.4762,-36.38759341851266,-6.924276838853132,goodQA,lower,low,no,land,no
134,0.5511,-36.37853413735994,-6.924276838853132,goodQA,lower,low,no,land,no
