system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.2994,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.2822,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.2882,-36.4900810851202,-6.843337985549752,goodQA,lower,low,no,land,no
3,0.2717,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.2875,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2641,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.2731,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,no,land,no
7,0.287,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,no,land,no
8,0.3024,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land,no
9,0.3168,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land,no
10,0.3245,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land,no
11,0.3173,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land,no
12,0.3333,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land,no
13,0.3262,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land,no
14,0.3366,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.318,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.3021,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land,no
17,0.3024,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines,no
18,0.2768,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.2688,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.2758,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land,no
21,0.2939,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land,no
22,0.314,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land,no
23,0.3076,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land,no
24,0.3043,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land,no
25,0.2924,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.3244,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land,no
27,0.3188,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land,no
28,0.3048,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.3142,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.2952,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.2777,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land,no
32,0.2743,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines,no
33,0.2726,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.2762,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.2808,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land,no
36,0.2938,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land,no
37,0.3148,-36.4830890778769,-6.870317603317545,goodQA,lower,low,no,land,no
38,0.3191,-36.474030828709395,-6.870317603317545,goodQA,lower,low,no,land,no
39,0.3241,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land,no
40,0.3083,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land,no
41,0.2994,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land,no
42,0.3369,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land,no
43,0.3315,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.3109,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.296,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land,no
46,0.2946,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land,no
47,0.2861,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,land,no
48,0.2716,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.2826,-36.501896345132494,-6.879310809240143,goodQA,lower,low,no,land,no
50,0.3,-36.492837924541696,-6.879310809240143,goodQA,lower,low,no,land,no
51,0.3088,-36.483779503950906,-6.879310809240143,goodQA,lower,low,no,land,no
52,0.327,-36.47472108336011,-6.879310809240143,goodQA,lower,low,no,land,no
53,0.3271,-36.46566266276931,-6.879310809240143,goodQA,lower,low,no,land,no
54,0.3193,-36.45660424217852,-6.879310809240143,goodQA,lower,low,no,land,no
55,0.3242,-36.44754582158773,-6.879310809240143,goodQA,lower,low,no,land,no
56,0.3427,-36.438487400996934,-6.879310809240143,goodQA,lower,low,no,land,no
57,0.3437,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land,no
58,0.3463,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land,no
59,0.3547,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land,no
60,0.3262,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land,no
61,0.3269,-36.393195298042954,-6.879310809240143,goodQA,lower,low,no,land,no
62,0.2736,-36.384136877452164,-6.879310809240143,goodQA,lower,low,no,land,no
63,0.3198,-36.502588039521555,-6.88830401516274,goodQA,lower,low,no,land,no
64,0.3271,-36.49352944727779,-6.88830401516274,goodQA,lower,low,no,land,no
65,0.3192,-36.484470855034026,-6.88830401516274,goodQA,lower,low,no,land,no
