system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.4036,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.3917,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.355,-36.4900810851202,-6.843337985549752,goodQA,lower,low,no,land,no
3,0.389,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.3792,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.3471,-36.50888472143966,-6.8523311914723495,goodQA,lower,low,no,land,no
6,0.3482,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,no,land,no
7,0.3869,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,no,land,no
8,0.4001,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land,no
9,0.3995,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land,no
10,0.3866,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land,no
11,0.4379,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land,no
12,0.4304,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land,no
13,0.4156,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land,no
14,0.4261,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.3906,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.395,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.3344,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,land,no
18,0.3946,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.3708,-36.509573810647,-6.861324397394947,goodQA,lower,low,no,land,no
20,0.3804,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land,no
21,0.4069,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land,no
22,0.4148,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land,no
23,0.4035,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land,no
24,0.4003,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land,no
25,0.3767,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.3339,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land,no
27,0.348,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land,no
28,0.3746,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.3548,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.3668,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.3466,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.3167,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,land,no
33,0.4074,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.4063,-36.51026382537939,-6.870317603317545,goodQA,lower,low,no,land,no
35,0.4065,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land,no
36,0.4224,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land,no
37,0.4456,-36.4830890778769,-6.870317603317545,goodQA,lower,low,no,land,no
38,0.4374,-36.474030828709395,-6.870317603317545,goodQA,lower,low,no,land,no
39,0.425,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land,no
40,0.4018,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land,no
41,0.3857,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land,no
42,0.3995,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land,no
43,0.4017,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.3514,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.4035,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land,no
46,0.3493,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land,no
47,0.3081,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,land,no
48,0.4131,-36.51095476572329,-6.879310809240143,goodQA,lower,low,no,land,no
