system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3353,-36.53533571462549,-6.842892998725961,goodQA,highest,low,no,land
1,0.2996,-36.52627798679213,-6.842892998725961,goodQA,highest,low,no,land
2,0.2939,-36.4900470754587,-6.842892998725961,goodQA,highest,low,no,land
3,0.3077,-36.526966446218154,-6.851886204648558,goodQA,highest,low,no,land
4,0.3215,-36.51790854766173,-6.851886204648558,goodQA,highest,low,no,land
5,0.2823,-36.508850649105305,-6.851886204648558,goodQA,highest,low,no,land
6,0.2901,-36.499792750548885,-6.851886204648558,goodQA,highest,low,no,land
7,0.3091,-36.49073485199246,-6.851886204648558,goodQA,highest,low,no,land
8,0.3144,-36.48167695343603,-6.851886204648558,goodQA,highest,low,no,land
9,0.3265,-36.47261905487961,-6.851886204648558,goodQA,highest,low,no,land
10,0.3283,-36.46356115632318,-6.851886204648558,goodQA,highest,low,no,land
11,0.3436,-36.45450325776676,-6.851886204648558,goodQA,highest,low,no,land
12,0.3278,-36.44544535921034,-6.851886204648558,goodQA,highest,low,no,land
13,0.3166,-36.43638746065391,-6.851886204648558,goodQA,highest,low,no,land
14,0.327,-36.42732956209749,-6.851886204648558,goodQA,highest,low,no,land
15,0.3161,-36.41827166354106,-6.851886204648558,goodQA,highest,low,no,land
16,0.3177,-36.400155866428214,-6.851886204648558,goodQA,highest,low,no,land
17,0.3333,-36.391097967871794,-6.851886204648558,goodQA,highest,low,no,land
18,0.3187,-36.5185977620287,-6.860879410571156,goodQA,highest,low,no,land
19,0.2748,-36.5095396925196,-6.860879410571156,goodQA,highest,low,no,land
20,0.3064,-36.500481623010515,-6.860879410571156,goodQA,highest,low,no,land
21,0.3219,-36.49142355350143,-6.860879410571156,goodQA,highest,low,no,land
22,0.3337,-36.48236548399234,-6.860879410571156,goodQA,highest,low,no,land
23,0.3312,-36.47330741448325,-6.860879410571156,goodQA,highest,low,no,land
24,0.3135,-36.46424934497416,-6.860879410571156,goodQA,highest,low,no,land
25,0.3126,-36.45519127546507,-6.860879410571156,goodQA,highest,low,no,land
26,0.3472,-36.44613320595598,-6.860879410571156,goodQA,highest,low,no,land
27,0.3362,-36.437075136446886,-6.860879410571156,goodQA,highest,low,no,land
28,0.3016,-36.428017066937805,-6.860879410571156,goodQA,highest,low,no,land
29,0.2992,-36.4189589974287,-6.860879410571156,goodQA,highest,low,no,land
30,0.3037,-36.40990092791962,-6.860879410571156,goodQA,highest,low,no,land
31,0.2837,-36.40084285841053,-6.860879410571156,goodQA,highest,low,no,land
