system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.6941,-36.53536976649717,-6.843337985549752,regularQA,decreasing1,intermediate,yes,land
1,0.503,-36.52631203022179,-6.843337985549752,goodQA,lower,low,yes,land
2,0.5111,-36.4900810851202,-6.843337985549752,regularQA,decreasing1,intermediate,yes,land
3,0.3669,-36.527000535459294,-6.8523311914723495,regularQA,decreasing3,intermediate,yes,land
4,0.7070000000000001,-36.51794262844948,-6.8523311914723495,regularQA,decreasing4,high,yes,land
5,0.6105,-36.50888472143966,-6.8523311914723495,regularQA,decreasing4,high,yes,land
6,0.3249,-36.49982681442984,-6.8523311914723495,cloudy,decreasing1,correction,no,land
7,0.4465,-36.49076890742001,-6.8523311914723495,regularQA,decreasing3,high,yes,land
8,0.4754,-36.4817110004102,-6.8523311914723495,regularQA,decreasing3,high,yes,land
9,0.5656,-36.47265309340038,-6.8523311914723495,regularQA,decreasing1,intermediate,yes,land
10,0.5744,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,yes,land
11,0.5975,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.5253,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.5494,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.5523,-36.42736355835128,-6.8523311914723495,regularQA,lower,intermediate,no,land
15,0.4095,-36.41830565134146,-6.8523311914723495,regularQA,lower,intermediate,no,land
16,0.5136000000000001,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,yes,land
17,0.4493,-36.39113193031201,-6.8523311914723495,regularQA,decreasing1,intermediate,yes,land
18,0.7315,-36.51863188862085,-6.861324397394947,regularQA,decreasing4,intermediate,yes,land
19,0.7315,-36.509573810647,-6.861324397394947,regularQA,decreasing4,intermediate,yes,land
20,0.4697,-36.50051573267316,-6.861324397394947,regularQA,decreasing4,high,yes,land
21,0.361,-36.4914576546993,-6.861324397394947,regularQA,decreasing3,intermediate,yes,land
22,0.4622,-36.48239957672546,-6.861324397394947,regularQA,decreasing3,high,yes,land
23,0.4,-36.47334149875162,-6.861324397394947,regularQA,decreasing3,high,yes,land
24,0.5768,-36.46428342077777,-6.861324397394947,regularQA,decreasing1,intermediate,yes,land
25,0.4725,-36.45522534280393,-6.861324397394947,regularQA,decreasing2,intermediate,yes,land
26,0.4361,-36.44616726483008,-6.861324397394947,regularQA,decreasing2,intermediate,no,land
27,0.4604,-36.43710918685623,-6.861324397394947,goodQA,decreasing2,low,yes,land
28,0.4444,-36.428051108882386,-6.861324397394947,goodQA,decreasing2,low,yes,land
29,0.4688,-36.41899303090853,-6.861324397394947,regularQA,decreasing1,intermediate,yes,land
30,0.4667,-36.40993495293469,-6.861324397394947,regularQA,decreasing1,intermediate,yes,land
31,0.4284,-36.400876874960844,-6.861324397394947,regularQA,decreasing1,intermediate,yes,land
