system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3296,-36.53536976649717,-6.843337985549752,goodQA,lower,low,yes,land,no
1,0.2994,-36.52631203022179,-6.843337985549752,goodQA,lower,low,yes,land,no
2,0.3216,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.2615,-36.527000535459294,-6.8523311914723495,regularQA,decreasing1,intermediate,yes,land,no
4,0.317,-36.51794262844948,-6.8523311914723495,goodQA,lower,low,yes,land,no
5,0.3188,-36.50888472143966,-6.8523311914723495,goodQA,lower,low,yes,land,no
6,0.3084,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.331,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.3565,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.3503,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.3548,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.4014,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land,no
12,0.3849,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land,no
13,0.3557,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land,no
14,0.3538,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.331,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.2885,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land,no
17,0.2787,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines,no
18,0.317,-36.51863188862085,-6.861324397394947,goodQA,lower,low,yes,land,no
19,0.3036,-36.509573810647,-6.861324397394947,goodQA,lower,low,yes,land,no
20,0.3333,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land,no
21,0.3775,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land,no
22,0.3716,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land,no
23,0.3584,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land,no
24,0.3428,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land,no
25,0.3336,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.335,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land,no
27,0.3103,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land,no
28,0.3026,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.2937,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.2894,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.2747,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land,no
32,0.2516,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines,no
33,0.3423,-36.519322074546885,-6.870317603317545,goodQA,lower,low,no,land,no
34,0.3153,-36.51026382537939,-6.870317603317545,goodQA,lower,low,yes,land,no
35,0.3455,-36.50120557621189,-6.870317603317545,goodQA,lower,low,no,land,no
36,0.3499,-36.492147327044385,-6.870317603317545,goodQA,lower,low,no,land,no
37,0.3468,-36.4830890778769,-6.870317603317545,goodQA,lower,low,no,land,no
38,0.362,-36.474030828709395,-6.870317603317545,goodQA,lower,low,no,land,no
39,0.3489,-36.46497257954189,-6.870317603317545,goodQA,lower,low,no,land,no
40,0.3178,-36.455914330374405,-6.870317603317545,goodQA,lower,low,no,land,no
41,0.3088,-36.4468560812069,-6.870317603317545,goodQA,lower,low,no,land,no
42,0.3333,-36.4377978320394,-6.870317603317545,goodQA,lower,low,no,land,no
43,0.3383,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.298,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.2876,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land,no
46,0.3002,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land,no
47,0.205,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land,no
48,0.3222,-36.51095476572329,-6.879310809240143,goodQA,lower,low,no,land,no
49,0.3239,-36.501896345132494,-6.879310809240143,goodQA,lower,low,no,land,no
50,0.3297,-36.492837924541696,-6.879310809240143,goodQA,lower,low,no,land,no
51,0.3393,-36.483779503950906,-6.879310809240143,goodQA,lower,low,no,land,no
52,0.3385,-36.47472108336011,-6.879310809240143,goodQA,lower,low,no,land,no
53,0.3311,-36.46566266276931,-6.879310809240143,goodQA,lower,low,no,land,no
54,0.3287,-36.45660424217852,-6.879310809240143,goodQA,lower,low,no,land,no
55,0.3066,-36.44754582158773,-6.879310809240143,goodQA,lower,low,no,land,no
56,0.3141,-36.438487400996934,-6.879310809240143,goodQA,lower,low,no,land,no
57,0.3079,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land,no
58,0.3244,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land,no
59,0.3085,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land,no
60,0.3215,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land,no
61,0.2335,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land,no
62,0.2395,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land,no
63,0.3871,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.361,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.3555,-36.484470855034026,-6.88830401516274,goodQA,lower,low,no,land,no
66,0.3258,-36.47541226279027,-6.88830401516274,goodQA,lower,low,no,land,no
67,0.3136,-36.46635367054651,-6.88830401516274,goodQA,lower,low,no,land,no
68,0.3285,-36.45729507830276,-6.88830401516274,goodQA,lower,low,no,land,no
69,0.3623,-36.448236486059,-6.88830401516274,goodQA,lower,low,no,land,no
70,0.3388,-36.439177893815234,-6.88830401516274,goodQA,lower,low,no,land,no
71,0.3124,-36.43011930157148,-6.88830401516274,goodQA,lower,low,no,land,no
72,0.3248,-36.42106070932772,-6.88830401516274,goodQA,lower,low,no,land,no
73,0.3551,-36.412002117083965,-6.88830401516274,goodQA,lower,low,no,land,no
74,0.314,-36.402943524840204,-6.88830401516274,goodQA,lower,low,no,land,no
75,0.3406,-36.39388493259644,-6.88830401516274,goodQA,lower,low,no,land,no
76,0.2731,-36.38482634035268,-6.88830401516274,goodQA,lower,low,no,land,no
