system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.2897,-36.53533571462549,-6.842892998725961,goodQA,lower,low,no,land
1,0.2187,-36.52627798679213,-6.842892998725961,regularQA,lower,intermediate,no,land
2,0.2247,-36.4900470754587,-6.842892998725961,regularQA,lower,intermediate,no,land
3,0.2106,-36.526966446218154,-6.851886204648558,regularQA,lower,intermediate,no,land
4,0.2097,-36.51790854766173,-6.851886204648558,regularQA,lower,intermediate,no,land
5,0.2023,-36.508850649105305,-6.851886204648558,regularQA,lower,intermediate,no,land
6,0.2124,-36.499792750548885,-6.851886204648558,regularQA,lower,intermediate,no,land
7,0.2243,-36.49073485199246,-6.851886204648558,regularQA,lower,intermediate,no,land
8,0.2373,-36.48167695343603,-6.851886204648558,regularQA,lower,intermediate,no,land
9,0.2375,-36.47261905487961,-6.851886204648558,regularQA,lower,intermediate,no,land
10,0.2808,-36.46356115632318,-6.851886204648558,goodQA,lower,low,no,land
11,0.2922,-36.45450325776676,-6.851886204648558,goodQA,lower,low,no,land
12,0.2776,-36.44544535921034,-6.851886204648558,goodQA,lower,low,no,land
13,0.2859,-36.43638746065391,-6.851886204648558,goodQA,lower,low,no,land
14,0.263,-36.42732956209749,-6.851886204648558,goodQA,lower,low,yes,land
15,0.2264,-36.41827166354106,-6.851886204648558,regularQA,decreasing1,intermediate,yes,land
16,0.2381,-36.400155866428214,-6.851886204648558,regularQA,decreasing2,intermediate,yes,land
17,0.2381,-36.391097967871794,-6.851886204648558,regularQA,decreasing2,intermediate,yes,land
18,0.2123,-36.5185977620287,-6.860879410571156,regularQA,lower,intermediate,no,land
19,0.2015,-36.5095396925196,-6.860879410571156,regularQA,lower,intermediate,no,land
20,0.2131,-36.500481623010515,-6.860879410571156,regularQA,lower,intermediate,no,land
21,0.2349,-36.49142355350143,-6.860879410571156,regularQA,lower,intermediate,no,land
22,0.2454,-36.48236548399234,-6.860879410571156,regularQA,lower,intermediate,no,land
23,0.2382,-36.47330741448325,-6.860879410571156,regularQA,lower,intermediate,no,land
24,0.268,-36.46424934497416,-6.860879410571156,goodQA,lower,low,no,land
25,0.264,-36.45519127546507,-6.860879410571156,goodQA,lower,low,no,land
26,0.2714,-36.44613320595598,-6.860879410571156,goodQA,lower,low,no,land
27,0.2322,-36.437075136446886,-6.860879410571156,goodQA,lower,low,yes,land
28,0.2293,-36.428017066937805,-6.860879410571156,goodQA,lower,low,yes,land
29,0.2274,-36.4189589974287,-6.860879410571156,regularQA,decreasing1,intermediate,yes,land
30,0.2015,-36.40990092791962,-6.860879410571156,regularQA,decreasing1,intermediate,yes,land
31,0.2023,-36.40084285841053,-6.860879410571156,goodQA,lower,low,yes,land
32,0.197,-36.39178478890144,-6.860879410571156,goodQA,lower,low,yes,land
33,0.2052,-36.519287902146054,-6.869872616493754,regularQA,lower,intermediate,no,land
34,0.2109,-36.510229661454666,-6.869872616493754,regularQA,lower,intermediate,no,land
35,0.2207,-36.50117142076329,-6.869872616493754,regularQA,lower,intermediate,no,land
36,0.2763,-36.49211318007191,-6.869872616493754,goodQA,highest,low,no,land
37,0.2778,-36.48305493938053,-6.869872616493754,goodQA,highest,low,no,land
38,0.2574,-36.473996698689156,-6.869872616493754,regularQA,lower,intermediate,no,land
39,0.2622,-36.464938457997775,-6.869872616493754,regularQA,lower,intermediate,no,land
40,0.232,-36.455880217306394,-6.869872616493754,regularQA,lower,intermediate,no,land
41,0.2156,-36.44682197661503,-6.869872616493754,regularQA,lower,intermediate,no,land
42,0.2856,-36.43776373592364,-6.869872616493754,goodQA,lower,low,no,land
43,0.2709,-36.42870549523226,-6.869872616493754,goodQA,lower,low,no,land
44,0.2231,-36.419647254540884,-6.869872616493754,goodQA,lower,low,yes,land
45,0.2178,-36.4105890138495,-6.869872616493754,goodQA,lower,low,yes,land
46,0.2127,-36.40153077315812,-6.869872616493754,goodQA,lower,low,yes,land
47,0.2306,-36.39247253246675,-6.869872616493754,goodQA,lower,low,yes,land
48,0.2013,-36.51092055599697,-6.878865822416351,goodQA,highest,low,no,land
49,0.2138,-36.50186214389366,-6.878865822416351,goodQA,highest,low,no,land
50,0.2524,-36.492803731790346,-6.878865822416351,goodQA,highest,low,no,land
51,0.2452,-36.48374531968704,-6.878865822416351,goodQA,highest,low,no,land
52,0.2542,-36.47468690758373,-6.878865822416351,regularQA,lower,intermediate,no,land
53,0.26,-36.46562849548041,-6.878865822416351,regularQA,lower,intermediate,no,land
54,0.281,-36.4565700833771,-6.878865822416351,goodQA,lower,low,no,land
55,0.2741,-36.44751167127379,-6.878865822416351,goodQA,lower,low,no,land
56,0.2911,-36.43845325917047,-6.878865822416351,goodQA,lower,low,no,land
57,0.2682,-36.42939484706716,-6.878865822416351,goodQA,lower,low,no,land
