system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3322,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.2949,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.3216,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.3035,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.3169,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2842,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.3062,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.3272,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.3372,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.3434,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.3639,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.3683,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.3806,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.3455,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.3671,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land,no
15,0.3454,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land,no
16,0.3159,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.3122,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land,no
18,0.3125,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.2903,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.3085,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.3313,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.3582,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.3577,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.3501,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.4076,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.3725,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.3607,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.302,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.3163,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land,no
30,0.3526,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.3045,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.2992,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land,no
33,0.2812,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3026,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.318,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.3483,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.3837,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.3816,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.3911,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land,no
40,0.3696,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land,no
41,0.3417,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land,no
42,0.3779,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.4147,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land,no
44,0.3398,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land,no
45,0.3386,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land,no
46,0.3233,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land,no
47,0.2913,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land,no
48,0.2767,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.3022,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.338,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.3648,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.3824,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.3823,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land,no
54,0.3611,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land,no
55,0.3641,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land,no
56,0.381,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.3805,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land,no
58,0.3659,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land,no
59,0.3586,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land,no
60,0.3501,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land,no
61,0.3352,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land,no
62,0.2895,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land,no
63,0.3299,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.3409,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.3309,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.3408,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.3702,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.4287,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
69,0.4632,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land,no
