system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.5134000000000001,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.5157,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land
2,0.4819,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.5011,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land
4,0.4979,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land
5,0.5243,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.512,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.4991,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.4884,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land
9,0.4484,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land
10,0.4463,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land
11,0.4674,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.4444,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.4449,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.376,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,yes,land
15,0.3403,-36.41830565134146,-6.8523311914723495,cloudy,decreasing3,low,no,land
16,0.2938,-36.40018983732183,-6.8523311914723495,regularQA,lower,intermediate,no,land
17,0.3069,-36.39113193031201,-6.8523311914723495,regularQA,lower,intermediate,no,land
18,0.5802,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land
19,0.5374,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land
20,0.5304,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.5221,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.5214,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.4868,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land
24,0.4475,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land
25,0.418,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land
26,0.4446,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land
27,0.3821,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.3496,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.369,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.3453,-36.40993495293469,-6.861324397394947,cloudy,decreasing3,low,no,land
31,0.3172,-36.400876874960844,-6.861324397394947,cloudy,decreasing3,low,no,land
32,0.2421,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land
33,0.5329,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land
34,0.5373,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land
35,0.5394,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land
36,0.5322,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land
37,0.5439,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.5428000000000001,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.5307000000000001,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.4426,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land
41,0.4132,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land
42,0.4447,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land
43,0.4222,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land
44,0.3794,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land
45,0.3567,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land
46,0.3713,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land
47,0.2979,-36.39250658620191,-6.870317603317545,cloudy,decreasing3,low,no,land
48,0.495,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land
49,0.4685,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land
50,0.4555,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land
51,0.5064000000000001,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land
52,0.5269,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land
53,0.5659000000000001,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land
54,0.4843,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land
55,0.4108,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land
56,0.4172,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land
57,0.4349,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land
58,0.4562,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land
59,0.4285,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land
60,0.3988,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land
61,0.4088,-36.393195298042954,-6.879310809240143,goodQA,lower,low,yes,land
62,0.307,-36.384136877452164,-6.879310809240143,cloudy,decreasing3,low,no,land
63,0.6244000000000001,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land
64,0.6081,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land
65,0.514,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land
66,0.531,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land
67,0.5167,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land
68,0.5357000000000001,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land
69,0.5666,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land
70,0.5606,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land
