system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3583,-36.535301665021024,-6.842448011902168,goodQA,highest,low,no,land,no
1,0.3066,-36.52624394562914,-6.842448011902168,goodQA,highest,low,no,land,no
2,0.3027,-36.49001306806159,-6.842448011902168,goodQA,highest,low,no,land,no
3,0.3147,-36.52693235924388,-6.851441217824767,goodQA,highest,low,no,land,no
4,0.3106,-36.51787446914029,-6.851441217824767,goodQA,highest,low,no,land,no
5,0.2922,-36.5088165790367,-6.851441217824767,goodQA,highest,low,no,land,no
6,0.2957,-36.499758688933106,-6.851441217824767,goodQA,highest,low,no,land,no
7,0.3158,-36.490700798829515,-6.851441217824767,goodQA,highest,low,no,land,no
8,0.3289,-36.48164290872593,-6.851441217824767,goodQA,highest,low,no,land,no
9,0.3549,-36.47258501862233,-6.851441217824767,goodQA,highest,low,no,land,no
10,0.3647,-36.46352712851874,-6.851441217824767,goodQA,highest,low,no,land,no
11,0.3697,-36.45446923841515,-6.851441217824767,goodQA,highest,low,no,land,no
12,0.3511,-36.445411348311566,-6.851441217824767,goodQA,highest,low,no,land,no
13,0.3257,-36.43635345820797,-6.851441217824767,goodQA,highest,low,no,land,no
14,0.3399,-36.427295568104384,-6.851441217824767,goodQA,highest,low,no,land,no
15,0.3272,-36.418237678000786,-6.851441217824767,goodQA,highest,low,no,land,no
16,0.3338,-36.40012189779361,-6.851441217824767,goodQA,lower,low,no,land,no
17,0.3393,-36.39106400769002,-6.851441217824767,goodQA,lower,low,no,shorelines,no
18,0.3113,-36.51856363770306,-6.860434423747364,goodQA,highest,low,no,land,no
19,0.2893,-36.509505576658164,-6.860434423747364,goodQA,highest,low,no,land,no
20,0.3035,-36.500447515613274,-6.860434423747364,goodQA,highest,low,no,land,no
21,0.3322,-36.49138945456837,-6.860434423747364,goodQA,highest,low,no,land,no
22,0.3471,-36.48233139352348,-6.860434423747364,goodQA,highest,low,no,land,no
23,0.3427,-36.47327333247859,-6.860434423747364,goodQA,highest,low,no,land,no
24,0.3351,-36.46421527143369,-6.860434423747364,goodQA,highest,low,no,land,no
25,0.3302,-36.4551572103888,-6.860434423747364,goodQA,highest,low,no,land,no
26,0.3436,-36.4460991493439,-6.860434423747364,goodQA,highest,low,no,land,no
27,0.3471,-36.437041088299,-6.860434423747364,goodQA,highest,low,no,land,no
28,0.3029,-36.42798302725411,-6.860434423747364,goodQA,highest,low,no,land,no
29,0.3244,-36.41892496620921,-6.860434423747364,goodQA,highest,low,no,land,no
30,0.3262,-36.409866905164314,-6.860434423747364,goodQA,highest,low,no,land,no
31,0.3037,-36.400808844119425,-6.860434423747364,goodQA,lower,low,no,land,no
32,0.3147,-36.39175078307453,-6.860434423747364,goodQA,lower,low,no,shorelines,no
33,0.2993,-36.51925373201195,-6.8694276296699615,goodQA,highest,low,no,land,no
34,0.3092,-36.510195499796126,-6.8694276296699615,goodQA,highest,low,no,land,no
35,0.3118,-36.5011372675803,-6.8694276296699615,goodQA,highest,low,no,land,no
36,0.3335,-36.492079035364476,-6.8694276296699615,goodQA,highest,low,no,land,no
37,0.3531,-36.48302080314866,-6.8694276296699615,goodQA,highest,low,no,land,no
38,0.3505,-36.473962570932834,-6.8694276296699615,goodQA,highest,low,no,land,no
39,0.353,-36.46490433871701,-6.8694276296699615,goodQA,highest,low,no,land,no
40,0.2978,-36.45584610650119,-6.8694276296699615,goodQA,highest,low,no,land,no
41,0.3103,-36.44678787428537,-6.8694276296699615,goodQA,highest,low,no,land,no
42,0.3633,-36.43772964206955,-6.8694276296699615,goodQA,highest,low,no,land,no
43,0.3631,-36.42867140985372,-6.8694276296699615,goodQA,highest,low,no,land,no
44,0.3445,-36.4196131776379,-6.8694276296699615,goodQA,highest,low,no,land,no
45,0.3395,-36.410554945422085,-6.8694276296699615,goodQA,lower,low,no,land,no
46,0.3259,-36.40149671320626,-6.8694276296699615,goodQA,lower,low,no,land,no
47,0.3014,-36.392438480990435,-6.8694276296699615,goodQA,lower,low,no,shorelines,no
48,0.2957,-36.51088634853703,-6.87842083559256,goodQA,highest,low,no,land,no
49,0.3077,-36.50182794492064,-6.87842083559256,goodQA,highest,low,no,land,no
50,0.3427,-36.49276954130425,-6.87842083559256,goodQA,highest,low,no,land,no
51,0.3497,-36.483711137687855,-6.87842083559256,goodQA,highest,low,no,land,no
52,0.3676,-36.47465273407147,-6.87842083559256,goodQA,highest,low,no,land,no
53,0.3498,-36.46559433045507,-6.87842083559256,goodQA,highest,low,no,land,no
54,0.354,-36.45653592683868,-6.87842083559256,goodQA,highest,low,no,land,no
55,0.3265,-36.44747752322229,-6.87842083559256,goodQA,highest,low,no,land,no
56,0.3699,-36.438419119605896,-6.87842083559256,goodQA,highest,low,no,land,no
57,0.3929,-36.4293607159895,-6.87842083559256,goodQA,highest,low,no,land,no
58,0.3731,-36.42030231237311,-6.87842083559256,goodQA,lower,low,no,land,no
59,0.3744,-36.41124390875672,-6.87842083559256,goodQA,lower,low,no,land,no
60,0.3587,-36.40218550514033,-6.87842083559256,goodQA,lower,low,no,land,no
61,0.3263,-36.39312710152394,-6.87842083559256,goodQA,lower,low,no,land,no
62,0.3696,-36.50251954772086,-6.887414041515157,goodQA,highest,low,no,land,no
63,0.3391,-36.49346097247423,-6.887414041515157,goodQA,highest,low,no,land,no
64,0.343,-36.484402397227605,-6.887414041515157,goodQA,highest,low,no,land,no
65,0.3362,-36.47534382198098,-6.887414041515157,goodQA,highest,low,no,land,no
66,0.3368,-36.46628524673435,-6.887414041515157,goodQA,highest,low,no,land,no
67,0.3785,-36.457226671487724,-6.887414041515157,goodQA,highest,low,no,land,no
68,0.4026,-36.448168096241105,-6.887414041515157,goodQA,highest,low,no,land,no
69,0.4218,-36.439109520994464,-6.887414041515157,goodQA,highest,low,no,land,no
70,0.4263,-36.430050945747844,-6.887414041515157,goodQA,highest,low,no,land,no
71,0.3984,-36.42099237050122,-6.887414041515157,goodQA,lower,low,no,land,no
72,0.3844,-36.41193379525459,-6.887414041515157,goodQA,lower,low,no,land,no
73,0.3693,-36.402875220007964,-6.887414041515157,goodQA,lower,low,no,land,no
74,0.3617,-36.39381664476134,-6.887414041515157,goodQA,lower,low,no,land,no
75,0.3351,-36.38475806951471,-6.887414041515157,goodQA,lower,low,no,land,no
76,0.3588,-36.50321207606763,-6.896407247437755,goodQA,highest,low,no,land,no
77,0.3396,-36.494153328961076,-6.896407247437755,goodQA,highest,low,no,land,no
78,0.3257,-36.48509458185453,-6.896407247437755,goodQA,highest,low,no,land,no
79,0.3726,-36.47603583474799,-6.896407247437755,goodQA,highest,low,no,land,no
80,0.3389,-36.46697708764144,-6.896407247437755,goodQA,highest,low,no,land,no
81,0.3876,-36.457918340534896,-6.896407247437755,goodQA,highest,low,no,land,no
82,0.4141,-36.448859593428345,-6.896407247437755,goodQA,highest,low,no,land,no
83,0.4301,-36.439800846321795,-6.896407247437755,goodQA,highest,low,no,land,no
84,0.4299,-36.430742099215244,-6.896407247437755,goodQA,highest,low,no,land,no
85,0.3845,-36.421683352108694,-6.896407247437755,goodQA,lower,low,no,land,no
86,0.3281,-36.41262460500215,-6.896407247437755,goodQA,lower,low,no,land,no
87,0.3319,-36.4035658578956,-6.896407247437755,goodQA,lower,low,no,land,no
88,0.3472,-36.39450711078905,-6.896407247437755,goodQA,lower,low,no,land,no
89,0.3358,-36.3854483636825,-6.896407247437755,goodQA,lower,low,no,land,no
90,0.3665,-36.37638961657596,-6.896407247437755,goodQA,lower,low,no,land,no
91,0.3277,-36.49484661085159,-6.905400453360353,goodQA,highest,low,no,land,no
92,0.3491,-36.48578769165542,-6.905400453360353,goodQA,highest,low,no,land,no
93,0.3368,-36.47672877245924,-6.905400453360353,goodQA,highest,low,no,land,no
94,0.3912,-36.467669853263054,-6.905400453360353,goodQA,highest,low,no,land,no
95,0.365,-36.45861093406688,-6.905400453360353,goodQA,highest,low,no,land,no
96,0.3931,-36.44955201487071,-6.905400453360353,goodQA,highest,low,no,land,no
97,0.4107,-36.440493095674526,-6.905400453360353,goodQA,highest,low,no,land,no
98,0.3847,-36.43143417647835,-6.905400453360353,goodQA,highest,low,no,land,no
99,0.3655,-36.42237525728217,-6.905400453360353,goodQA,lower,low,no,land,no
100,0.3591,-36.41331633808599,-6.905400453360353,goodQA,lower,low,no,land,no
101,0.3524,-36.40425741888981,-6.905400453360353,goodQA,lower,low,no,land,no
102,0.3451,-36.395198499693635,-6.905400453360353,goodQA,lower,low,no,land,no
103,0.3372,-36.38613958049746,-6.905400453360353,goodQA,lower,low,no,land,no
104,0.3594,-36.377080661301285,-6.905400453360353,goodQA,lower,low,no,land,no
105,0.3392,-36.48648172671712,-6.914393659282951,goodQA,highest,low,no,land,no
106,0.3473,-36.47742263520159,-6.914393659282951,goodQA,highest,low,no,land,no
107,0.35,-36.468363543686046,-6.914393659282951,goodQA,highest,low,no,land,no
108,0.3458,-36.459304452170514,-6.914393659282951,goodQA,highest,low,no,land,no
109,0.3301,-36.450245360654975,-6.914393659282951,goodQA,highest,low,no,land,no
110,0.3446,-36.441186269139436,-6.914393659282951,goodQA,highest,low,no,land,no
111,0.3553,-36.43212717762391,-6.914393659282951,goodQA,highest,low,no,land,no
112,0.3325,-36.423068086108366,-6.914393659282951,goodQA,lower,low,no,land,no
113,0.3298,-36.414008994592834,-6.914393659282951,goodQA,lower,low,no,land,no
114,0.3149,-36.404949903077295,-6.914393659282951,goodQA,lower,low,no,land,no
