system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.2854,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.2708,-36.4900810851202,-6.843337985549752,goodQA,lower,low,no,land,no
3,0.2784,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.3041,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2531,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.2583,-36.49982681442984,-6.8523311914723495,goodQA,lower,low,no,land,no
7,0.2823,-36.49076890742001,-6.8523311914723495,goodQA,lower,low,no,land,no
8,0.3028,-36.4817110004102,-6.8523311914723495,goodQA,lower,low,no,land,no
9,0.3076,-36.47265309340038,-6.8523311914723495,goodQA,lower,low,no,land,no
10,0.3314,-36.463595186390556,-6.8523311914723495,goodQA,lower,low,no,land,no
11,0.3765,-36.454537279380745,-6.8523311914723495,goodQA,lower,low,no,land,no
12,0.3275,-36.445479372370926,-6.8523311914723495,goodQA,lower,low,no,land,no
13,0.3229,-36.4364214653611,-6.8523311914723495,goodQA,lower,low,no,land,no
14,0.3298,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.2866,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.2688,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land,no
17,0.2601,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,land,no
18,0.2972,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.2894,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.2761,-36.50051573267316,-6.861324397394947,goodQA,lower,low,no,land,no
21,0.2935,-36.4914576546993,-6.861324397394947,goodQA,lower,low,no,land,no
22,0.2999,-36.48239957672546,-6.861324397394947,goodQA,lower,low,no,land,no
23,0.3179,-36.47334149875162,-6.861324397394947,goodQA,lower,low,no,land,no
24,0.323,-36.46428342077777,-6.861324397394947,goodQA,lower,low,no,land,no
25,0.2907,-36.45522534280393,-6.861324397394947,goodQA,lower,low,no,land,no
26,0.3,-36.44616726483008,-6.861324397394947,goodQA,lower,low,no,land,no
27,0.2762,-36.43710918685623,-6.861324397394947,goodQA,lower,low,no,land,no
28,0.2774,-36.428051108882386,-6.861324397394947,goodQA,lower,low,no,land,no
29,0.274,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.2704,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.2719,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land,no
32,0.2686,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,land,no
33,0.3055,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3189,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
