system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
88,0.3873,-36.39454129923919,-6.896852234261547,goodQA,highest,low,no,land,no
89,0.322,-36.385482543622985,-6.896852234261547,goodQA,highest,low,no,land,no
90,0.3193,-36.3764237880068,-6.896852234261547,goodQA,highest,low,no,land,no
91,0.3366,-36.49488093869942,-6.9058454401841445,goodQA,highest,low,no,land,no
92,0.3428,-36.48582201098222,-6.9058454401841445,goodQA,highest,low,no,land,no
93,0.347,-36.47676308326503,-6.9058454401841445,goodQA,highest,low,no,land,no
94,0.3995,-36.46770415554783,-6.9058454401841445,goodQA,highest,low,no,land,no
95,0.3701,-36.45864522783064,-6.9058454401841445,goodQA,highest,low,no,land,no
96,0.422,-36.449586300113445,-6.9058454401841445,goodQA,highest,low,no,land,no
97,0.4235,-36.44052737239625,-6.9058454401841445,goodQA,highest,low,no,land,no
98,0.3463,-36.431468444679055,-6.9058454401841445,goodQA,highest,low,no,land,no
99,0.3635,-36.42240951696186,-6.9058454401841445,goodQA,highest,low,no,land,no
100,0.3384,-36.413350589244665,-6.9058454401841445,goodQA,highest,low,no,land,no
101,0.3247,-36.40429166152747,-6.9058454401841445,goodQA,highest,low,no,land,no
102,0.3724,-36.395232733810275,-6.9058454401841445,goodQA,highest,low,no,land,no
103,0.3215,-36.38617380609308,-6.9058454401841445,goodQA,highest,low,no,land,no
104,0.4053,-36.377114878375885,-6.9058454401841445,goodQA,highest,low,no,land,no
105,0.376,-36.36805595065869,-6.9058454401841445,goodQA,highest,low,no,land,no
106,0.3331,-36.48651609182839,-6.914838646106743,goodQA,highest,low,no,land,no
107,0.3539,-36.47745699178048,-6.914838646106743,goodQA,highest,low,no,land,no
108,0.3562,-36.46839789173256,-6.914838646106743,goodQA,highest,low,no,land,no
109,0.3526,-36.45933879168463,-6.914838646106743,goodQA,highest,low,no,land,no
110,0.3387,-36.450279691636716,-6.914838646106743,goodQA,highest,low,no,land,no
111,0.3399,-36.44122059158879,-6.914838646106743,goodQA,highest,low,no,land,no
112,0.349,-36.432161491540874,-6.914838646106743,goodQA,highest,low,no,land,no
113,0.3047,-36.42310239149295,-6.914838646106743,goodQA,highest,low,no,land,no
114,0.3345,-36.414043291445026,-6.914838646106743,goodQA,highest,low,no,land,no
115,0.3316,-36.40498419139711,-6.914838646106743,goodQA,highest,low,no,land,no
116,0.3461,-36.395925091349184,-6.914838646106743,goodQA,highest,low,no,land,no
117,0.3822,-36.38686599130126,-6.914838646106743,goodQA,highest,low,no,land,no
118,0.4055,-36.37780689125335,-6.914838646106743,goodQA,highest,low,no,land,no
119,0.3391,-36.36874779120542,-6.914838646106743,goodQA,highest,low,no,land,no
120,0.3052,-36.35968869115751,-6.914838646106743,goodQA,highest,low,no,land,no
121,0.3815,-36.48721109802671,-6.92383185202934,goodQA,highest,low,no,land,no
122,0.3539,-36.478151825418315,-6.92383185202934,goodQA,highest,low,no,land,no
123,0.3265,-36.469092552809904,-6.92383185202934,goodQA,highest,low,no,land,no
124,0.3032,-36.460033280201515,-6.92383185202934,goodQA,highest,low,no,shorelines,no
125,0.3401,-36.45097400759312,-6.92383185202934,goodQA,highest,low,no,shorelines,no
126,0.3576,-36.44191473498471,-6.92383185202934,goodQA,highest,low,no,shorelines,no
127,0.4102,-36.43285546237632,-6.92383185202934,goodQA,highest,low,no,shorelines,no
128,0.3189,-36.42379618976791,-6.92383185202934,goodQA,highest,low,no,land,no
129,0.3398,-36.41473691715951,-6.92383185202934,goodQA,highest,low,no,land,no
130,0.3059,-36.40567764455112,-6.92383185202934,goodQA,highest,low,no,land,no
131,0.3011,-36.396618371942715,-6.92383185202934,goodQA,highest,low,no,land,no
132,0.3211,-36.38755909933431,-6.92383185202934,goodQA,highest,low,no,land,no
133,0.3139,-36.37849982672592,-6.92383185202934,goodQA,highest,low,no,land,no
134,0.3522,-36.36944055411751,-6.92383185202934,goodQA,highest,low,no,land,no
135,0.3239,-36.36038128150911,-6.92383185202934,goodQA,highest,low,no,land,no
136,0.3485,-36.351322008900716,-6.92383185202934,goodQA,highest,low,no,land,no
137,0.3443,-36.478847584265644,-6.932825057951938,goodQA,highest,low,no,land,no
138,0.3238,-36.46978813886698,-6.932825057951938,goodQA,highest,low,no,land,no
139,0.2988,-36.46072869346833,-6.932825057951938,goodQA,highest,low,no,shorelines,no
140,0.2843,-36.451669248069685,-6.932825057951938,goodQA,highest,low,no,shorelines,no
141,0.2824,-36.44260980267103,-6.932825057951938,goodQA,highest,low,no,shorelines,no
142,0.3515,-36.43355035727238,-6.932825057951938,goodQA,highest,low,no,shorelines,no
143,0.3217,-36.42449091187372,-6.932825057951938,goodQA,highest,low,no,land,no
144,0.3082,-36.41543146647507,-6.932825057951938,goodQA,highest,low,no,land,no
145,0.3026,-36.40637202107642,-6.932825057951938,goodQA,highest,low,no,land,no
146,0.2597,-36.397312575677766,-6.932825057951938,goodQA,highest,low,no,land,no
147,0.2723,-36.38825313027912,-6.932825057951938,goodQA,highest,low,no,land,no
148,0.286,-36.37919368488046,-6.932825057951938,goodQA,highest,low,no,land,no
149,0.2699,-36.37013423948181,-6.932825057951938,goodQA,highest,low,no,land,no
150,0.2738,-36.36107479408316,-6.932825057951938,goodQA,highest,low,no,land,no
151,0.3139,-36.3520153486845,-6.932825057951938,goodQA,highest,low,no,land,no
152,0.3366,-36.342955903285855,-6.932825057951938,goodQA,highest,low,no,land,no
153,0.3802,-36.3338964578872,-6.932825057951938,goodQA,highest,low,no,land,no
154,0.3164,-36.47048464999097,-6.941818263874536,goodQA,highest,low,no,land,no
155,0.2692,-36.461425031572276,-6.941818263874536,goodQA,highest,low,no,land,no
156,0.2872,-36.45236541315357,-6.941818263874536,goodQA,highest,low,no,land,no
157,0.2927,-36.443305794734876,-6.941818263874536,goodQA,highest,low,no,land,no
158,0.3484,-36.43424617631617,-6.941818263874536,goodQA,highest,low,no,shorelines,no
159,0.3215,-36.42518655789747,-6.941818263874536,goodQA,highest,low,no,land,no
160,0.3413,-36.41612693947877,-6.941818263874536,goodQA,highest,low,no,land,no
161,0.3148,-36.407067321060076,-6.941818263874536,goodQA,highest,low,no,land,no
162,0.3273,-36.398007702641365,-6.941818263874536,goodQA,highest,low,no,land,no
163,0.3345,-36.388948084222676,-6.941818263874536,goodQA,highest,low,no,land,no
164,0.3285,-36.37988846580397,-6.941818263874536,goodQA,highest,low,no,land,no
165,0.2964,-36.37082884738527,-6.941818263874536,goodQA,highest,low,no,land,no
166,0.3358,-36.36176922896657,-6.941818263874536,goodQA,highest,low,no,land,no
167,0.3317,-36.35270961054787,-6.941818263874536,goodQA,highest,low,no,land,no
168,0.3154,-36.343649992129166,-6.941818263874536,goodQA,highest,low,no,land,no
169,0.4138,-36.334590373710476,-6.941818263874536,goodQA,highest,low,no,land,no
170,0.3407,-36.4711820862692,-6.9508114697971335,goodQA,highest,low,no,land,no
171,0.3214,-36.46212229460063,-6.9508114697971335,goodQA,highest,low,no,land,no
172,0.2866,-36.45306250293207,-6.9508114697971335,goodQA,highest,low,no,land,no
173,0.2878,-36.4440027112635,-6.9508114697971335,goodQA,highest,low,no,land,no
174,0.3308,-36.434942919594945,-6.9508114697971335,goodQA,highest,low,no,land,no
175,0.3742,-36.425883127926376,-6.9508114697971335,goodQA,highest,low,no,land,no
176,0.3652,-36.416823336257806,-6.9508114697971335,goodQA,highest,low,no,land,no
177,0.3634,-36.407763544589244,-6.9508114697971335,goodQA,highest,low,no,land,no
178,0.3584,-36.398703752920675,-6.9508114697971335,goodQA,highest,low,no,land,no
179,0.3042,-36.38964396125211,-6.9508114697971335,goodQA,highest,low,no,land,no
180,0.2847,-36.38058416958355,-6.9508114697971335,goodQA,highest,low,no,land,no
181,0.2915,-36.37152437791498,-6.9508114697971335,goodQA,highest,low,no,land,no
182,0.33,-36.36246458624642,-6.9508114697971335,goodQA,highest,low,no,land,no
183,0.3924,-36.35340479457785,-6.9508114697971335,goodQA,highest,low,no,land,no
184,0.3565,-36.47188044778912,-6.959804675719732,goodQA,highest,low,no,land,no
185,0.356,-36.46282048264085,-6.959804675719732,goodQA,highest,low,no,land,no
186,0.3242,-36.45376051749258,-6.959804675719732,goodQA,highest,low,no,land,no
187,0.3105,-36.44470055234431,-6.959804675719732,goodQA,highest,low,no,land,no
188,0.3149,-36.43564058719604,-6.959804675719732,goodQA,highest,low,no,shorelines,no
189,0.3554,-36.426580622047766,-6.959804675719732,goodQA,highest,low,no,shorelines,no
190,0.3351,-36.4175206568995,-6.959804675719732,goodQA,highest,low,no,shorelines,no
191,0.348,-36.40846069175123,-6.959804675719732,goodQA,highest,low,no,shorelines,no
192,0.3349,-36.39940072660296,-6.959804675719732,goodQA,highest,low,no,land,no
193,0.362,-36.39034076145469,-6.959804675719732,goodQA,highest,low,no,land,no
194,0.319,-36.38128079630642,-6.959804675719732,goodQA,highest,low,no,land,no
195,0.3106,-36.372220831158145,-6.959804675719732,goodQA,highest,low,no,land,no
196,0.3784,-36.36316086600988,-6.959804675719732,goodQA,highest,low,no,land,no
197,0.3641,-36.46351959578045,-6.968797881642329,goodQA,highest,low,no,land,no
198,0.2964,-36.45445945692261,-6.968797881642329,goodQA,highest,low,no,land,no
199,0.3858,-36.44539931806478,-6.968797881642329,goodQA,highest,low,no,shorelines,no
200,0.3508,-36.43633917920694,-6.968797881642329,goodQA,highest,low,no,shorelines,no
201,0.3641,-36.427279040349106,-6.968797881642329,goodQA,highest,low,no,shorelines,no
202,0.3601,-36.41821890149127,-6.968797881642329,goodQA,highest,low,no,shorelines,no
203,0.3185,-36.409158762633446,-6.968797881642329,goodQA,highest,low,no,shorelines,no
204,0.325,-36.4000986237756,-6.968797881642329,goodQA,highest,low,no,land,no
205,0.3139,-36.39103848491777,-6.968797881642329,goodQA,highest,low,no,land,no
206,0.3306,-36.38197834605994,-6.968797881642329,goodQA,highest,low,no,land,no
207,0.3393,-36.372918207202105,-6.968797881642329,goodQA,highest,low,no,land,no
208,0.3587,-36.46421963410709,-6.977791087564927,goodQA,highest,low,no,land,no
209,0.4287,-36.455159321309814,-6.977791087564927,goodQA,highest,low,no,land,no
210,0.3443,-36.446099008512526,-6.977791087564927,goodQA,highest,low,no,land,no
211,0.3481,-36.437038695715245,-6.977791087564927,goodQA,highest,low,no,shorelines,no
212,0.2894,-36.42797838291796,-6.977791087564927,goodQA,highest,low,no,shorelines,no
213,0.3657,-36.41891807012068,-6.977791087564927,goodQA,highest,low,no,shorelines,no
214,0.3689,-36.4098577573234,-6.977791087564927,goodQA,highest,low,no,shorelines,no
215,0.3865,-36.40079744452611,-6.977791087564927,goodQA,highest,low,no,land,no
216,0.3323,-36.39173713172884,-6.977791087564927,goodQA,highest,low,no,land,no
217,0.3614,-36.46492059770857,-6.986784293487525,goodQA,highest,low,no,land,no
218,0.3696,-36.45586011074193,-6.986784293487525,goodQA,highest,low,no,land,no
219,0.3803,-36.4467996237753,-6.986784293487525,goodQA,highest,low,no,land,no
220,0.403,-36.437739136808666,-6.986784293487525,goodQA,highest,low,no,land,no
221,0.3886,-36.428678649842034,-6.986784293487525,goodQA,highest,low,no,land,no
222,0.3494,-36.4196181628754,-6.986784293487525,goodQA,highest,low,no,shorelines,no
223,0.3618,-36.41055767590877,-6.986784293487525,goodQA,highest,low,no,shorelines,no
224,0.3663,-36.40149718894213,-6.986784293487525,goodQA,highest,low,no,land,no
225,0.3977,-36.45656182530686,-6.9957774994101225,goodQA,highest,low,no,land,no
226,0.3502,-36.42937984120913,-6.9957774994101225,goodQA,highest,low,no,land,no
